Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
Rego,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Portero
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Manu Fernández,Celta,-1.920 | -4.979 | -8.669 | -23.310 | -48.432 | -142.891,"-0,46% | -1,17% | -2,03% | -5,27% | -10,36% | -25,43%",,34ddías,418.996,420.916 | 423.975 | 427.665 | 442.306 | 467.428 | 561.887,Defensa
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Delantero
Pablo CamposCuñat Campos,Levante,-22.513 | -44.647 | -60.603 | -113.241 | -19.677 | -507.391,"-1,86% | -3,63% | -4,86% | -8,72% | -1,63% | -29,97%",,7ddías,1.185.467,1.207.980 | 1.230.114 | 1.246.070 | 1.298.708 | 1.205.144 | 1.692.858,Portero
Bigas,Elche,-134.008 | -271.620 | -411.527 | -996.958 | -2.006.414 | -3.721.931,"-2,19% | -4,33% | -6,42% | -14,25% | -25,07% | -38,29%",,29ddías,5.998.406,6.132.414 | 6.270.026 | 6.409.933 | 6.995.364 | 8.004.820 | 9.720.337,Defensa
Toljan,Levante,-18.040 | -57.876 | -86.610 | -255.216 | -790.377 | -2.787.416,"-0,39% | -1,24% | -1,85% | -5,26% | -14,68% | -37,76%",,32ddías,4.595.170,4.613.210 | 4.653.046 | 4.681.780 | 4.850.386 | 5.385.547 | 7.382.586,Defensa
Cortés,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 803.000,Delantero
Primo,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126,Portero
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 581.700,Mediocampista
Radu,Celta,+450.302 | +992.456 | +1.545.409 | +4.652.817 | +9.854.640 | +19.401.490,"+1,15% | +2,57% | +4,05% | +13,28% | +33,04% | +95,67%",,33ddías,39.681.613,39.231.311 | 38.689.157 | 38.136.204 | 35.028.796 | 29.826.973 | 20.280.123,Portero
Redondo,Elche,-23.880 | -48.956 | -75.466 | -194.214 | -425.993 | -1.236.873,"-2,38% | -4,76% | -7,15% | -16,55% | -30,31% | -55,80%",,34ddías,979.580,1.003.460 | 1.028.536 | 1.055.046 | 1.173.794 | 1.405.573 | 2.216.453,Mediocampista
Ugrinic,Valencia,-87.706 | -178.965 | -285.069 | -747.355 | -1.616.604 | -4.219.058,"-2,12% | -4,23% | -6,57% | -15,56% | -28,50% | -50,99%",,32ddías,4.055.411,4.143.117 | 4.234.376 | 4.340.480 | 4.802.766 | 5.672.015 | 8.274.469,Mediocampista
Jonny,Alavés,-62.658 | -121.447 | -170.302 | -394.017 | -1.061.034 | -3.576.081,"-1,11% | -2,12% | -2,95% | -6,57% | -15,92% | -38,96%",,30ddías,5.602.974,5.665.632 | 5.724.421 | 5.773.276 | 5.996.991 | 6.664.008 | 9.179.055,Defensa
Deossa,Betis,+21.954 | +49.911 | +57.648 | -104.808 | -458.392 | -1.736.932,"+1,18% | +2,73% | +3,17% | -5,29% | -19,63% | -48,07%",,3ddías,1.876.754,1.854.800 | 1.826.843 | 1.819.106 | 1.981.562 | 2.335.146 | 3.613.686,Mediocampista
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277,Defensa
Hancko,Atlético,+843.714 | +1.629.210 | +2.216.701 | +3.084.750 | +1.641.563 | -5.374.900,"+2,57% | +5,08% | +7,04% | +10,07% | +5,12% | -13,75%",,6ddías,33.711.257,32.867.543 | 32.082.047 | 31.494.556 | 30.626.507 | 32.069.694 | 39.086.157,Defensa
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 802.099,Defensa
Jutglà,Celta,-31.359 | -61.946 | -132.732 | -292.255 | -1.093.038 | -4.085.935,"-0,34% | -0,68% | -1,44% | -3,11% | -10,72% | -30,97%",,30ddías,9.105.513,9.136.872 | 9.167.459 | 9.238.245 | 9.397.768 | 10.198.551 | 13.191.448,Delantero
Martim Neto,Elche,-22.505 | -47.396 | -80.068 | -207.614 | -373.281 | -1.092.088,"-1,24% | -2,57% | -4,27% | -10,37% | -17,22% | -37,83%",,34ddías,1.794.422,1.816.927 | 1.841.818 | 1.874.490 | 2.002.036 | 2.167.703 | 2.886.510,Mediocampista
Valentín Gómez,Betis,-34.420 | -75.840 | -115.127 | -285.951 | -630.743 | -1.838.946,"-1,73% | -3,73% | -5,56% | -12,75% | -24,38% | -48,46%",,34ddías,1.956.018,1.990.438 | 2.031.858 | 2.071.145 | 2.241.969 | 2.586.761 | 3.794.964,Defensa
Junior,Betis,-80.278 | -169.473 | -266.681 | -674.810 | -1.458.783 | -3.853.312,"-2,03% | -4,18% | -6,42% | -14,80% | -27,30% | -49,80%",,34ddías,3.884.055,3.964.333 | 4.053.528 | 4.150.736 | 4.558.865 | 5.342.838 | 7.737.367,Defensa
Gorrotxategi,Real Sociedad,-191.718 | -401.803 | -613.682 | -1.191.022 | -1.936.766 | -2.621.155,"-2,49% | -5,09% | -7,57% | -13,72% | -20,54% | -25,92%",,27ddías,7.492.756,7.684.474 | 7.894.559 | 8.106.438 | 8.683.778 | 9.429.522 | 10.113.911,Mediocampista
Dituro,Elche,+15.608 | +22.440 | +35.896 | -32.699 | -373.675 | -1.269.284,"+0,24% | +0,34% | +0,55% | -0,49% | -5,36% | -16,15%",,3ddías,6.592.125,6.576.517 | 6.569.685 | 6.556.229 | 6.624.824 | 6.965.800 | 7.861.409,Portero
Dolan,Espanyol,-64.835 | -138.553 | -214.480 | -526.611 | -1.218.338 | -2.727.607,"-1,04% | -2,19% | -3,35% | -7,85% | -16,46% | -30,60%",,27ddías,6.184.839,6.249.674 | 6.323.392 | 6.399.319 | 6.711.450 | 7.403.177 | 8.912.446,Delantero
Roger BruguéBrugui,Levante,-72.444 | -146.033 | -223.598 | -560.240 | -1.239.036 | -3.564.389,"-2,61% | -5,12% | -7,64% | -17,16% | -31,42% | -56,86%",,35ddías,2.703.822,2.776.266 | 2.849.855 | 2.927.420 | 3.264.062 | 3.942.858 | 6.268.211,Delantero
Jorge Cabello,Levante,-24.778 | -51.647 | -80.138 | -204.761 | +390.696 | +390.696,"-2,50% | -5,07% | -7,65% | -17,47% | 0% | 0%",,11ddías,967.572,992.350 | 1.019.219 | 1.047.710 | 1.172.333 | 0 | 0,Defensa
C. Álvarez,Levante,+182.270 | +456.996 | +690.192 | +1.998.709 | +4.283.445 | +9.325.160,"+0,98% | +2,48% | +3,80% | +11,86% | +29,39% | +97,82%",,33ddías,18.858.106,18.675.836 | 18.401.110 | 18.167.914 | 16.859.397 | 14.574.661 | 9.532.946,Mediocampista
Oriol Rey,Levante,-15.714 | -34.903 | -56.665 | -151.340 | -346.355 | -1.011.997,"-1,87% | -4,07% | -6,44% | -15,54% | -29,62% | -55,16%",,34ddías,822.815,838.529 | 857.718 | 879.480 | 974.155 | 1.169.170 | 1.834.812,Mediocampista
Hierro,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Boñar,Atlético,-3.491 | -8.187 | -13.581 | -35.781 | -74.180 | -194.221,"-0,76% | -1,76% | -2,89% | -7,27% | -13,97% | -29,84%",,28ddías,456.697,460.188 | 464.884 | 470.278 | 492.478 | 530.877 | 650.918,Defensa
Rubén Gómez,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Portero
Salinas,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356,Defensa
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 0,Defensa
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Delantero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Delantero
Canales,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262,Delantero
Guliashvili,Racing,-78.249 | -157.076 | -244.128 | -614.715 | -1.359.871 | -3.598.690,"-3,02% | -5,88% | -8,85% | -19,65% | -35,11% | -58,88%",,34ddías,2.513.647,2.591.896 | 2.670.723 | 2.757.775 | 3.128.362 | 3.873.518 | 6.112.337,Delantero
Arana,Racing,-11.754 | -27.610 | -43.316 | -89.636 | -183.786 | -571.660,"-1,35% | -3,12% | -4,82% | -9,48% | -17,67% | -40,04%",,34ddías,856.144,867.898 | 883.754 | 899.460 | 945.780 | 1.039.930 | 1.427.804,Delantero
Iñigo Vicente,Racing,-83.076 | -207.276 | -381.392 | -790.818 | -2.572.116 | -6.829.259,"-0,44% | -1,09% | -1,99% | -4,04% | -12,05% | -26,68%",,30ddías,18.767.184,18.850.260 | 18.974.460 | 19.148.576 | 19.558.002 | 21.339.300 | 25.596.443,Delantero
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Puerta,Racing,+169.498 | +297.627 | +495.380 | +1.310.767 | +2.172.697 | +350.595,"+1,51% | +2,68% | +4,53% | +12,97% | +23,49% | +3,17%",,13ddías,11.420.385,11.250.887 | 11.122.758 | 10.925.005 | 10.109.618 | 9.247.688 | 11.069.790,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Gueye,Racing,-46.110 | -93.555 | -151.950 | -394.471 | -896.422 | -2.905.562,"-1,06% | -2,13% | -3,41% | -8,40% | -17,25% | -40,33%",,30ddías,4.299.337,4.345.447 | 4.392.892 | 4.451.287 | 4.693.808 | 5.195.759 | 7.204.899,Mediocampista
Crespo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 802.979,Defensa
Facundo GonzálezFacu González,Racing,-11.027 | -29.783 | -53.501 | -114.542 | -399.423 | -399.423,"-0,35% | -0,95% | -1,69% | -3,55% | -11,37% | -11,37%",,10ddías,3.113.617,3.124.644 | 3.143.400 | 3.167.118 | 3.228.159 | 3.513.040 | 3.513.040,Defensa
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Defensa
Hernando,Racing,-12.482 | -23.546 | -38.488 | -79.645 | -255.723 | -1.296.810,"-0,64% | -1,20% | -1,95% | -3,95% | -11,66% | -40,09%",,34ddías,1.938.290,1.950.772 | 1.961.836 | 1.976.778 | 2.017.935 | 2.194.013 | 3.235.100,Defensa
Chupete,Málaga,+1.123.045 | +2.371.821 | +3.649.204 | +8.650.320 | +18.018.429 | 0,"+2,19% | +4,74% | +7,48% | +19,74% | +52,31% | 0%",,25ddías,52.462.790,51.339.745 | 50.090.969 | 48.813.586 | 43.812.470 | 34.444.361 | 0,Delantero
Joaquín,Málaga,-135.214 | -278.362 | -430.677 | -1.079.286 | -2.220.168 | -5.982.475,"-1,77% | -3,58% | -5,43% | -12,59% | -22,85% | -44,38%",,34ddías,7.496.564,7.631.778 | 7.774.926 | 7.927.241 | 8.575.850 | 9.716.732 | 13.479.039,Delantero
Merino,Málaga,-46.875 | -125.247 | -191.478 | -494.594 | -1.153.689 | -3.446.152,"-0,69% | -1,83% | -2,77% | -6,86% | -14,65% | -33,90%",,30ddías,6.718.728,6.765.603 | 6.843.975 | 6.910.206 | 7.213.322 | 7.872.417 | 10.164.880,Mediocampista
Lorenzo,Málaga,+128.092 | +265.434 | +370.220 | +891.664 | +769.558 | -1.431.463,"+1,40% | +2,94% | +4,15% | +10,62% | +9,04% | -13,36%",,9ddías,9.284.638,9.156.546 | 9.019.204 | 8.914.418 | 8.392.974 | 8.515.080 | 10.716.101,Mediocampista
Rafa Rodríguez,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,6.270.426,6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426,Mediocampista
Ochoa,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040,Mediocampista
Enríquez,Málaga,-19.186 | -40.695 | -63.189 | -158.147 | -332.540 | -947.056,"-2,09% | -4,32% | -6,56% | -14,94% | -26,97% | -51,26%",,34ddías,900.381,919.567 | 941.076 | 963.570 | 1.058.528 | 1.232.921 | 1.847.437,Mediocampista
Juanpe,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,581.931,581.931 | 581.931 | 581.931 | 581.931 | 581.931 | 581.931,Mediocampista
Lobete,Málaga,-21.785 | -45.638 | -69.611 | -173.530 | -369.756 | -988.274,"-2,37% | -4,84% | -7,19% | -16,19% | -29,16% | -52,39%",,34ddías,898.167,919.952 | 943.805 | 967.778 | 1.071.697 | 1.267.923 | 1.886.441,Delantero
Sainz-Maza,Racing,-20.192 | -41.851 | -63.712 | -154.992 | -342.072 | -997.799,"-2,28% | -4,62% | -6,87% | -15,21% | -28,36% | -53,59%",,34ddías,864.147,884.339 | 905.998 | 927.859 | 1.019.139 | 1.206.219 | 1.861.946,Defensa
Jauregi,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,1.555.774,1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.555.774,Delantero
Haitam,Málaga,-3.011 | -7.207 | -12.080 | -31.969 | -68.615 | -205.803,"-0,67% | -1,59% | -2,64% | -6,70% | -13,35% | -31,61%",,34ddías,445.178,448.189 | 452.385 | 457.258 | 477.147 | 513.793 | 650.981,Delantero
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Eriksson,Racing,+44.330 | +101.043 | +147.970 | +398.769 | +625.080 | -74.362,"+1,56% | +3,64% | +5,42% | +16,07% | +27,72% | -2,52%",,13ddías,2.879.700,2.835.370 | 2.778.657 | 2.731.730 | 2.480.931 | 2.254.620 | 2.954.062,Portero
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Mantilla,Racing,+42.551 | +85.140 | +121.843 | +277.131 | +325.268 | -337.097,"+1,75% | +3,56% | +5,18% | +12,61% | +15,14% | -11,99%",,11ddías,2.474.074,2.431.523 | 2.388.934 | 2.352.231 | 2.196.943 | 2.148.806 | 2.811.171,Defensa
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | +743,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 0,Mediocampista
Larrubia,Málaga,+865.593 | +2.173.927 | +3.347.003 | +8.602.446 | +18.479.858 | 0,"+1,61% | +4,15% | +6,54% | +18,72% | +51,22% | 0%",,24ddías,54.556.825,53.691.232 | 52.382.898 | 51.209.822 | 45.954.379 | 36.076.967 | 0,Mediocampista
Arriaza,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.498,Defensa
Manuel Pellegrini,Betis,-178.759 | -363.593 | -483.114 | -1.345.677 | -3.215.480 | -1.589.827,"-3,19% | -6,28% | -8,17% | -19,86% | -37,20% | 0%",,16ddías,5.428.550,5.607.309 | 5.792.143 | 5.911.664 | 6.774.227 | 8.644.030 | 0,
Carlos Corberán,Valencia,-17.714 | -37.225 | -57.812 | -148.404 | -340.280 | -104.313,"-2,17% | -4,46% | -6,75% | -15,68% | -29,89% | 0%",,16ddías,798.048,815.762 | 835.273 | 855.860 | 946.452 | 1.138.328 | 0,
Luis García,Sevilla,-27.144 | -56.478 | -87.537 | -223.544 | -311.922 | +222.260,"-2,58% | -5,23% | -7,87% | -17,91% | -23,34% | 0%",,13ddías,1.024.359,1.051.503 | 1.080.837 | 1.111.896 | 1.247.903 | 1.336.281 | 0,
Pellegrino Matarazzo,Real Sociedad,-180.795 | -370.327 | -563.671 | -1.451.740 | -3.389.174 | -50.506,"-3,52% | -6,94% | -10,20% | -22,63% | -40,58% | 0%",,14ddías,4.962.620,5.143.415 | 5.332.947 | 5.526.291 | 6.414.360 | 8.351.794 | 0,
José Mourinho,Real Madrid,-589.109 | -1.215.137 | -1.895.949 | -4.852.141 | -1.280.790 | 0,"-3,31% | -6,59% | -9,91% | -21,97% | -6,92% | 0%",,11ddías,17.230.161,17.819.270 | 18.445.298 | 19.126.110 | 22.082.302 | 18.510.951 | 0,
Beñat San José,Rayo,-69.050 | -142.037 | -218.567 | -556.213 | +364.136 | 0,"-3,29% | -6,54% | -9,72% | -21,51% | +21,86% | 0%",,9ddías,2.030.118,2.099.168 | 2.172.155 | 2.248.685 | 2.586.331 | 1.665.982 | 0,
José Alberto López,Racing,-32.801 | -68.027 | -105.224 | -268.450 | -176.157 | +358.025,"-2,75% | -5,54% | -8,32% | -18,79% | -13,18% | 0%",,12ddías,1.160.124,1.192.925 | 1.228.151 | 1.265.348 | 1.428.574 | 1.336.281 | 0,
Luis Miguel Ramis,Osasuna,-59.283 | -122.095 | -188.027 | -478.674 | +129.711 | 0,"-3,20% | -6,37% | -9,48% | -21,05% | +7,79% | 0%",,10ddías,1.795.693,1.854.976 | 1.917.788 | 1.983.720 | 2.274.367 | 1.665.982 | 0,
Juan Funes,Málaga,-50.713 | -104.598 | -161.231 | -410.644 | -80.336 | +587.395,"-3,09% | -6,17% | -9,21% | -20,53% | -4,81% | 0%",,11ddías,1.590.020,1.640.733 | 1.694.618 | 1.751.251 | 2.000.664 | 1.670.356 | 0,
Luis Castro,Levante,-49.873 | -102.883 | -158.605 | -403.976 | -935.673 | +65.923,"-3,08% | -6,15% | -9,18% | -20,47% | -37,34% | 0%",,14ddías,1.569.860,1.619.733 | 1.672.743 | 1.728.465 | 1.973.836 | 2.505.533 | 0,
Pepe Bordalás,Getafe,-2.332.179 | -4.762.592 | -7.281.755 | -13.348.878 | +47.217.730 | +51.332.087,"-3,97% | -7,79% | -11,44% | -19,15% | +517,31% | 0%",,4ddías,56.345.213,58.677.392 | 61.107.805 | 63.626.968 | 69.694.091 | 9.127.483 | 0,
Manolo González,Espanyol,-41.793 | -86.387 | -132.292 | -338.601 | -784.536 | -127.985,"-2,95% | -5,91% | -8,77% | -19,75% | -36,31% | 0%",,15ddías,1.375.952,1.417.745 | 1.462.339 | 1.508.244 | 1.714.553 | 2.160.488 | 0,
Martín Anselmi,Elche,-69.050 | -142.037 | -218.567 | -556.213 | +364.136 | 0,"-3,29% | -6,54% | -9,72% | -21,51% | +21,86% | 0%",,9ddías,2.030.118,2.099.168 | 2.172.155 | 2.248.685 | 2.586.331 | 1.665.982 | 0,
Antonio Hidalgo,Deportivo,-70.138 | -144.257 | -221.967 | -564.844 | -449.320 | +552.276,"-3,30% | -6,56% | -9,74% | -21,55% | -17,93% | 0%",,12ddías,2.056.213,2.126.351 | 2.200.470 | 2.278.180 | 2.621.057 | 2.505.533 | 0,
Claudio Giráldez,Celta,-103.842 | -216.082 | -205.267 | -668.608 | -1.712.030 | -2.006.714,"-3,34% | -6,71% | -6,39% | -18,19% | -36,28% | 0%",,2ddías,3.006.412,3.110.254 | 3.222.494 | 3.211.679 | 3.675.020 | 4.718.442 | 0,
Hansi Flick,Barcelona,-280.814 | -612.782 | -440.906 | -1.832.221 | -4.799.342 | -3.325.857,"-2,34% | -4,97% | -3,63% | -13,53% | -29,06% | 0%",,2ddías,11.713.525,11.994.339 | 12.326.307 | 12.154.431 | 13.545.746 | 16.512.867 | 0,
Yeremay,Deportivo,-290.212 | -51.871 | +303.634 | +4.018.237 | +16.003.426 | 0,"-0,49% | -0,09% | +0,52% | +7,34% | +37,40% | 0%",,1ddías,58.797.168,59.087.380 | 58.849.039 | 58.493.534 | 54.778.931 | 42.793.742 | 0,Delantero
Hjulmand,Atlético,+38.441 | +2.502 | -229.504 | -1.338.538 | 0 | 0,"+0,12% | +0,01% | -0,69% | -3,87% | 0% | 0%",,1ddías,33.231.873,33.193.432 | 33.229.371 | 33.461.377 | 34.570.411 | 0 | 0,Mediocampista
Dumfries,Real Madrid,-443.890 | -121.065 | +411.522 | +4.634.237 | +14.583.782 | 0,"-0,67% | -0,18% | +0,63% | +7,56% | +28,39% | 0%",,1ddías,65.952.670,66.396.560 | 66.073.735 | 65.541.148 | 61.318.433 | 51.368.888 | 0,Defensa
Hartman,Espanyol,-93.642 | -241.258 | -398.807 | -1.189.211 | -2.958.430 | 0,"-0,93% | -2,37% | -3,86% | -10,70% | -22,97% | 0%",,18ddías,9.922.110,10.015.752 | 10.163.368 | 10.320.917 | 11.111.321 | 12.880.540 | 0,Defensa
Cucurella,Real Madrid,+2.291.923 | +5.048.110 | +7.822.144 | +19.471.706 | 0 | 0,"+2,94% | +6,72% | +10,81% | +32,07% | 0% | 0%",,12ddías,80.193.172,77.901.249 | 75.145.062 | 72.371.028 | 60.721.466 | 0 | 0,Defensa
Konaté,Real Madrid,+1.376.360 | +3.126.187 | +4.701.085 | +10.889.158 | 0 | 0,"+3,21% | +7,60% | +11,88% | +32,61% | 0% | 0%",,11ddías,44.278.510,42.902.150 | 41.152.323 | 39.577.425 | 33.389.352 | 0 | 0,Defensa
Aubameyang,Deportivo,+1.276.226 | +2.742.096 | +4.160.676 | +9.215.426 | 0 | 0,"+5,45% | +12,48% | +20,25% | +59,48% | 0% | 0%",,10ddías,24.709.397,23.433.171 | 21.967.301 | 20.548.721 | 15.493.971 | 0 | 0,Delantero
Calatrava,Espanyol,+59.316 | +132.952 | +174.800 | +344.764 | 0 | 0,"+1,69% | +3,86% | +5,13% | +10,66% | 0% | 0%",,9ddías,3.578.930,3.519.614 | 3.445.978 | 3.404.130 | 3.234.166 | 0 | 0,Delantero
Bernardo Silva,Real Madrid,+1.705.906 | +3.380.702 | +4.593.169 | 0 | 0 | 0,"+4,00% | +8,24% | +11,54% | 0% | 0% | 0%",,5ddías,44.401.859,42.695.953 | 41.021.157 | 39.808.690 | 0 | 0 | 0,Mediocampista
Diego Simeone,Atlético,-223.076 | -446.153 | -471.195 | -1.518.889 | -3.726.063 | -2.917.827,"-3,04% | -5,91% | -6,22% | -17,61% | -34,39% | 0%",,17ddías,7.108.427,7.331.503 | 7.554.580 | 7.579.622 | 8.627.316 | 10.834.490 | 0,
Amatucci,Deportivo,-40.783 | -142.962 | -561.265 | 0 | 0 | 0,"-0,34% | -1,18% | -4,46% | 0% | 0% | 0%",,3ddías,12.010.475,12.051.258 | 12.153.437 | 12.571.740 | 0 | 0 | 0,Mediocampista
De Haas,Valencia,+33.794 | +2.695 | -288.456 | 0 | 0 | 0,"+0,40% | +0,03% | -3,30% | 0% | 0% | 0%",,1ddías,8.457.102,8.423.308 | 8.454.407 | 8.745.558 | 0 | 0 | 0,Defensa
Dieng,Valencia,-85.640 | -180.771 | -370.019 | 0 | 0 | 0,"-1,59% | -3,29% | -6,51% | 0% | 0% | 0%",,3ddías,5.314.594,5.400.234 | 5.495.365 | 5.684.613 | 0 | 0 | 0,Mediocampista
Moscardo,Espanyol,-264.837 | -644.912 | 0 | 0 | 0 | 0,"-2,38% | -5,61% | 0% | 0% | 0% | 0%",,2ddías,10.855.088,11.119.925 | 11.500.000 | 0 | 0 | 0 | 0,Mediocampista
Quique Sánchez,Alavés,-27.144 | -56.478 | -87.537 | -223.544 | -311.922 | +222.260,"-2,58% | -5,23% | -7,87% | -17,91% | -23,34% | 0%",,13ddías,1.024.359,1.051.503 | 1.080.837 | 1.111.896 | 1.247.903 | 1.336.281 | 0,
Edin Terzic,Athletic,-408.618 | -835.654 | -1.280.986 | -3.251.697 | +191.830 | 0,"-3,86% | -7,58% | -11,17% | -24,20% | +1,92% | 0%",,10ddías,10.187.740,10.596.358 | 11.023.394 | 11.468.726 | 13.439.437 | 9.995.910 | 0,
