Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Veiga,Villarreal,-599.295 | -1.360.795 | -2.188.284 | -4.114.425 | -769.995 | +11.393.472,"-1,48% | -3,29% | -5,18% | -9,32% | -1,89% | +39,80%",,7ddías,40.023.529,40.622.824 | 41.384.324 | 42.211.813 | 44.137.954 | 40.793.524 | 28.630.057,Defensa
Radu,Celta,-349.911 | -604.998 | -505.010 | +1.022.550 | +6.353.084 | +16.670.057,"-0,87% | -1,50% | -1,26% | +2,64% | +19,04% | +72,35%",,2ddías,39.711.707,40.061.618 | 40.316.705 | 40.216.717 | 38.689.157 | 33.358.623 | 23.041.650,Portero
Toljan,Levante,-41.157 | -108.854 | -184.213 | -364.428 | -689.172 | -2.323.176,"-0,95% | -2,48% | -4,12% | -7,83% | -13,84% | -35,14%",,37ddías,4.288.618,4.329.775 | 4.397.472 | 4.472.831 | 4.653.046 | 4.977.790 | 6.611.794,Defensa
Carlos Espí,Real Madrid,+245.191 | +405.134 | +544.088 | +5.073.301 | +5.073.301 | +5.073.301,"+2,93% | +4,94% | +6,75% | 0% | 0% | 0%",,3ddías,8.604.430,8.359.239 | 8.199.296 | 8.060.342 | 0 | 0 | 0,Delantero
Cortés,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 803.000,Delantero
Primo,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126,Portero
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 581.700,Mediocampista
Rueda,Celta,+129.311 | +220.163 | +320.023 | +487.665 | +376.570 | -496.306,"+3,22% | +5,62% | +8,38% | +13,35% | +10,01% | -10,71%",,8ddías,4.139.880,4.010.569 | 3.919.717 | 3.819.857 | 3.652.215 | 3.763.310 | 4.636.186,Defensa
Víctor García,Levante,-26.936 | -73.693 | -114.774 | -332.410 | -817.221 | -2.407.729,"-1,31% | -3,50% | -5,35% | -14,07% | -28,71% | -54,26%",,39ddías,2.029.455,2.056.391 | 2.103.148 | 2.144.229 | 2.361.865 | 2.846.676 | 4.437.184,Defensa
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 803.099,Defensa
Mendoza,Atlético,-2.580 | -9.910 | -16.083 | -48.824 | -125.998 | -462.010,"-0,30% | -1,15% | -1,85% | -5,41% | -12,85% | -35,10%",,39ddías,854.445,857.025 | 864.355 | 870.528 | 903.269 | 980.443 | 1.316.455,Mediocampista
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 562.286,Mediocampista
Josan,Elche,-34.342 | -71.428 | -71.428 | -71.428 | -71.428 | -71.428,"-2,94% | -5,93% | -5,93% | -5,93% | -5,93% | -5,93%",,2ddías,1.133.222,1.167.564 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650,Mediocampista
Davinchi,Getafe,+116.743 | -89.705 | -89.705 | -89.705 | -89.705 | -89.705,"+4,16% | -2,98% | -2,98% | -2,98% | -2,98% | -2,98%",,1ddías,2.921.898,2.805.155 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603,Defensa
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082,Mediocampista
Pablo CamposCuñat Campos,Levante,-18.059 | -36.409 | -56.152 | -143.968 | -167.896 | -405.242,"-1,64% | -3,24% | -4,92% | -11,70% | -13,39% | -27,17%",,12ddías,1.086.146,1.104.205 | 1.122.555 | 1.142.298 | 1.230.114 | 1.254.042 | 1.491.388,Portero
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Delantero
Junior,Betis,-60.136 | -132.096 | -207.786 | -514.121 | -1.223.549 | -3.390.133,"-1,67% | -3,60% | -5,55% | -12,68% | -25,69% | -48,92%",,39ddías,3.539.407,3.599.543 | 3.671.503 | 3.747.193 | 4.053.528 | 4.762.956 | 6.929.540,Defensa
Gorrotxategi,Real Sociedad,-179.824 | -375.056 | -565.405 | -1.357.434 | -2.354.262 | -4.139.676,"-2,68% | -5,43% | -7,96% | -17,19% | -26,48% | -38,77%",,32ddías,6.537.125,6.716.949 | 6.912.181 | 7.102.530 | 7.894.559 | 8.891.387 | 10.676.801,Mediocampista
Dituro,Elche,+138.889 | +270.794 | +436.957 | +727.554 | +563.065 | -372.950,"+1,94% | +3,85% | +6,37% | +11,07% | +8,36% | -4,86%",,8ddías,7.297.239,7.158.350 | 7.026.445 | 6.860.282 | 6.569.685 | 6.734.174 | 7.670.189,Portero
Dolan,Espanyol,+1.912 | -27.493 | -61.713 | -303.355 | -891.871 | -2.624.822,"+0,03% | -0,45% | -1,01% | -4,80% | -12,90% | -30,36%",,1ddías,6.020.037,6.018.125 | 6.047.530 | 6.081.750 | 6.323.392 | 6.911.908 | 8.644.859,Delantero
Roger BruguéBrugui,Levante,-75.923 | -156.271 | -235.426 | -521.992 | -1.112.056 | -3.093.927,"-3,16% | -6,29% | -9,18% | -18,32% | -32,33% | -57,06%",,40ddías,2.327.863,2.403.786 | 2.484.134 | 2.563.289 | 2.849.855 | 3.439.919 | 5.421.790,Delantero
Jorge Cabello,Levante,-19.253 | -42.633 | -65.759 | -164.688 | -386.405 | +277.655,"-2,20% | -4,75% | -7,15% | -16,16% | -31,14% | 0%",,16ddías,854.531,873.784 | 897.164 | 920.290 | 1.019.219 | 1.240.936 | 0,Defensa
C. Álvarez,Levante,+55.080 | +139.757 | +276.839 | +1.276.475 | +3.486.550 | +8.433.038,"+0,28% | +0,72% | +1,43% | +6,94% | +21,53% | +75,00%",,38ddías,19.677.585,19.622.505 | 19.537.828 | 19.400.746 | 18.401.110 | 16.191.035 | 11.244.547,Mediocampista
Oriol Rey,Levante,-11.250 | -28.165 | -45.936 | -115.752 | -282.347 | -838.706,"-1,49% | -3,66% | -5,83% | -13,50% | -27,56% | -53,06%",,39ddías,741.966,753.216 | 770.131 | 787.902 | 857.718 | 1.024.313 | 1.580.672,Mediocampista
Ugrinic,Valencia,-19.932 | -67.670 | -93.042 | -397.863 | -1.196.004 | -3.520.368,"-0,52% | -1,73% | -2,37% | -9,40% | -23,77% | -47,85%",,37ddías,3.836.513,3.856.445 | 3.904.183 | 3.929.555 | 4.234.376 | 5.032.517 | 7.356.881,Mediocampista
Manu Fernández,Celta,-3.954 | -7.921 | -10.824 | -20.077 | -45.122 | -111.782,"-0,97% | -1,92% | -2,61% | -4,74% | -10,05% | -21,68%",,39ddías,403.898,407.852 | 411.819 | 414.722 | 423.975 | 449.020 | 515.680,Defensa
Bigas,Elche,-127.614 | -265.936 | -411.549 | -971.693 | -2.040.488 | -3.999.456,"-2,35% | -4,78% | -7,21% | -15,50% | -27,80% | -43,02%",,34ddías,5.298.333,5.425.947 | 5.564.269 | 5.709.882 | 6.270.026 | 7.338.821 | 9.297.789,Defensa
Redondo,Elche,-14.623 | -32.419 | -48.606 | -137.202 | -341.487 | -1.021.489,"-1,61% | -3,51% | -5,17% | -13,34% | -27,70% | -53,40%",,39ddías,891.334,905.957 | 923.753 | 939.940 | 1.028.536 | 1.232.821 | 1.912.823,Mediocampista
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
Rego,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Portero
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Tunde,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,8.531.892,8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892,Mediocampista
Astiazaran,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Arana,Racing,-10.077 | -18.812 | -30.963 | -84.128 | -169.953 | -492.453,"-1,24% | -2,30% | -3,73% | -9,52% | -17,53% | -38,11%",,39ddías,799.626,809.703 | 818.438 | 830.589 | 883.754 | 969.579 | 1.292.079,Delantero
Aubameyang,Deportivo,+1.236.028 | +2.208.836 | +3.529.236 | +8.738.927 | +17.623.118 | 0,"+4,19% | +7,75% | +12,99% | +39,78% | +134,70% | 0%",,15ddías,30.706.228,29.470.200 | 28.497.392 | 27.176.992 | 21.967.301 | 13.083.110 | 0,Delantero
Konaté,Real Madrid,+478.376 | +1.123.794 | +2.140.742 | +7.880.603 | +18.738.427 | 0,"+0,99% | +2,35% | +4,57% | +19,15% | +61,85% | 0%",,16ddías,49.032.926,48.554.550 | 47.909.132 | 46.892.184 | 41.152.323 | 30.294.499 | 0,Defensa
Cucurella,Real Madrid,-675.616 | -807.783 | +18.386 | +8.196.086 | +28.946.332 | 0,"-0,80% | -0,96% | +0,02% | +10,91% | +53,22% | 0%",,2ddías,83.341.148,84.016.764 | 84.148.931 | 83.322.762 | 75.145.062 | 54.394.816 | 0,Defensa
Hartman,Espanyol,-154.961 | -348.548 | -540.237 | -1.111.269 | -2.500.729 | 0,"-1,68% | -3,71% | -5,63% | -10,93% | -21,65% | 0%",,23ddías,9.052.099,9.207.060 | 9.400.647 | 9.592.336 | 10.163.368 | 11.552.828 | 0,Defensa
Dumfries,Real Madrid,-1.288.793 | -2.797.611 | -4.237.414 | -6.828.830 | +844.473 | 0,"-2,13% | -4,51% | -6,67% | -10,34% | +1,45% | 0%",,6ddías,59.244.905,60.533.698 | 62.042.516 | 63.482.319 | 66.073.735 | 58.400.432 | 0,Defensa
Yeremay,Deportivo,-1.306.004 | -2.613.003 | -3.877.164 | -6.040.605 | +690.630 | 0,"-2,41% | -4,71% | -6,84% | -10,26% | +1,33% | 0%",,6ddías,52.808.434,54.114.438 | 55.421.437 | 56.685.598 | 58.849.039 | 52.117.804 | 0,Delantero
Larrubia,Málaga,-602.312 | -868.235 | -478.540 | +3.078.524 | +12.506.526 | +27.036.571,"-1,07% | -1,54% | -0,86% | +5,88% | +29,12% | +95,12%",,2ddías,55.461.422,56.063.734 | 56.329.657 | 55.939.962 | 52.382.898 | 42.954.896 | 28.424.851,Mediocampista
Chupete,Málaga,-749.759 | -1.383.053 | -1.259.561 | +2.352.584 | +11.472.000 | +28.276.974,"-1,41% | -2,57% | -2,35% | +4,70% | +28,00% | +117,01%",,2ddías,52.443.553,53.193.312 | 53.826.606 | 53.703.114 | 50.090.969 | 40.971.553 | 24.166.579,Delantero
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 677.940,Mediocampista
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,31ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.498,Defensa
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Delantero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Delantero
Canales,Racing,+903.074 | +1.582.982 | +2.463.104 | +3.502.370 | +12.613.181 | +12.613.181,"+4,15% | +7,51% | +12,20% | +18,29% | +125,66% | +125,66%",,6ddías,22.650.443,21.747.369 | 21.067.461 | 20.187.339 | 19.148.073 | 10.037.262 | 10.037.262,Mediocampista
Guliashvili,Racing,-68.639 | -141.794 | -215.870 | -525.355 | -1.181.155 | -3.245.096,"-3,10% | -6,20% | -9,14% | -19,67% | -35,51% | -60,20%",,39ddías,2.145.368,2.214.007 | 2.287.162 | 2.361.238 | 2.670.723 | 3.326.523 | 5.390.464,Delantero
Iñigo Vicente,Racing,+214.385 | +236.252 | +330.312 | +115.380 | -819.715 | -5.105.099,"+1,14% | +1,25% | +1,76% | +0,61% | -4,12% | -21,10%",,4ddías,19.089.840,18.875.455 | 18.853.588 | 18.759.528 | 18.974.460 | 19.909.555 | 24.194.939,Delantero
Hjulmand,Atlético,+811.579 | +1.354.386 | +2.007.803 | +2.710.950 | -348.163 | 0,"+2,31% | +3,92% | +5,92% | +8,16% | -0,96% | 0%",,6ddías,35.940.321,35.128.742 | 34.585.935 | 33.932.518 | 33.229.371 | 36.288.484 | 0,Mediocampista
Hernando,Racing,-22.919 | -58.107 | -89.247 | -170.181 | -257.790 | -1.048.944,"-1,26% | -3,14% | -4,74% | -8,67% | -12,58% | -36,93%",,39ddías,1.791.655,1.814.574 | 1.849.762 | 1.880.902 | 1.961.836 | 2.049.445 | 2.840.599,Defensa
Haitam,Málaga,-4.843 | -9.736 | -13.604 | -27.137 | -61.577 | -163.078,"-1,13% | -2,24% | -3,10% | -6,00% | -12,65% | -27,72%",,39ddías,425.248,430.091 | 434.984 | 438.852 | 452.385 | 486.825 | 588.326,Delantero
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Eriksson,Racing,-12.982 | -27.037 | -16.551 | +155.206 | +556.653 | +269.083,"-0,44% | -0,91% | -0,56% | +5,59% | +23,42% | +10,10%",,2ddías,2.933.863,2.946.845 | 2.960.900 | 2.950.414 | 2.778.657 | 2.377.210 | 2.664.780,Portero
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Mantilla,Racing,+62.447 | +104.473 | +155.917 | +344.064 | +581.625 | +245.815,"+2,34% | +3,97% | +6,05% | +14,40% | +27,04% | +9,88%",,16ddías,2.732.998,2.670.551 | 2.628.525 | 2.577.081 | 2.388.934 | 2.151.373 | 2.487.183,Defensa
Sainz-Maza,Racing,-14.759 | -32.291 | -49.747 | -128.994 | -290.744 | -842.468,"-1,86% | -3,99% | -6,02% | -14,24% | -27,23% | -52,02%",,39ddías,777.004,791.763 | 809.295 | 826.751 | 905.998 | 1.067.748 | 1.619.472,Defensa
Salinas,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356,Defensa
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Defensa
Facundo GonzálezFacu González,Racing,+5.400 | -11.509 | -27.595 | -83.862 | -333.785 | -453.502,"+0,18% | -0,37% | -0,89% | -2,67% | -9,84% | -12,91%",,1ddías,3.059.538,3.054.138 | 3.071.047 | 3.087.133 | 3.143.400 | 3.393.323 | 3.513.040,Defensa
Crespo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 802.979,Defensa
Gueye,Racing,-32.700 | -65.479 | -93.960 | -243.939 | -671.947 | -2.358.648,"-0,78% | -1,55% | -2,21% | -5,55% | -13,94% | -36,24%",,35ddías,4.148.953,4.181.653 | 4.214.432 | 4.242.913 | 4.392.892 | 4.820.900 | 6.507.601,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Puerta,Racing,+230.051 | +365.207 | +717.582 | +1.428.590 | +2.861.893 | +2.208.340,"+1,87% | +3,00% | +6,06% | +12,84% | +29,54% | +21,35%",,18ddías,12.551.348,12.321.297 | 12.186.141 | 11.833.766 | 11.122.758 | 9.689.455 | 10.343.008,Mediocampista
Calatrava,Espanyol,+84.495 | +124.993 | +182.046 | +451.783 | +695.944 | 0,"+2,22% | +3,31% | +4,90% | +13,11% | +21,74% | 0%",,14ddías,3.897.761,3.813.266 | 3.772.768 | 3.715.715 | 3.445.978 | 3.201.817 | 0,Delantero
Bernardo Silva,Real Madrid,+1.637.350 | +2.983.147 | +4.617.478 | +11.567.683 | 0 | 0,"+3,21% | +6,01% | +9,63% | +28,20% | 0% | 0%",,10ddías,52.588.840,50.951.490 | 49.605.693 | 47.971.362 | 41.021.157 | 0 | 0,Mediocampista
Lobete,Málaga,-19.214 | -32.699 | -53.500 | -135.139 | -317.824 | -848.870,"-2,32% | -3,89% | -6,21% | -14,32% | -28,21% | -51,21%",,39ddías,808.666,827.880 | 841.365 | 862.166 | 943.805 | 1.126.490 | 1.657.536,Delantero
Juan Funes,Málaga,-43.738 | -89.147 | -135.219 | -335.899 | -781.228 | +356.094,"-3,12% | -6,16% | -9,05% | -19,82% | -36,51% | 0%",,16ddías,1.358.719,1.402.457 | 1.447.866 | 1.493.938 | 1.694.618 | 2.139.947 | 0,
Claudio Giráldez,Celta,-89.303 | -178.152 | -271.537 | -687.382 | -1.403.035 | -2.478.014,"-3,40% | -6,57% | -9,67% | -21,33% | -35,63% | 0%",,7ddías,2.535.112,2.624.415 | 2.713.264 | 2.806.649 | 3.222.494 | 3.938.147 | 0,
Antonio Hidalgo,Deportivo,-59.576 | -121.483 | -184.740 | -461.629 | -1.074.274 | +234.904,"-3,31% | -6,53% | -9,60% | -20,98% | -38,19% | 0%",,17ddías,1.738.841,1.798.417 | 1.860.324 | 1.923.581 | 2.200.470 | 2.813.115 | 0,
Martín Anselmi,Elche,-58.690 | -119.673 | -181.968 | -454.591 | -1.057.872 | 0,"-3,30% | -6,51% | -9,58% | -20,93% | -38,12% | 0%",,14ddías,1.717.564,1.776.254 | 1.837.237 | 1.899.532 | 2.172.155 | 2.775.436 | 0,
Manolo González,Espanyol,-36.465 | -74.298 | -112.478 | -278.164 | -645.321 | -319.762,"-2,99% | -5,90% | -8,67% | -19,02% | -35,27% | 0%",,20ddías,1.184.175,1.220.640 | 1.258.473 | 1.296.653 | 1.462.339 | 1.829.496 | 0,
Pepe Bordalás,Getafe,-1.903.983 | -3.887.147 | -5.951.714 | -15.103.195 | -7.197.660 | +40.991.484,"-3,97% | -7,79% | -11,46% | -24,72% | -13,53% | 0%",,9ddías,46.004.610,47.908.593 | 49.891.757 | 51.956.324 | 61.107.805 | 53.202.270 | 0,
Luis Castro,Levante,-43.053 | -87.748 | -133.076 | -330.461 | -768.554 | -161.655,"-3,11% | -6,14% | -9,02% | -19,76% | -36,41% | 0%",,19ddías,1.342.282,1.385.335 | 1.430.030 | 1.475.358 | 1.672.743 | 2.110.836 | 0,
Luis Miguel Ramis,Osasuna,-50.725 | -103.412 | -157.065 | -391.367 | -910.512 | 0,"-3,22% | -6,34% | -9,33% | -20,41% | -37,36% | 0%",,15ddías,1.526.421,1.577.146 | 1.629.833 | 1.683.486 | 1.917.788 | 2.436.933 | 0,
Hansi Flick,Barcelona,-303.555 | -603.221 | -889.168 | -2.060.426 | -4.066.684 | -4.773.501,"-2,87% | -5,55% | -7,97% | -16,72% | -28,37% | 0%",,7ddías,10.265.881,10.569.436 | 10.869.102 | 11.155.049 | 12.326.307 | 14.332.565 | 0,
José Alberto López,Racing,-29.133 | -59.328 | -89.552 | -219.957 | -510.995 | +206.095,"-2,81% | -5,56% | -8,16% | -17,91% | -33,64% | 0%",,17ddías,1.008.194,1.037.327 | 1.067.522 | 1.097.746 | 1.228.151 | 1.519.189 | 0,
Beñat San José,Rayo,-58.690 | -119.673 | -181.968 | -454.591 | -1.057.872 | 0,"-3,30% | -6,51% | -9,58% | -20,93% | -38,12% | 0%",,14ddías,1.717.564,1.776.254 | 1.837.237 | 1.899.532 | 2.172.155 | 2.775.436 | 0,
José Mourinho,Real Madrid,-496.467 | -1.016.961 | -1.527.574 | -3.820.139 | -9.193.123 | 0,"-3,28% | -6,50% | -9,46% | -20,71% | -38,60% | 0%",,16ddías,14.625.159,15.121.626 | 15.642.120 | 16.152.733 | 18.445.298 | 23.818.282 | 0,
Pellegrino Matarazzo,Real Sociedad,-152.237 | -311.698 | -470.846 | -1.184.032 | -2.760.201 | -864.211,"-3,54% | -6,99% | -10,19% | -22,20% | -39,95% | 0%",,19ddías,4.148.915,4.301.152 | 4.460.613 | 4.619.761 | 5.332.947 | 6.909.116 | 0,
Luis García,Sevilla,-24.520 | -49.910 | -75.129 | -183.342 | -425.654 | +95.396,"-2,66% | -5,27% | -7,72% | -16,96% | -32,17% | 0%",,18ddías,897.495,922.015 | 947.405 | 972.624 | 1.080.837 | 1.323.149 | 0,
Carlos Corberán,Valencia,-16.831 | -34.212 | -51.088 | -122.304 | -283.084 | -189.392,"-2,31% | -4,58% | -6,69% | -14,64% | -28,42% | 0%",,21ddías,712.969,729.800 | 747.181 | 764.057 | 835.273 | 996.053 | 0,
Manuel Pellegrini,Betis,-153.749 | -314.479 | -476.468 | -1.168.499 | -2.630.640 | -2.394.733,"-3,22% | -6,37% | -9,34% | -20,17% | -36,26% | 0%",,21ddías,4.623.644,4.777.393 | 4.938.123 | 5.100.112 | 5.792.143 | 7.254.284 | 0,
Diego Simeone,Atlético,-198.431 | -395.660 | -593.726 | -1.451.469 | -3.092.589 | -3.923.143,"-3,15% | -6,09% | -8,87% | -19,21% | -33,63% | 0%",,22ddías,6.103.111,6.301.542 | 6.498.771 | 6.696.837 | 7.554.580 | 9.195.700 | 0,
Amatucci,Deportivo,+246.469 | +376.473 | +501.302 | +391.984 | 0 | 0,"+2,00% | +3,09% | +4,16% | +3,23% | 0% | 0%",,4ddías,12.545.421,12.298.952 | 12.168.948 | 12.044.119 | 12.153.437 | 0 | 0,Mediocampista
Marcos,Espanyol,-27.288 | 0 | 0 | 0 | 0 | 0,"-1,84% | 0% | 0% | 0% | 0% | 0%",,1ddías,1.458.967,1.486.255 | 0 | 0 | 0 | 0 | 0,Delantero
De Haas,Valencia,+125.891 | +224.893 | +335.730 | +540.063 | 0 | 0,"+1,42% | +2,56% | +3,88% | +6,39% | 0% | 0%",,6ddías,8.994.470,8.868.579 | 8.769.577 | 8.658.740 | 8.454.407 | 0 | 0,Defensa
Dieng,Valencia,-97.546 | -202.794 | -299.758 | -690.543 | 0 | 0,"-1,99% | -4,05% | -5,87% | -12,57% | 0% | 0%",,8ddías,4.804.822,4.902.368 | 5.007.616 | 5.104.580 | 5.495.365 | 0 | 0,Mediocampista
Moscardo,Espanyol,-232.711 | -474.612 | -714.071 | -1.848.332 | 0 | 0,"-2,35% | -4,69% | -6,89% | -16,07% | 0% | 0%",,7ddías,9.651.668,9.884.379 | 10.126.280 | 10.365.739 | 11.500.000 | 0 | 0,Mediocampista
Gulacsi,Villarreal,+71.956 | +17.902 | -124.400 | 0 | 0 | 0,"+1,76% | +0,43% | -2,90% | 0% | 0% | 0%",,1ddías,4.167.379,4.095.423 | 4.149.477 | 4.291.779 | 0 | 0 | 0,Portero
Mikel Rodriguez,Alavés,-22.372 | 0 | 0 | 0 | 0 | 0,"-2,58% | 0% | 0% | 0% | 0% | 0%",,1ddías,845.949,868.321 | 0 | 0 | 0 | 0 | 0,Mediocampista
Angeliño,Deportivo,-532.263 | 0 | 0 | 0 | 0 | 0,"-3,38% | 0% | 0% | 0% | 0% | 0%",,1ddías,15.206.060,15.738.323 | 0 | 0 | 0 | 0 | 0,Defensa
Sazonov,Getafe,-39.739 | 0 | 0 | 0 | 0 | 0,"-3,05% | 0% | 0% | 0% | 0% | 0%",,1ddías,1.262.742,1.302.481 | 0 | 0 | 0 | 0 | 0,Defensa
Edin Terzic,Athletic,-331.610 | -680.799 | -1.040.984 | -2.639.279 | -6.167.694 | 0,"-3,80% | -7,51% | -11,04% | -23,94% | -42,38% | 0%",,15ddías,8.384.115,8.715.725 | 9.064.914 | 9.425.099 | 11.023.394 | 14.551.809 | 0,
Mangala,Getafe,-385.432 | 0 | 0 | 0 | 0 | 0,"-3,38% | 0% | 0% | 0% | 0% | 0%",,1ddías,11.011.284,11.396.716 | 0 | 0 | 0 | 0 | 0,Mediocampista
Andrés García,Getafe,-312.016 | 0 | 0 | 0 | 0 | 0,"-3,38% | 0% | 0% | 0% | 0% | 0%",,1ddías,8.913.897,9.225.913 | 0 | 0 | 0 | 0 | 0,Mediocampista
Pedro Felipe,Racing,-91.770 | 0 | 0 | 0 | 0 | 0,"-3,38% | 0% | 0% | 0% | 0% | 0%",,1ddías,2.621.733,2.713.503 | 0 | 0 | 0 | 0 | 0,Defensa
Y. Diomande,Real Madrid,-3.120.159 | 0 | 0 | 0 | 0 | 0,"-3,38% | 0% | 0% | 0% | 0% | 0%",,1ddías,89.138.975,92.259.134 | 0 | 0 | 0 | 0 | 0,Delantero
