Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Pablo CamposCuñat Campos,Levante,-18.007 | -28.512 | -32.440 | +59.067 | -3.891 | -540.684,"-1,40% | -2,20% | -2,50% | +4,89% | -0,31% | -29,92%",,3ddías,1.266.268,1.284.275 | 1.294.780 | 1.298.708 | 1.207.201 | 1.270.159 | 1.806.952,Portero
Víctor García,Levante,-67.151 | -134.866 | -205.909 | -518.024 | -1.172.469 | -3.032.128,"-2,63% | -5,14% | -7,64% | -17,23% | -32,02% | -54,92%",,30ddías,2.489.119,2.556.270 | 2.623.985 | 2.695.028 | 3.007.143 | 3.661.588 | 5.521.247,Defensa
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | +745,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 0,Delantero
Manu Fernández,Celta,-3.606 | -7.411 | -10.695 | -25.438 | -51.566 | -170.705,"-0,83% | -1,69% | -2,42% | -5,57% | -10,67% | -28,34%",,30ddías,431.611,435.217 | 439.022 | 442.306 | 457.049 | 483.177 | 602.316,Defensa
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | +745,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 0,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | +718,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 0,Portero
Rego,Athletic,0 | 0 | 0 | 0 | 0 | +5.699,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 0,Defensa
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,27ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
Redondo,Elche,-27.976 | -58.459 | -89.895 | -217.055 | -482.179 | -1.325.370,"-2,52% | -5,12% | -7,66% | -16,68% | -30,79% | -55,01%",,30ddías,1.083.899,1.111.875 | 1.142.358 | 1.173.794 | 1.300.954 | 1.566.078 | 2.409.269,Mediocampista
Bigas,Elche,-141.786 | -279.441 | -433.814 | -1.141.659 | -1.726.017 | -1.469.356,"-2,12% | -4,08% | -6,20% | -14,82% | -20,83% | -18,30%",,25ddías,6.561.550,6.703.336 | 6.840.991 | 6.995.364 | 7.703.209 | 8.287.567 | 8.030.906,Defensa
Ugrinic,Valencia,-112.462 | -228.268 | -353.454 | -841.411 | -1.779.410 | -3.581.594,"-2,47% | -4,88% | -7,36% | -15,90% | -28,57% | -44,60%",,28ddías,4.449.312,4.561.774 | 4.677.580 | 4.802.766 | 5.290.723 | 6.228.722 | 8.030.906,Mediocampista
Oriol Rey,Levante,-23.212 | -47.440 | -71.998 | -177.586 | -398.676 | -1.105.568,"-2,51% | -5,00% | -7,39% | -16,45% | -30,65% | -55,07%",,30ddías,902.157,925.369 | 949.597 | 974.155 | 1.079.743 | 1.300.833 | 2.007.725,Mediocampista
Alexander-Arnold,Real Madrid,-311.505 | -575.695 | -965.403 | -2.312.357 | -5.647.338 | -14.418.423,"-1,20% | -2,19% | -3,62% | -8,24% | -17,99% | -35,91%",,30ddías,25.736.113,26.047.618 | 26.311.808 | 26.701.516 | 28.048.470 | 31.383.451 | 40.154.536,Defensa
Martim Neto,Elche,-31.396 | -63.083 | -98.611 | -209.621 | -355.891 | -1.108.163,"-1,62% | -3,21% | -4,93% | -9,92% | -15,75% | -36,80%",,30ddías,1.903.425,1.934.821 | 1.966.508 | 2.002.036 | 2.113.046 | 2.259.316 | 3.011.588,Mediocampista
Jonny,Alavés,-48.970 | -94.005 | -151.005 | -511.915 | -1.328.184 | -3.188.784,"-0,83% | -1,58% | -2,52% | -8,05% | -18,51% | -35,29%",,26ddías,5.845.986,5.894.956 | 5.939.991 | 5.996.991 | 6.357.901 | 7.174.170 | 9.034.770,Defensa
Almada,Atlético,-166.821 | -323.646 | -487.905 | -1.108.927 | -2.252.647 | -3.204.705,"-2,52% | -4,78% | -7,04% | -14,69% | -25,91% | -33,22%",,24ddías,6.441.170,6.607.991 | 6.764.816 | 6.929.075 | 7.550.097 | 8.693.817 | 9.645.875,Mediocampista
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | +4.513,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 0,Defensa
Hancko,Atlético,+331.684 | +509.462 | +454.593 | -165.296 | -2.512.641 | -9.073.436,"+1,08% | +1,67% | +1,48% | -0,53% | -7,48% | -22,60%",,2ddías,31.081.100,30.749.416 | 30.571.638 | 30.626.507 | 31.246.396 | 33.593.741 | 40.154.536,Defensa
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 0,Defensa
Jutglà,Celta,-40.606 | -58.441 | -80.483 | -478.277 | -1.466.145 | -1.725.211,"-0,43% | -0,62% | -0,86% | -4,88% | -13,60% | -15,62%",,26ddías,9.317.285,9.357.891 | 9.375.726 | 9.397.768 | 9.795.562 | 10.783.430 | 11.042.496,Delantero
Valentín Gómez,Betis,-44.264 | -85.991 | -128.355 | -311.248 | -707.917 | -1.901.838,"-2,05% | -3,91% | -5,73% | -12,84% | -25,09% | -47,36%",,30ddías,2.113.614,2.157.878 | 2.199.605 | 2.241.969 | 2.424.862 | 2.821.531 | 4.015.452,Defensa
C. Álvarez,Levante,+353.796 | +752.639 | +1.082.341 | +2.385.568 | +4.915.522 | +9.910.832,"+2,01% | +4,38% | +6,42% | +15,34% | +37,74% | +123,41%",,29ddías,17.941.738,17.587.942 | 17.189.099 | 16.859.397 | 15.556.170 | 13.026.216 | 8.030.906,Mediocampista
Deossa,Betis,-39.964 | -80.824 | -124.914 | -304.704 | -727.057 | -2.058.417,"-2,11% | -4,17% | -6,30% | -14,10% | -28,14% | -52,58%",,30ddías,1.856.648,1.896.612 | 1.937.472 | 1.981.562 | 2.161.352 | 2.583.705 | 3.915.065,Mediocampista
Junior,Betis,-100.734 | -200.018 | -307.064 | -739.781 | -1.610.348 | -3.779.105,"-2,31% | -4,49% | -6,74% | -14,82% | -27,47% | -47,06%",,30ddías,4.251.801,4.352.535 | 4.451.819 | 4.558.865 | 4.991.582 | 5.862.149 | 8.030.906,Defensa
Dituro,Elche,+21.269 | +7.317 | -29.902 | -320.711 | -548.667 | -1.435.984,"+0,32% | +0,11% | -0,45% | -4,64% | -7,68% | -17,88%",,1ddías,6.594.922,6.573.653 | 6.587.605 | 6.624.824 | 6.915.633 | 7.143.589 | 8.030.906,Portero
Dolan,Espanyol,-75.970 | -148.954 | -242.131 | -637.661 | -1.330.541 | -1.561.587,"-1,16% | -2,25% | -3,61% | -8,97% | -17,06% | -19,44%",,23ddías,6.469.319,6.545.289 | 6.618.273 | 6.711.450 | 7.106.980 | 7.799.860 | 8.030.906,Delantero
Roger BruguéBrugui,Levante,-80.657 | -166.609 | -256.763 | -629.446 | -1.402.848 | -3.744.812,"-2,61% | -5,25% | -7,87% | -17,31% | -31,81% | -55,46%",,31ddías,3.007.299,3.087.956 | 3.173.908 | 3.264.062 | 3.636.745 | 4.410.147 | 6.752.111,Delantero
Jorge Cabello,Levante,-30.516 | -62.355 | -94.840 | -238.839 | +500.617 | +500.617,"-2,75% | -5,47% | -8,09% | -18,14% | 0% | 0%",,7ddías,1.077.493,1.108.009 | 1.139.848 | 1.172.333 | 1.316.332 | 0 | 0,Defensa
Iker Muñoz,Sevilla,0 | 0 | 0 | 0 | 0 | +710,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 0,Defensa
Izei,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,27ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 582.010,Mediocampista
Román,Celta,-63.422 | -122.320 | -184.779 | -492.722 | -1.213.790 | -3.398.279,"-1,22% | -2,33% | -3,47% | -8,76% | -19,12% | -39,83%",,30ddías,5.134.559,5.197.981 | 5.256.879 | 5.319.338 | 5.627.281 | 6.348.349 | 8.532.838,Mediocampista
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Portero
Guliashvili,Racing,-92.126 | -185.415 | -281.936 | -688.081 | -1.520.638 | -3.678.685,"-3,14% | -6,12% | -9,01% | -19,47% | -34,82% | -56,38%",,30ddías,2.846.426,2.938.552 | 3.031.841 | 3.128.362 | 3.534.507 | 4.367.064 | 6.525.111,Delantero
Arana,Racing,-10.914 | -22.811 | -33.451 | -82.302 | -199.304 | -593.464,"-1,18% | -2,44% | -3,54% | -8,27% | -17,93% | -39,41%",,30ddías,912.329,923.243 | 935.140 | 945.780 | 994.631 | 1.111.633 | 1.505.793,Delantero
Iñigo Vicente,Racing,-75.750 | -139.295 | -229.428 | -1.354.927 | -2.811.201 | -6.269.942,"-0,39% | -0,72% | -1,17% | -6,55% | -12,70% | -24,49%",,26ddías,19.328.574,19.404.324 | 19.467.869 | 19.558.002 | 20.683.501 | 22.139.775 | 25.598.516,Delantero
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Mediocampista
Puerta,Racing,+138.528 | +416.014 | +711.877 | +1.466.792 | +1.461.119 | +782.863,"+1,30% | +4,00% | +7,04% | +15,68% | +15,61% | +7,80%",,9ddías,10.821.495,10.682.967 | 10.405.481 | 10.109.618 | 9.354.703 | 9.360.376 | 10.038.632,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Mediocampista
Gueye,Racing,-59.970 | -115.829 | -175.756 | -421.297 | -1.064.963 | -2.508.990,"-1,31% | -2,50% | -3,74% | -8,53% | -19,08% | -35,70%",,26ddías,4.518.052,4.578.022 | 4.633.881 | 4.693.808 | 4.939.349 | 5.583.015 | 7.027.042,Mediocampista
Crespo,Racing,0 | 0 | 0 | 0 | 0 | +880,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 0,Defensa
Facundo GonzálezFacu González,Racing,-14.468 | -31.352 | -41.009 | -325.890 | -325.890 | -322.038,"-0,45% | -0,97% | -1,27% | -9,28% | -9,28% | 0%",,6ddías,3.187.150,3.201.618 | 3.218.502 | 3.228.159 | 3.513.040 | 3.513.040 | 0,Defensa
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Defensa
Salinas,Racing,0 | 0 | 0 | 0 | 0 | +6.604,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 0,Defensa
Hernando,Racing,-10.710 | -17.367 | -27.265 | -107.114 | -387.108 | -1.522.850,"-0,54% | -0,86% | -1,35% | -5,11% | -16,28% | -43,34%",,30ddías,1.990.670,2.001.380 | 2.008.037 | 2.017.935 | 2.097.784 | 2.377.778 | 3.513.520,Defensa
Sainz-Maza,Racing,-23.058 | -43.441 | -66.822 | -167.339 | -382.663 | -1.055.408,"-2,36% | -4,36% | -6,56% | -14,95% | -28,66% | -52,57%",,30ddías,952.317,975.375 | 995.758 | 1.019.139 | 1.119.656 | 1.334.980 | 2.007.725,Defensa
Mantilla,Racing,+45.256 | +83.706 | +111.793 | +174.745 | +158.783 | -702.852,"+2,00% | +3,76% | +5,09% | +8,19% | +7,39% | -23,34%",,7ddías,2.308.736,2.263.480 | 2.225.030 | 2.196.943 | 2.133.991 | 2.149.953 | 3.011.588,Defensa
Eriksson,Racing,+57.458 | +134.421 | +188.141 | +396.308 | +360.851 | -342.516,"+2,20% | +5,30% | +7,58% | +17,44% | +15,63% | -11,37%",,9ddías,2.669.072,2.611.614 | 2.534.651 | 2.480.931 | 2.272.764 | 2.308.221 | 3.011.588,Portero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Delantero
Rafa Rodríguez,Málaga,0 | 0 | 0 | 0 | 0 | +6.876,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,6.270.426,6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 0,Mediocampista
Recio,Málaga,0 | 0 | 0 | 0 | 0 | +842,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,752.810,752.810 | 752.810 | 752.810 | 752.810 | 752.810 | 0,Defensa
Pastor,Málaga,0 | 0 | 0 | 0 | 0 | +435,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,389.116,389.116 | 389.116 | 389.116 | 389.116 | 389.116 | 0,Defensa
Arriaza,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 0,Defensa
Moussa,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 0,Defensa
Merino,Málaga,-77.495 | -166.442 | -218.431 | -577.078 | -1.292.934 | -3.043.741,"-1,10% | -2,32% | -3,03% | -7,62% | -15,60% | -30,32%",,26ddías,6.994.891,7.072.386 | 7.161.333 | 7.213.322 | 7.571.969 | 8.287.825 | 10.038.632,Mediocampista
Lorenzo,Málaga,+159.479 | +253.020 | +359.608 | +339.307 | -12.580 | -2.289.914,"+1,86% | +2,98% | +4,28% | +4,03% | -0,14% | -20,74%",,5ddías,8.752.582,8.593.103 | 8.499.562 | 8.392.974 | 8.413.275 | 8.765.162 | 11.042.496,Mediocampista
Ochoa,Málaga,0 | 0 | 0 | 0 | 0 | +3.852,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 0,Mediocampista
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Portero
Enríquez,Málaga,-22.567 | -46.546 | -70.613 | -172.251 | -352.163 | -1.019.810,"-2,23% | -4,50% | -6,67% | -14,85% | -26,28% | -50,79%",,30ddías,987.915,1.010.482 | 1.034.461 | 1.058.528 | 1.160.166 | 1.340.078 | 2.007.725,Mediocampista
Juanpe,Málaga,0 | 0 | 0 | 0 | 0 | +638,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,581.931,581.931 | 581.931 | 581.931 | 581.931 | 581.931 | 0,Mediocampista
Joaquín,Málaga,-162.235 | -314.050 | -467.799 | -1.066.483 | -2.341.070 | -5.946.035,"-1,96% | -3,73% | -5,45% | -11,62% | -22,40% | -42,31%",,30ddías,8.108.051,8.270.286 | 8.422.101 | 8.575.850 | 9.174.534 | 10.449.121 | 14.054.086,Delantero
Lobete,Málaga,-25.567 | -52.338 | -77.641 | -185.049 | -400.966 | -1.013.669,"-2,51% | -5,00% | -7,24% | -15,69% | -28,74% | -50,49%",,30ddías,994.056,1.019.623 | 1.046.394 | 1.071.697 | 1.179.105 | 1.395.022 | 2.007.725,Delantero
Jauregi,Málaga,0 | 0 | 0 | 0 | 0 | +1.706,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,1.555.774,1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 0,Delantero
Haitam,Málaga,-4.890 | -10.033 | -14.710 | -35.633 | -75.329 | -240.265,"-1,05% | -2,12% | -3,08% | -7,15% | -14,01% | -34,19%",,30ddías,462.437,467.327 | 472.470 | 477.147 | 498.070 | 537.766 | 702.702,Delantero
Canales,Racing,0 | 0 | 0 | 0 | 0 | +11.008,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 0,Delantero
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Delantero
Galilea,Málaga,0 | 0 | 0 | 0 | 0 | +4.775,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,4.265.932,4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 0,Defensa
Manuel Pellegrini,Betis,-215.920 | -439.672 | -655.566 | -1.656.735 | -1.552.106 | -899.716,"-3,41% | -6,70% | -9,68% | -21,31% | -20,23% | 0%",,12ddías,6.118.661,6.334.581 | 6.558.333 | 6.774.227 | 7.775.396 | 7.670.767 | 0,
Carlos Corberán,Valencia,-22.190 | -45.355 | -68.804 | -172.970 | -108.591 | -24.713,"-2,47% | -4,91% | -7,27% | -16,46% | -11,01% | 0%",,12ddías,877.648,899.838 | 923.003 | 946.452 | 1.050.618 | 986.239 | 0,
Luis García,Sevilla,-33.303 | -68.043 | -103.550 | -261.186 | +267.696 | +342.254,"-2,83% | -5,61% | -8,30% | -18,58% | +30,54% | 0%",,9ddías,1.144.353,1.177.656 | 1.212.396 | 1.247.903 | 1.405.539 | 876.657 | 0,
Pellegrino Matarazzo,Real Sociedad,-218.782 | -440.051 | -673.869 | -1.695.484 | +261.372 | +727.365,"-3,67% | -7,12% | -10,51% | -22,80% | +4,77% | 0%",,10ddías,5.740.491,5.959.273 | 6.180.542 | 6.414.360 | 7.435.975 | 5.479.119 | 0,
José Mourinho,Real Madrid,-724.748 | -1.474.761 | -2.255.111 | -5.570.888 | +7.683.251 | 0,"-3,53% | -6,92% | -10,21% | -21,93% | +63,27% | 0%",,7ddías,19.827.191,20.551.939 | 21.301.952 | 22.082.302 | 25.398.079 | 12.143.940 | 0,
Beñat San José,Rayo,-82.643 | -168.779 | -257.824 | +42.686 | +1.235.553 | 0,"-3,43% | -6,76% | -9,97% | +1,87% | +113,05% | 0%",,5ddías,2.328.507,2.411.150 | 2.497.286 | 2.586.331 | 2.285.821 | 1.092.954 | 0,
José Alberto López,Racing,-39.963 | -81.641 | -124.375 | -314.057 | +427.542 | +502.100,"-2,97% | -5,89% | -8,71% | -19,41% | +48,77% | 0%",,8ddías,1.304.199,1.344.162 | 1.385.840 | 1.428.574 | 1.618.256 | 876.657 | 0,
Luis Miguel Ramis,Osasuna,-71.142 | -145.299 | -221.865 | -233.319 | +959.548 | 0,"-3,35% | -6,61% | -9,76% | -10,21% | +87,79% | 0%",,6ddías,2.052.502,2.123.644 | 2.197.801 | 2.274.367 | 2.285.821 | 1.092.954 | 0,
Juan Funes,Málaga,-61.053 | -124.699 | -190.317 | -481.475 | +714.524 | +807.722,"-3,26% | -6,44% | -9,51% | -21,01% | +65,20% | 0%",,7ddías,1.810.347,1.871.400 | 1.935.046 | 2.000.664 | 2.291.822 | 1.095.823 | 0,
Luis Castro,Levante,-60.064 | -122.680 | -187.225 | -473.623 | +142.877 | +282.674,"-3,25% | -6,43% | -9,49% | -20,95% | +8,69% | 0%",,10ddías,1.786.611,1.846.675 | 1.909.291 | 1.973.836 | 2.260.234 | 1.643.734 | 0,
Pepe Bordalás,Getafe,0 | 0 | -1.235 | +35.359.459 | +64.866.960 | +64.679.730,"0,00% | 0,00% | 0,00% | +102,99% | +1.344,14% | 0%",,2ddías,69.692.856,69.692.856 | 69.692.856 | 69.694.091 | 34.333.397 | 4.825.896 | 0,
Manolo González,Espanyol,-50.505 | -103.165 | -157.338 | -397.745 | -86.519 | +53.278,"-3,14% | -6,21% | -9,18% | -20,35% | -5,26% | 0%",,11ddías,1.557.215,1.607.720 | 1.660.380 | 1.714.553 | 1.954.960 | 1.643.734 | 0,
Martín Anselmi,Elche,-82.643 | -168.779 | -257.824 | +42.686 | +1.235.553 | 0,"-3,43% | -6,76% | -9,97% | +1,87% | +113,05% | 0%",,5ddías,2.328.507,2.411.150 | 2.497.286 | 2.586.331 | 2.285.821 | 1.092.954 | 0,
Antonio Hidalgo,Deportivo,-83.922 | -171.392 | -261.826 | -663.025 | +715.497 | +855.294,"-3,43% | -6,77% | -9,99% | -21,94% | +43,53% | 0%",,8ddías,2.359.231,2.443.153 | 2.530.623 | 2.621.057 | 3.022.256 | 1.643.734 | 0,
Claudio Giráldez,Celta,-112.946 | -226.529 | -353.100 | -902.667 | -2.157.199 | -1.691.206,"-3,29% | -6,38% | -9,61% | -21,37% | -39,37% | 0%",,14ddías,3.321.920,3.434.866 | 3.548.449 | 3.675.020 | 4.224.587 | 5.479.119 | 0,
Hansi Flick,Barcelona,-324.888 | -709.208 | -1.066.699 | -2.704.076 | -3.958.314 | -2.560.335,"-2,54% | -5,38% | -7,87% | -17,81% | -24,08% | 0%",,13ddías,12.479.047,12.803.935 | 13.188.255 | 13.545.746 | 15.183.123 | 16.437.361 | 0,
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,22ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 0,Defensa
Cucurella,Real Madrid,+3.001.362 | +6.045.252 | +9.049.910 | +20.957.317 | 0 | 0,"+4,50% | +9,49% | +14,90% | +42,93% | 0% | 0%",,8ddías,69.771.376,66.770.014 | 63.726.124 | 60.721.466 | 48.814.059 | 0 | 0,Defensa
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | +743,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,22ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 0,Mediocampista
Chupete,Málaga,+1.264.785 | +2.581.059 | +3.882.909 | +9.552.488 | +18.776.550 | 0,"+2,72% | +5,72% | +8,86% | +25,04% | +64,93% | 0%",,21ddías,47.695.379,46.430.594 | 45.114.320 | 43.812.470 | 38.142.891 | 28.918.829 | 0,Delantero
Larrubia,Málaga,+1.217.025 | +2.678.922 | +3.989.625 | +9.852.617 | +18.388.672 | 0,"+2,50% | +5,67% | +8,68% | +24,58% | +58,27% | 0%",,20ddías,49.944.004,48.726.979 | 47.265.082 | 45.954.379 | 40.091.387 | 31.555.332 | 0,Mediocampista
Yeremay,Deportivo,+895.174 | +2.236.141 | +3.197.218 | +9.394.516 | +22.829.047 | 0,"+1,57% | +4,01% | +5,84% | +19,34% | +64,95% | 0%",,18ddías,57.976.149,57.080.975 | 55.740.008 | 54.778.931 | 48.581.633 | 35.147.102 | 0,Delantero
Dumfries,Real Madrid,+1.116.775 | +2.384.502 | +3.527.038 | +9.593.045 | +18.707.959 | 0,"+1,75% | +3,82% | +5,75% | +17,36% | +40,55% | 0%",,17ddías,64.845.471,63.728.696 | 62.460.969 | 61.318.433 | 55.252.426 | 46.137.512 | 0,Defensa
Hartman,Espanyol,-177.229 | -383.921 | -597.569 | -1.579.506 | -3.694.657 | 0,"-1,66% | -3,52% | -5,38% | -13,06% | -26,00% | 0%",,14ddías,10.513.752,10.690.981 | 10.897.673 | 11.111.321 | 12.093.258 | 14.208.409 | 0,Defensa
Konaté,Real Madrid,+1.684.009 | +3.415.194 | +4.851.155 | +9.728.388 | 0 | 0,"+4,61% | +9,81% | +14,53% | +34,12% | 0% | 0%",,7ddías,38.240.507,36.556.498 | 34.825.313 | 33.389.352 | 28.512.119 | 0 | 0,Defensa
Diego Simeone,Atlético,-257.935 | -530.946 | -808.843 | -2.007.455 | -3.139.767 | -2.207.781,"-3,19% | -6,36% | -9,38% | -20,43% | -28,65% | 0%",,13ddías,7.818.473,8.076.408 | 8.349.419 | 8.627.316 | 9.825.928 | 10.958.240 | 0,
Aubameyang,Deportivo,+1.334.199 | +2.666.811 | +3.908.216 | +6.787.335 | 0 | 0,"+7,38% | +15,94% | +25,22% | +53,80% | 0% | 0%",,6ddías,19.402.187,18.067.988 | 16.735.376 | 15.493.971 | 12.614.852 | 0 | 0,Delantero
Calatrava,Espanyol,+50.394 | +99.471 | +116.007 | +142.874 | 0 | 0,"+1,53% | +3,06% | +3,59% | +4,45% | 0% | 0%",,5ddías,3.350.173,3.299.779 | 3.250.702 | 3.234.166 | 3.207.299 | 0 | 0,Delantero
Hjulmand,Atlético,-265.255 | -492.842 | -811.672 | 0 | 0 | 0,"-0,78% | -1,44% | -2,35% | 0% | 0% | 0%",,5ddías,33.758.739,34.023.994 | 34.251.581 | 34.570.411 | 0 | 0 | 0,Mediocampista
Bernardo Silva,Real Madrid,+300.861 | -1.022.965 | 0 | 0 | 0 | 0,"+0,78% | -2,56% | 0% | 0% | 0% | 0%",,1ddías,38.945.137,38.644.276 | 39.968.102 | 0 | 0 | 0 | 0,Mediocampista
Quique Sánchez,Alavés,-33.303 | -68.043 | -103.550 | -261.186 | +267.696 | +342.254,"-2,83% | -5,61% | -8,30% | -18,58% | +30,54% | 0%",,9ddías,1.144.353,1.177.656 | 1.212.396 | 1.247.903 | 1.405.539 | 876.657 | 0,
Edin Terzic,Athletic,-480.656 | -983.551 | -1.506.720 | -1.782.239 | +5.374.990 | 0,"-3,87% | -7,61% | -11,21% | -12,99% | +81,96% | 0%",,6ddías,11.932.717,12.413.373 | 12.916.268 | 13.439.437 | 13.714.956 | 6.557.727 | 0,
Dani Sánchez,Málaga,-22.585 | -41.813 | -64.740 | -154.305 | -350.902 | -1.012.992,"-2,40% | -4,36% | -6,59% | -14,40% | -27,66% | -52,47%",,30ddías,917.570,940.155 | 959.383 | 982.310 | 1.071.875 | 1.268.472 | 1.930.562,Defensa
Rafa GarridoRafita,Málaga,0 | 0 | 0 | 0 | 0 | +5.618,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,26ddías,5.018.744,5.018.744 | 5.018.744 | 5.018.744 | 5.018.744 | 5.018.744 | 0,Defensa
Aitor Mañas,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,27ddías,562.164,562.164 | 562.164 | 562.164 | 562.164 | 562.164 | 562.164,Delantero
Julio Díaz,Sevilla,0 | 0 | 0 | +25.590 | +4.391 | -103.689,"0,00% | 0,00% | 0,00% | +5,66% | +0,93% | -17,83%",,3ddías,477.990,477.990 | 477.990 | 477.990 | 452.400 | 473.599 | 581.679,Defensa
