Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Cucurella,Real Madrid,+2.756.187 | +5.530.221 | +8.130.414 | +20.396.331 | 0 | 0,"+3,67% | +7,64% | +11,65% | +35,47% | 0% | 0%",,11ddías,77.901.249,75.145.062 | 72.371.028 | 69.770.835 | 57.504.918 | 0 | 0,Defensa
Hartman,Espanyol,-147.616 | -305.165 | -497.976 | -1.303.983 | -3.099.222 | 0,"-1,45% | -2,96% | -4,74% | -11,52% | -23,63% | 0%",,17ddías,10.015.752,10.163.368 | 10.320.917 | 10.513.728 | 11.319.735 | 13.114.974 | 0,Defensa
Yeremay,Deportivo,+238.341 | +593.846 | +1.109.082 | +5.516.811 | +18.479.095 | 0,"+0,41% | +1,02% | +1,91% | +10,30% | +45,51% | 0%",,21ddías,59.087.380,58.849.039 | 58.493.534 | 57.978.298 | 53.570.569 | 40.608.285 | 0,Delantero
De Haas,Valencia,-31.099 | -322.250 | 0 | 0 | 0 | 0,"-0,37% | -3,68% | 0% | 0% | 0% | 0%",,2ddías,8.423.308,8.454.407 | 8.745.558 | 0 | 0 | 0 | 0,Defensa
Larrubia,Málaga,+1.308.334 | +2.481.410 | +3.748.469 | +9.115.659 | +18.808.119 | 0,"+2,50% | +4,85% | +7,51% | +20,45% | +53,92% | 0%",,23ddías,53.691.232,52.382.898 | 51.209.822 | 49.942.763 | 44.575.573 | 34.883.113 | 0,Mediocampista
Chupete,Málaga,+1.248.776 | +2.526.159 | +3.644.663 | +9.049.158 | +18.304.813 | 0,"+2,49% | +5,18% | +7,64% | +21,40% | +55,41% | 0%",,24ddías,51.339.745,50.090.969 | 48.813.586 | 47.695.082 | 42.290.587 | 33.034.932 | 0,Delantero
Guliashvili,Racing,-78.827 | -165.879 | -254.526 | -632.464 | -1.399.001 | -3.695.337,"-2,95% | -6,01% | -8,94% | -19,62% | -35,05% | -58,78%",,33ddías,2.591.896,2.670.723 | 2.757.775 | 2.846.422 | 3.224.360 | 3.990.897 | 6.287.233,Delantero
Arana,Racing,-15.856 | -31.562 | -44.428 | -89.591 | -186.869 | -574.937,"-1,79% | -3,51% | -4,87% | -9,36% | -17,72% | -39,85%",,33ddías,867.898,883.754 | 899.460 | 912.326 | 957.489 | 1.054.767 | 1.442.835,Delantero
Sivera,Alavés,+799.398 | +1.579.359 | +2.241.243 | +5.195.399 | +8.889.284 | +14.079.001,"+2,87% | +5,82% | +8,47% | +22,10% | +44,87% | +96,29%",,31ddías,28.700.083,27.900.685 | 27.120.724 | 26.458.840 | 23.504.684 | 19.810.799 | 14.621.082,Portero
Puerta,Racing,+128.129 | +325.882 | +429.446 | +1.365.157 | +2.008.980 | +319.621,"+1,15% | +2,98% | +3,97% | +13,81% | +21,74% | +2,92%",,12ddías,11.250.887,11.122.758 | 10.925.005 | 10.821.441 | 9.885.730 | 9.241.907 | 10.931.266,Mediocampista
Gueye,Racing,-47.445 | -105.840 | -172.593 | -398.419 | -929.885 | -2.853.896,"-1,08% | -2,38% | -3,82% | -8,40% | -17,63% | -39,64%",,29ddías,4.345.447,4.392.892 | 4.451.287 | 4.518.040 | 4.743.866 | 5.275.332 | 7.199.343,Mediocampista
Facundo GonzálezFacu González,Racing,-18.756 | -42.474 | -62.476 | -156.817 | -388.396 | -384.544,"-0,60% | -1,34% | -1,96% | -4,78% | -11,06% | 0%",,9ddías,3.124.644,3.143.400 | 3.167.118 | 3.187.120 | 3.281.461 | 3.513.040 | 0,Defensa
Amatucci,Deportivo,-102.179 | -520.482 | 0 | 0 | 0 | 0,"-0,84% | -4,14% | 0% | 0% | 0% | 0%",,2ddías,12.051.258,12.153.437 | 12.571.740 | 0 | 0 | 0 | 0,Mediocampista
Dieng,Valencia,-95.131 | -284.379 | 0 | 0 | 0 | 0,"-1,73% | -5,00% | 0% | 0% | 0% | 0%",,2ddías,5.400.234,5.495.365 | 5.684.613 | 0 | 0 | 0 | 0,Mediocampista
Sainz-Maza,Racing,-21.659 | -43.520 | -67.973 | -158.561 | -350.029 | -1.017.507,"-2,39% | -4,69% | -7,14% | -15,20% | -28,36% | -53,50%",,33ddías,884.339,905.998 | 927.859 | 952.312 | 1.042.900 | 1.234.368 | 1.901.846,Defensa
Luis Castro,Levante,-53.010 | -108.732 | -166.877 | -420.739 | -613.930 | +115.796,"-3,17% | -6,29% | -9,34% | -20,62% | -27,49% | 0%",,13ddías,1.619.733,1.672.743 | 1.728.465 | 1.786.610 | 2.040.472 | 2.233.663 | 0,
Carlos Corberán,Valencia,-19.511 | -40.098 | -61.885 | -154.518 | -353.152 | -86.599,"-2,34% | -4,69% | -7,05% | -15,93% | -30,21% | 0%",,15ddías,815.762,835.273 | 855.860 | 877.647 | 970.280 | 1.168.914 | 0,
Luis García,Sevilla,-29.334 | -60.393 | -92.848 | -232.789 | -139.781 | +249.404,"-2,71% | -5,43% | -8,11% | -18,13% | -11,73% | 0%",,12ddías,1.051.503,1.080.837 | 1.111.896 | 1.144.351 | 1.284.292 | 1.191.284 | 0,
Pellegrino Matarazzo,Real Sociedad,-189.532 | -382.876 | -597.074 | -1.510.444 | -2.302.142 | +130.289,"-3,55% | -6,93% | -10,40% | -22,70% | -30,92% | 0%",,13ddías,5.143.415,5.332.947 | 5.526.291 | 5.740.489 | 6.653.859 | 7.445.557 | 0,
José Mourinho,Real Madrid,-626.028 | -1.306.840 | -2.007.911 | -5.101.299 | +1.316.908 | 0,"-3,39% | -6,83% | -10,13% | -22,26% | +7,98% | 0%",,10ddías,17.819.270,18.445.298 | 19.126.110 | 19.827.181 | 22.920.569 | 16.502.362 | 0,
Beñat San José,Rayo,-72.987 | -149.517 | -229.338 | -579.320 | +613.958 | 0,"-3,36% | -6,65% | -9,85% | -21,63% | +41,34% | 0%",,8ddías,2.099.168,2.172.155 | 2.248.685 | 2.328.506 | 2.678.488 | 1.485.210 | 0,
José Alberto López,Racing,-35.226 | -72.423 | -111.272 | -279.566 | +1.641 | +390.826,"-2,87% | -5,72% | -8,53% | -18,99% | +0,14% | 0%",,11ddías,1.192.925,1.228.151 | 1.265.348 | 1.304.197 | 1.472.491 | 1.191.284 | 0,
Luis Miguel Ramis,Osasuna,-62.812 | -128.744 | -197.525 | -498.549 | +369.766 | 0,"-3,28% | -6,49% | -9,62% | -21,18% | +24,90% | 0%",,9ddías,1.854.976,1.917.788 | 1.983.720 | 2.052.501 | 2.353.525 | 1.485.210 | 0,
Juan Funes,Málaga,-53.885 | -110.518 | -169.613 | -427.685 | +151.624 | +638.108,"-3,18% | -6,31% | -9,37% | -20,68% | +10,18% | 0%",,10ddías,1.640.733,1.694.618 | 1.751.251 | 1.810.346 | 2.068.418 | 1.489.109 | 0,
Pepe Bordalás,Getafe,-2.430.413 | -4.949.576 | -11.015.464 | +117.876 | +50.540.315 | +53.664.266,"-3,98% | -7,78% | -15,81% | +0,20% | +621,11% | 0%",,3ddías,58.677.392,61.107.805 | 63.626.968 | 69.692.856 | 58.559.516 | 8.137.077 | 0,
Moscardo,Espanyol,-380.075 | 0 | 0 | 0 | 0 | 0,"-3,31% | 0% | 0% | 0% | 0% | 0%",,1ddías,11.119.925,11.500.000 | 0 | 0 | 0 | 0 | 0,Mediocampista
Manolo González,Espanyol,-44.594 | -90.499 | -139.469 | -352.640 | -815.918 | -86.192,"-3,05% | -6,00% | -8,96% | -19,92% | -36,53% | 0%",,14ddías,1.417.745,1.462.339 | 1.508.244 | 1.557.214 | 1.770.385 | 2.233.663 | 0,
Antonio Hidalgo,Deportivo,-74.119 | -151.829 | -232.879 | -588.309 | -107.312 | +622.414,"-3,37% | -6,66% | -9,87% | -21,67% | -4,80% | 0%",,11ddías,2.126.351,2.200.470 | 2.278.180 | 2.359.230 | 2.714.660 | 2.233.663 | 0,
Claudio Giráldez,Celta,-112.240 | -101.425 | -211.583 | -693.587 | -1.782.368 | -1.902.872,"-3,48% | -3,16% | -6,37% | -18,23% | -36,43% | 0%",,1ddías,3.110.254,3.222.494 | 3.211.679 | 3.321.837 | 3.803.841 | 4.892.622 | 0,
Manuel Pellegrini,Betis,-184.834 | -304.355 | -511.349 | -1.394.960 | -3.378.869 | -1.411.068,"-3,19% | -5,15% | -8,36% | -19,92% | -37,60% | 0%",,15ddías,5.607.309,5.792.143 | 5.911.664 | 6.118.658 | 7.002.269 | 8.986.178 | 0,
Hansi Flick,Barcelona,-331.968 | -160.092 | -484.690 | -1.941.854 | -4.989.382 | -3.045.043,"-2,69% | -1,32% | -3,88% | -13,93% | -29,38% | 0%",,1ddías,11.994.339,12.326.307 | 12.154.431 | 12.479.029 | 13.936.193 | 16.983.721 | 0,
Diego Simeone,Atlético,-223.077 | -248.119 | -486.964 | -1.564.086 | -3.903.345 | -2.694.751,"-2,95% | -3,27% | -6,23% | -17,58% | -34,74% | 0%",,16ddías,7.331.503,7.554.580 | 7.579.622 | 7.818.467 | 8.895.589 | 11.234.848 | 0,
Edin Terzic,Athletic,-427.036 | -872.368 | -1.336.358 | -3.387.448 | +1.685.085 | 0,"-3,87% | -7,61% | -11,20% | -24,22% | +18,91% | 0%",,9ddías,10.596.358,11.023.394 | 11.468.726 | 11.932.716 | 13.983.806 | 8.911.273 | 0,
Quique Sánchez,Alavés,-29.334 | -60.393 | -92.848 | -232.789 | -139.781 | +249.404,"-2,71% | -5,43% | -8,11% | -18,13% | -11,73% | 0%",,12ddías,1.051.503,1.080.837 | 1.111.896 | 1.144.351 | 1.284.292 | 1.191.284 | 0,
Hernando,Racing,-11.064 | -26.006 | -39.873 | -83.552 | -281.050 | -1.394.435,"-0,56% | -1,32% | -2,00% | -4,11% | -12,59% | -41,68%",,33ddías,1.950.772,1.961.836 | 1.976.778 | 1.990.645 | 2.034.324 | 2.231.822 | 3.345.207,Defensa
Mantilla,Racing,+42.589 | +79.292 | +122.701 | +261.544 | +278.574 | -460.391,"+1,78% | +3,37% | +5,31% | +12,05% | +12,94% | -15,92%",,10ddías,2.431.523,2.388.934 | 2.352.231 | 2.308.822 | 2.169.979 | 2.152.949 | 2.891.914,Defensa
Mikautadze,Villarreal,+837.205 | +1.522.647 | +2.018.009 | +3.656.855 | +4.821.031 | +8.863.202,"+1,51% | +2,79% | +3,73% | +6,97% | +9,39% | +18,74%",,26ddías,56.155.576,55.318.371 | 54.632.929 | 54.137.567 | 52.498.721 | 51.334.545 | 47.292.374,Delantero
Freeman,Villarreal,-42.773 | -84.572 | -129.925 | -352.248 | -738.639 | -2.175.441,"-1,53% | -2,97% | -4,49% | -11,31% | -21,10% | -44,06%",,33ddías,2.761.626,2.804.399 | 2.846.198 | 2.891.551 | 3.113.874 | 3.500.265 | 4.937.067,Defensa
Loureiro,Deportivo,+13.436 | +7.697 | -2.276 | -44.334 | -285.079 | -723.485,"+0,36% | +0,20% | -0,06% | -1,16% | -6,99% | -16,02%",,1ddías,3.793.458,3.780.022 | 3.785.761 | 3.795.734 | 3.837.792 | 4.078.537 | 4.516.943,Defensa
Quagliata,Deportivo,+26.842 | +71.964 | +124.067 | +336.116 | +344.538 | -530.458,"+0,84% | +2,27% | +3,98% | +11,57% | +11,89% | -14,06%",,10ddías,3.241.242,3.214.400 | 3.169.278 | 3.117.175 | 2.905.126 | 2.896.704 | 3.771.700,Defensa
Germán Parreño,Deportivo,-13.588 | -29.041 | -29.041 | -29.041 | -29.041 | -29.041,"-1,98% | -4,13% | -4,13% | -4,13% | -4,13% | -4,13%",,2ddías,673.592,687.180 | 702.633 | 702.633 | 702.633 | 702.633 | 702.633,Portero
Vecino,Celta,-65.999 | -135.917 | -208.351 | -520.072 | -1.168.361 | -3.335.081,"-2,65% | -5,30% | -7,90% | -17,64% | -32,48% | -57,86%",,33ddías,2.428.972,2.494.971 | 2.564.889 | 2.637.323 | 2.949.044 | 3.597.333 | 5.764.053,Mediocampista
Vargas,Atlético,-7.724 | -32.763 | -57.933 | -160.846 | -373.468 | -1.050.593,"-0,79% | -3,28% | -5,66% | -14,27% | -27,87% | -52,09%",,33ddías,966.378,974.102 | 999.141 | 1.024.311 | 1.127.224 | 1.339.846 | 2.016.971,Mediocampista
Lookman,Atlético,+1.673.189 | +3.157.197 | +4.844.745 | +12.314.627 | +23.552.914 | +42.802.078,"+2,25% | +4,34% | +6,82% | +19,36% | +44,97% | 0%",,20ddías,75.923.343,74.250.154 | 72.766.146 | 71.078.598 | 63.608.716 | 52.370.429 | 0,Delantero
Tete Morente,Elche,-55.311 | -116.714 | -179.944 | -449.208 | -1.001.372 | -2.943.582,"-2,35% | -4,83% | -7,26% | -16,35% | -30,35% | -56,16%",,33ddías,2.298.293,2.353.604 | 2.415.007 | 2.478.237 | 2.747.501 | 3.299.665 | 5.241.875,Delantero
Fidalgo,Betis,-48.647 | -107.294 | -163.434 | -388.357 | -789.191 | -2.006.762,"-1,62% | -3,50% | -5,24% | -11,61% | -21,06% | -40,43%",,30ddías,2.957.273,3.005.920 | 3.064.567 | 3.120.707 | 3.345.630 | 3.746.464 | 4.964.035,Mediocampista
Cepeda,Elche,-18.129 | -37.781 | -55.919 | -140.831 | -332.194 | -1.132.946,"-1,55% | -3,19% | -4,64% | -10,92% | -22,44% | -49,66%",,33ddías,1.148.326,1.166.455 | 1.186.107 | 1.204.245 | 1.289.157 | 1.480.520 | 2.281.272,Delantero
Comas,Deportivo,-20.678 | -40.264 | -63.224 | -159.686 | -357.209 | -1.055.405,"-2,39% | -4,55% | -6,97% | -15,91% | -29,74% | -55,57%",,33ddías,843.758,864.436 | 884.022 | 906.982 | 1.003.444 | 1.200.967 | 1.899.163,Defensa
Ángel Pérez,Alavés,-132.298 | -274.949 | -431.852 | -989.340 | -2.304.285 | -7.164.242,"-1,77% | -3,62% | -5,56% | -11,89% | -23,92% | -49,43%",,33ddías,7.329.571,7.461.869 | 7.604.520 | 7.761.423 | 8.318.911 | 9.633.856 | 14.493.813,Delantero
Puric,Atlético,-4.192 | -9.061 | -14.235 | -33.203 | -70.100 | -218.706,"-0,93% | -1,98% | -3,08% | -6,90% | -13,53% | -32,80%",,33ddías,448.100,452.292 | 457.161 | 462.335 | 481.303 | 518.200 | 666.806,Defensa
Boñar,Atlético,-4.696 | -10.090 | -15.811 | -37.203 | -75.964 | -206.849,"-1,01% | -2,15% | -3,32% | -7,48% | -14,17% | -31,01%",,27ddías,460.188,464.884 | 470.278 | 475.999 | 497.391 | 536.152 | 667.037,Defensa
Dani Martínez,Atlético,-3.233 | -7.103 | -11.236 | -25.587 | -46.071 | -151.305,"-0,75% | -1,64% | -2,58% | -5,68% | -9,78% | -26,25%",,13ddías,425.069,428.302 | 432.172 | 436.305 | 450.656 | 471.140 | 576.374,Defensa
Bardghji,Barcelona,-103.764 | -209.944 | -322.624 | -793.698 | -1.112.209 | -1.112.209,"-2,72% | -5,36% | -8,01% | -17,64% | -23,08% | -23,08%",,9ddías,3.706.356,3.810.120 | 3.916.300 | 4.028.980 | 4.500.054 | 4.818.565 | 4.818.565,Delantero
Laporte,Athletic,+717.027 | +1.598.226 | +2.416.867 | +7.789.449 | +20.879.702 | +55.009.990,"+1,20% | +2,71% | +4,16% | +14,77% | +52,67% | 0%",,24ddías,60.521.318,59.804.291 | 58.923.092 | 58.104.451 | 52.731.869 | 39.641.616 | 0,Defensa
Alemão,Rayo,-66.794 | -137.550 | -214.747 | -520.778 | -1.070.931 | -2.839.400,"-1,64% | -3,32% | -5,08% | -11,50% | -21,08% | -41,46%",,33ddías,4.008.828,4.075.622 | 4.146.378 | 4.223.575 | 4.529.606 | 5.079.759 | 6.848.228,Delantero
Diangana,Elche,-23.705 | -49.584 | -76.241 | -187.853 | -406.919 | -1.347.352,"-1,65% | -3,38% | -5,11% | -11,71% | -22,31% | -48,75%",,33ddías,1.416.630,1.440.335 | 1.466.214 | 1.492.871 | 1.604.483 | 1.823.549 | 2.763.982,Delantero
Noubi,Deportivo,+265.964 | +540.137 | +757.097 | +1.725.570 | +2.896.361 | +2.811.666,"+2,53% | +5,27% | +7,55% | +19,04% | +36,69% | +35,24%",,15ddías,10.790.068,10.524.104 | 10.249.931 | 10.032.971 | 9.064.498 | 7.893.707 | 7.978.402,Defensa
Barcia,Deportivo,-30.883 | -61.650 | -98.453 | -245.241 | -519.440 | -1.379.833,"-2,00% | -3,91% | -6,11% | -13,95% | -25,55% | -47,69%",,33ddías,1.513.345,1.544.228 | 1.574.995 | 1.611.798 | 1.758.586 | 2.032.785 | 2.893.178,Defensa
Eriksson,Racing,+56.713 | +103.640 | +166.313 | +418.839 | +574.704 | -150.412,"+2,04% | +3,79% | +6,23% | +17,33% | +25,42% | -5,04%",,12ddías,2.835.370,2.778.657 | 2.731.730 | 2.669.057 | 2.416.531 | 2.260.666 | 2.985.782,Portero
Puga,Málaga,-51.757 | -118.790 | -198.697 | -555.924 | -1.367.745 | -3.140.862,"-0,91% | -2,06% | -3,39% | -8,95% | -19,47% | -35,70%",,28ddías,5.658.234,5.709.991 | 5.777.024 | 5.856.931 | 6.214.158 | 7.025.979 | 8.799.096,Defensa
Haitam,Málaga,-4.196 | -9.069 | -14.247 | -33.232 | -70.167 | -218.914,"-0,93% | -1,98% | -3,08% | -6,90% | -13,54% | -32,82%",,33ddías,448.189,452.385 | 457.258 | 462.436 | 481.421 | 518.356 | 667.103,Delantero
Lobete,Málaga,-23.853 | -47.826 | -74.102 | -178.525 | -377.958 | -1.012.408,"-2,53% | -4,94% | -7,45% | -16,25% | -29,12% | -52,39%",,33ddías,919.952,943.805 | 967.778 | 994.054 | 1.098.477 | 1.297.910 | 1.932.360,Delantero
Joaquín,Málaga,-143.148 | -295.463 | -476.257 | -1.088.199 | -2.260.909 | -6.170.223,"-1,84% | -3,73% | -5,87% | -12,48% | -22,85% | -44,71%",,33ddías,7.631.778,7.774.926 | 7.927.241 | 8.108.035 | 8.719.977 | 9.892.687 | 13.802.001,Delantero
Enríquez,Málaga,-21.509 | -44.003 | -68.343 | -161.726 | -337.719 | -983.693,"-2,29% | -4,57% | -6,92% | -14,96% | -26,86% | -51,68%",,33ddías,919.567,941.076 | 963.570 | 987.910 | 1.081.293 | 1.257.286 | 1.903.260,Mediocampista
Lorenzo,Málaga,+137.342 | +242.128 | +402.466 | +805.645 | +614.088 | -1.719.177,"+1,52% | +2,72% | +4,60% | +9,65% | +7,19% | -15,81%",,8ddías,9.156.546,9.019.204 | 8.914.418 | 8.754.080 | 8.350.901 | 8.542.458 | 10.875.723,Mediocampista
Merino,Málaga,-78.372 | -144.603 | -229.269 | -544.391 | -1.205.993 | -3.383.444,"-1,15% | -2,09% | -3,28% | -7,45% | -15,13% | -33,34%",,29ddías,6.765.603,6.843.975 | 6.910.206 | 6.994.872 | 7.309.994 | 7.971.596 | 10.149.047,Mediocampista
Dani Sánchez,Málaga,-18.773 | -41.123 | -64.507 | -151.048 | -325.496 | -970.531,"-2,15% | -4,60% | -7,03% | -15,04% | -27,62% | -53,22%",,33ddías,853.062,871.835 | 894.185 | 917.569 | 1.004.110 | 1.178.558 | 1.823.593,Defensa
Murillo,Málaga,-77.399 | -158.293 | -243.633 | -595.215 | -1.303.054 | -3.359.475,"-2,92% | -5,79% | -8,65% | -18,78% | -33,61% | -56,62%",,33ddías,2.573.434,2.650.833 | 2.731.727 | 2.817.067 | 3.168.649 | 3.876.488 | 5.932.909,Defensa
Carlos López,Málaga,-2.175 | -4.943 | -7.928 | -17.189 | -22.233 | -82.101,"-0,54% | -1,22% | -1,94% | -4,12% | -5,27% | -17,04%",,8ddías,399.683,401.858 | 404.626 | 407.611 | 416.872 | 421.916 | 481.784,Portero
Ximo,Deportivo,-54.249 | -112.013 | -174.705 | -479.777 | -910.584 | -910.584,"-0,96% | -1,96% | -3,02% | -7,87% | -13,96% | -13,96%",,9ddías,5.613.889,5.668.138 | 5.725.902 | 5.788.594 | 6.093.666 | 6.524.473 | 6.524.473,Defensa
Herrero,Málaga,+31.643 | +3.813 | -11.892 | +58.030 | +909.251 | +1.213.744,"+0,44% | +0,05% | -0,16% | +0,81% | +14,43% | +20,24%",,1ddías,7.209.668,7.178.025 | 7.205.855 | 7.221.560 | 7.151.638 | 6.300.417 | 5.995.924,Portero
Eddahchouri,Deportivo,-37.849 | -82.323 | -129.450 | -333.056 | -666.593 | -1.756.631,"-1,76% | -3,75% | -5,77% | -13,61% | -23,97% | -45,38%",,33ddías,2.114.297,2.152.146 | 2.196.620 | 2.243.747 | 2.447.353 | 2.780.890 | 3.870.928,Delantero
Luismi,Deportivo,-66.769 | -160.879 | -270.120 | -710.565 | -1.700.836 | -3.430.664,"-1,10% | -2,61% | -4,31% | -10,60% | -22,11% | -36,41%",,28ddías,5.991.327,6.058.096 | 6.152.206 | 6.261.447 | 6.701.892 | 7.692.163 | 9.421.991,Delantero
Patino,Deportivo,-9.022 | -18.923 | -29.338 | -71.548 | -159.471 | -481.905,"-1,57% | -3,25% | -4,94% | -11,26% | -22,04% | -46,07%",,33ddías,564.024,573.046 | 582.947 | 593.362 | 635.572 | 723.495 | 1.045.929,Mediocampista
Mario,Deportivo,+353.488 | +666.235 | +938.680 | +2.615.251 | +4.950.230 | +8.048.333,"+1,53% | +2,92% | +4,17% | +12,54% | +26,72% | +52,18%",,32ddías,23.473.813,23.120.325 | 22.807.578 | 22.535.133 | 20.858.562 | 18.523.583 | 15.425.480,Mediocampista
Jurado,Deportivo,-31.483 | -65.707 | -103.364 | -261.972 | -579.788 | -1.671.796,"-2,52% | -5,12% | -7,82% | -17,70% | -32,25% | -57,85%",,33ddías,1.218.100,1.249.583 | 1.283.807 | 1.321.464 | 1.480.072 | 1.797.888 | 2.889.896,Mediocampista
Villares,Deportivo,-65.276 | -133.099 | -203.024 | -502.380 | -1.124.414 | -3.009.731,"-2,24% | -4,46% | -6,65% | -14,98% | -28,29% | -51,36%",,33ddías,2.850.255,2.915.531 | 2.983.354 | 3.053.279 | 3.352.635 | 3.974.669 | 5.859.986,Mediocampista
Riki,Deportivo,-28.938 | -60.945 | -93.481 | -222.700 | -314.843 | -314.843,"-2,37% | -4,87% | -7,28% | -15,76% | -20,91% | -20,91%",,9ddías,1.190.803,1.219.741 | 1.251.748 | 1.284.284 | 1.413.503 | 1.505.646 | 1.505.646,Mediocampista
Peque,Sevilla,-38.369 | -75.707 | -119.644 | -319.198 | -766.407 | -2.258.899,"-1,86% | -3,61% | -5,58% | -13,63% | -27,47% | -52,75%",,33ddías,2.023.147,2.061.516 | 2.098.854 | 2.142.791 | 2.342.345 | 2.789.554 | 4.282.046,Delantero
Iñigo Vicente,Racing,-124.200 | -298.316 | -478.247 | -772.818 | -2.617.982 | -6.736.300,"-0,65% | -1,56% | -2,47% | -3,94% | -12,19% | -26,33%",,29ddías,18.850.260,18.974.460 | 19.148.576 | 19.328.507 | 19.623.078 | 21.468.242 | 25.586.560,Delantero
Carreira,Celta,-37.391 | -70.810 | -111.731 | -202.832 | -877.291 | -1.954.887,"-0,55% | -1,03% | -1,61% | -2,89% | -11,40% | -22,28%",,27ddías,6.819.300,6.856.691 | 6.890.110 | 6.931.031 | 7.022.132 | 7.696.591 | 8.774.187,Defensa
Domínguez,Celta,-15.094 | -31.320 | -48.324 | -116.622 | -267.658 | -815.227,"-2,08% | -4,23% | -6,37% | -14,11% | -27,38% | -53,46%",,33ddías,709.757,724.851 | 741.077 | 758.081 | 826.379 | 977.415 | 1.524.984,Defensa
Miguel Ángel RubioMiguel Rubio,Espanyol,-12.269 | -25.552 | -39.491 | -97.323 | -219.546 | -684.057,"-1,88% | -3,83% | -5,80% | -13,16% | -25,48% | -51,59%",,33ddías,641.947,654.216 | 667.499 | 681.438 | 739.270 | 861.493 | 1.326.004,Defensa
Boyé,Alavés,-81.110 | -221.438 | -333.481 | -722.542 | -2.016.881 | -5.613.563,"-0,57% | -1,53% | -2,29% | -4,83% | -12,41% | -28,28%",,29ddías,14.234.515,14.315.625 | 14.455.953 | 14.567.996 | 14.957.057 | 16.251.396 | 19.848.078,Delantero
Eric Garcia,Barcelona,-798.078 | -1.735.412 | -2.717.215 | -6.789.732 | -10.711.749 | -10.711.749,"-1,62% | -3,45% | -5,30% | -12,28% | -18,09% | -18,09%",,9ddías,48.516.483,49.314.561 | 50.251.895 | 51.233.698 | 55.306.215 | 59.228.232 | 59.228.232,Defensa
Herrera,Real Sociedad,-47.848 | -102.019 | -164.834 | -428.277 | -946.349 | -2.776.361,"-1,46% | -3,05% | -4,84% | -11,68% | -22,61% | -46,15%",,30ddías,3.240.001,3.287.849 | 3.342.020 | 3.404.835 | 3.668.278 | 4.186.350 | 6.016.362,Mediocampista
Mayoral,Getafe,-22.683 | -57.877 | -97.034 | -244.386 | -554.055 | -1.520.754,"-0,74% | -1,86% | -3,08% | -7,41% | -15,35% | -33,24%",,33ddías,3.054.989,3.077.672 | 3.112.866 | 3.152.023 | 3.299.375 | 3.609.044 | 4.575.743,Delantero
Carmona,Sevilla,-36.058 | -79.374 | -129.965 | -323.750 | -765.797 | -1.723.637,"-0,79% | -1,72% | -2,78% | -6,66% | -14,44% | -27,53%",,28ddías,4.537.234,4.573.292 | 4.616.608 | 4.667.199 | 4.860.984 | 5.303.031 | 6.260.871,Defensa
Aleñá,Alavés,-50.862 | -109.534 | -177.513 | -413.039 | -938.416 | -2.633.328,"-1,23% | -2,62% | -4,18% | -9,21% | -18,73% | -39,27%",,33ddías,4.072.339,4.123.201 | 4.181.873 | 4.249.852 | 4.485.378 | 5.010.755 | 6.705.667,Mediocampista
Swedberg,Celta,-48.186 | -153.049 | -257.697 | -641.046 | -1.590.408 | -4.550.168,"-0,56% | -1,77% | -2,94% | -7,01% | -15,76% | -34,86%",,30ddías,8.501.330,8.549.516 | 8.654.379 | 8.759.027 | 9.142.376 | 10.091.738 | 13.051.498,Mediocampista
Javi Muñoz,Getafe,-15.382 | -30.541 | -47.800 | -118.704 | -272.710 | -827.121,"-2,10% | -4,09% | -6,25% | -14,21% | -27,56% | -53,58%",,33ddías,716.655,732.037 | 747.196 | 764.455 | 835.359 | 989.365 | 1.543.776,Mediocampista
Iván Villar,Celta,-23.306 | -48.304 | -74.601 | -180.461 | -403.421 | -1.263.047,"-2,04% | -4,14% | -6,25% | -13,88% | -26,48% | -53,00%",,33ddías,1.119.840,1.143.146 | 1.168.144 | 1.194.441 | 1.300.301 | 1.523.261 | 2.382.887,Portero
Aspas,Celta,-112.933 | -235.161 | -363.247 | -885.562 | -1.816.077 | -3.260.240,"-1,41% | -2,88% | -4,38% | -10,05% | -18,65% | -29,16%",,27ddías,7.921.674,8.034.607 | 8.156.835 | 8.284.921 | 8.807.236 | 9.737.751 | 11.181.914,Delantero
Carles Pérez,Celta,-43.875 | -89.418 | -137.218 | -336.721 | -157.778 | -157.778,"-2,91% | -5,75% | -8,56% | -18,68% | 0% | 0%",,10ddías,1.466.288,1.510.163 | 1.555.706 | 1.603.506 | 1.803.009 | 0 | 0,Delantero
U. Núñez,Espanyol,-30.717 | -99.319 | -193.536 | -576.933 | -1.308.924 | -1.308.924,"-0,82% | -2,61% | -4,96% | -13,46% | -26,08% | -26,08%",,13ddías,3.710.190,3.740.907 | 3.809.509 | 3.903.726 | 4.287.123 | 5.019.114 | 5.019.114,Defensa
Starfelt,Celta,+240.356 | +539.841 | +798.292 | +1.905.118 | +2.086.363 | +1.571.662,"+1,97% | +4,53% | +6,84% | +18,03% | +20,09% | +14,42%",,10ddías,12.469.219,12.228.863 | 11.929.378 | 11.670.927 | 10.564.101 | 10.382.856 | 10.897.557,Defensa
Navarro,Athletic,-4.201 | -21.350 | -40.046 | -115.702 | -319.394 | -1.102.794,"-0,20% | -1,01% | -1,88% | -5,25% | -13,27% | -34,57%",,33ddías,2.086.991,2.091.192 | 2.108.341 | 2.127.037 | 2.202.693 | 2.406.385 | 3.189.785,Mediocampista
