Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Alexander-Arnold,Real Madrid,-244.004 | -555.509 | -819.699 | -2.204.808 | -5.430.392 | -14.660.353,"-0,95% | -2,13% | -3,12% | -7,96% | -17,56% | -36,51%",,31ddías,25.492.109,25.736.113 | 26.047.618 | 26.311.808 | 27.696.917 | 30.922.501 | 40.152.462,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | -1.072.199,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -64,83%",,28ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 1.653.899,Mediocampista
Ugrinic,Valencia,-105.637 | -218.099 | -333.905 | -821.468 | -1.724.697 | -3.686.816,"-2,37% | -4,78% | -7,14% | -15,90% | -28,42% | -45,91%",,29ddías,4.343.675,4.449.312 | 4.561.774 | 4.677.580 | 5.165.143 | 6.068.372 | 8.030.491,Mediocampista
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | -652.295,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -39,39%",,28ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.656.020,Defensa
Primo,Levante,0 | 0 | 0 | 0 | 0 | -580.673,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -34,47%",,28ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.684.799,Portero
Cortés,Levante,0 | 0 | 0 | 0 | 0 | -850.900,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -51,45%",,28ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 1.653.900,Delantero
Toljan,Levante,-28.972 | -68.730 | -118.245 | -380.830 | -989.035 | -2.839.701,"-0,61% | -1,44% | -2,46% | -7,51% | -17,42% | -37,72%",,29ddías,4.688.884,4.717.856 | 4.757.614 | 4.807.129 | 5.069.714 | 5.677.919 | 7.528.585,Defensa
Pablo CamposCuñat Campos,Levante,-18.790 | -36.797 | -47.302 | +13.920 | -2.234 | -559.380,"-1,48% | -2,87% | -3,65% | +1,13% | -0,18% | -30,96%",,4ddías,1.247.478,1.266.268 | 1.284.275 | 1.294.780 | 1.233.558 | 1.249.712 | 1.806.858,Portero
Víctor García,Levante,-66.284 | -133.435 | -201.150 | -504.561 | -1.130.116 | -3.098.126,"-2,66% | -5,22% | -7,67% | -17,24% | -31,81% | -56,12%",,31ddías,2.422.835,2.489.119 | 2.556.270 | 2.623.985 | 2.927.396 | 3.552.951 | 5.520.961,Defensa
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | -1.051.580,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -63,58%",,28ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 1.653.899,Delantero
Manu Fernández,Celta,-3.331 | -6.937 | -10.742 | -24.903 | -50.417 | -174.004,"-0,77% | -1,59% | -2,45% | -5,50% | -10,53% | -28,89%",,31ddías,428.280,431.611 | 435.217 | 439.022 | 453.183 | 478.697 | 602.284,Defensa
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | -1.055.288,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -63,66%",,28ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 1.657.607,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | -1.092.478,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -64,46%",,28ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 1.694.770,Portero
Rego,Athletic,0 | 0 | 0 | 0 | 0 | +3.363.904,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +203,27%",,28ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 1.654.921,Defensa
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | -1.151.970,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -69,65%",,28ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 1.653.899,Mediocampista
Redondo,Elche,-28.182 | -56.158 | -86.641 | -211.033 | -469.844 | -1.353.427,"-2,60% | -5,05% | -7,58% | -16,66% | -30,80% | -56,18%",,31ddías,1.055.717,1.083.899 | 1.111.875 | 1.142.358 | 1.266.750 | 1.525.561 | 2.409.144,Mediocampista
Bigas,Elche,-146.494 | -288.280 | -425.935 | -1.108.370 | -1.796.228 | -1.615.435,"-2,23% | -4,30% | -6,23% | -14,73% | -21,88% | -20,12%",,26ddías,6.415.056,6.561.550 | 6.703.336 | 6.840.991 | 7.523.426 | 8.211.284 | 8.030.491,Defensa
Gorrotxategi,Real Sociedad,-223.479 | -381.945 | -490.310 | -922.946 | -1.695.794 | +80.842,"-2,68% | -4,50% | -5,70% | -10,22% | -17,29% | +1,01%",,24ddías,8.111.333,8.334.812 | 8.493.278 | 8.601.643 | 9.034.279 | 9.807.127 | 8.030.491,Mediocampista
Jonny,Alavés,-65.255 | -114.225 | -159.260 | -461.964 | -1.275.297 | -3.253.572,"-1,12% | -1,94% | -2,68% | -7,40% | -18,07% | -36,01%",,27ddías,5.780.731,5.845.986 | 5.894.956 | 5.939.991 | 6.242.695 | 7.056.028 | 9.034.303,Defensa
Valentín Gómez,Betis,-40.515 | -84.779 | -126.506 | -307.564 | -683.541 | -1.942.145,"-1,92% | -3,93% | -5,75% | -12,92% | -24,80% | -48,37%",,31ddías,2.073.099,2.113.614 | 2.157.878 | 2.199.605 | 2.380.663 | 2.756.640 | 4.015.244,Defensa
Almada,Atlético,-152.034 | -318.855 | -475.680 | -1.102.790 | -2.227.551 | -3.356.240,"-2,36% | -4,83% | -7,03% | -14,92% | -26,16% | -34,80%",,25ddías,6.289.136,6.441.170 | 6.607.991 | 6.764.816 | 7.391.926 | 8.516.687 | 9.645.376,Mediocampista
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | +2.461.343,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +148,82%",,28ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 1.653.934,Defensa
Hancko,Atlético,+490.047 | +821.731 | +999.509 | +500.512 | -1.661.706 | -8.581.315,"+1,58% | +2,67% | +3,27% | +1,61% | -5,00% | -21,37%",,3ddías,31.571.147,31.081.100 | 30.749.416 | 30.571.638 | 31.070.635 | 33.232.853 | 40.152.462,Defensa
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | -851.800,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -51,50%",,28ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 1.653.899,Defensa
Jutglà,Celta,-64.935 | -105.541 | -123.376 | -403.734 | -1.350.287 | -1.789.575,"-0,70% | -1,13% | -1,32% | -4,18% | -12,74% | -16,21%",,27ddías,9.252.350,9.317.285 | 9.357.891 | 9.375.726 | 9.656.084 | 10.602.637 | 11.041.925,Delantero
Martim Neto,Elche,-26.753 | -58.149 | -89.836 | -225.746 | -362.675 | -1.134.760,"-1,41% | -3,01% | -4,57% | -10,74% | -16,20% | -37,68%",,31ddías,1.876.672,1.903.425 | 1.934.821 | 1.966.508 | 2.102.418 | 2.239.347 | 3.011.432,Mediocampista
Deossa,Betis,-35.837 | -75.801 | -116.661 | -287.555 | -696.449 | -2.094.051,"-1,93% | -4,00% | -6,02% | -13,64% | -27,67% | -53,49%",,31ddías,1.820.811,1.856.648 | 1.896.612 | 1.937.472 | 2.108.366 | 2.517.260 | 3.914.862,Mediocampista
Oriol Rey,Levante,-22.057 | -45.269 | -69.497 | -172.346 | -385.234 | -1.127.521,"-2,44% | -4,89% | -7,32% | -16,38% | -30,45% | -56,16%",,31ddías,880.100,902.157 | 925.369 | 949.597 | 1.052.446 | 1.265.334 | 2.007.621,Mediocampista
Junior,Betis,-97.875 | -198.609 | -297.893 | -718.589 | -1.592.978 | -3.876.565,"-2,30% | -4,56% | -6,69% | -14,75% | -27,72% | -48,27%",,31ddías,4.153.926,4.251.801 | 4.352.535 | 4.451.819 | 4.872.515 | 5.746.904 | 8.030.491,Defensa
Dituro,Elche,-28.218 | -6.949 | -20.901 | -271.023 | -521.674 | -1.463.787,"-0,43% | -0,11% | -0,32% | -3,96% | -7,36% | -18,23%",,1ddías,6.566.704,6.594.922 | 6.573.653 | 6.587.605 | 6.837.727 | 7.088.378 | 8.030.491,Portero
Dolan,Espanyol,-62.560 | -138.530 | -211.514 | -628.918 | -1.259.342 | -1.623.732,"-0,97% | -2,12% | -3,20% | -8,94% | -16,43% | -20,22%",,24ddías,6.406.759,6.469.319 | 6.545.289 | 6.618.273 | 7.035.677 | 7.666.101 | 8.030.491,Delantero
Roger BruguéBrugui,Levante,-77.998 | -158.655 | -244.607 | -610.517 | -1.350.047 | -3.822.461,"-2,59% | -5,14% | -7,71% | -17,25% | -31,55% | -56,61%",,32ddías,2.929.301,3.007.299 | 3.087.956 | 3.173.908 | 3.539.818 | 4.279.348 | 6.751.762,Delantero
Jorge Cabello,Levante,-29.167 | -59.683 | -91.522 | -229.769 | +471.450 | +471.450,"-2,71% | -5,39% | -8,03% | -17,98% | 0% | 0%",,8ddías,1.048.326,1.077.493 | 1.108.009 | 1.139.848 | 1.278.095 | 0 | 0,Defensa
C. Álvarez,Levante,+269.842 | +623.638 | +1.022.481 | +2.293.322 | +4.921.662 | +10.181.089,"+1,50% | +3,55% | +5,95% | +14,41% | +37,03% | +126,78%",,30ddías,18.211.580,17.941.738 | 17.587.942 | 17.189.099 | 15.918.258 | 13.289.918 | 8.030.491,Mediocampista
Oláiz,Alavés,0 | 0 | 0 | 0 | 0 | -1.059.678,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -63,76%",,28ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 1.661.994,Defensa
Aitor Mañas,Alavés,0 | 0 | 0 | 0 | 0 | -1.091.655,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -66,01%",,28ddías,562.164,562.164 | 562.164 | 562.164 | 562.164 | 562.164 | 1.653.819,Delantero
Rubén Gómez,Villarreal,0 | 0 | 0 | 0 | 0 | -1.072.379,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -64,04%",,28ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 1.674.671,Portero
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Portero
Guliashvili,Racing,-87.482 | -179.608 | -272.897 | -669.703 | -1.479.563 | -3.765.830,"-3,07% | -6,11% | -9,00% | -19,53% | -34,91% | -57,72%",,31ddías,2.758.944,2.846.426 | 2.938.552 | 3.031.841 | 3.428.647 | 4.238.507 | 6.524.774,Delantero
Arana,Racing,-11.777 | -22.691 | -34.588 | -83.542 | -188.741 | -605.163,"-1,29% | -2,46% | -3,70% | -8,49% | -17,33% | -40,19%",,31ddías,900.552,912.329 | 923.243 | 935.140 | 984.094 | 1.089.293 | 1.505.715,Delantero
Iñigo Vicente,Racing,-152.583 | -228.333 | -291.878 | -1.177.980 | -2.692.384 | -6.421.202,"-0,79% | -1,18% | -1,50% | -5,79% | -12,31% | -25,09%",,27ddías,19.175.991,19.328.574 | 19.404.324 | 19.467.869 | 20.353.971 | 21.868.375 | 25.597.193,Delantero
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Mediocampista
Puerta,Racing,+128.301 | +266.829 | +544.315 | +1.396.373 | +1.598.393 | +911.683,"+1,19% | +2,50% | +5,23% | +14,62% | +17,09% | +9,08%",,10ddías,10.949.796,10.821.495 | 10.682.967 | 10.405.481 | 9.553.423 | 9.351.403 | 10.038.113,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Mediocampista
Gueye,Racing,-61.497 | -121.467 | -177.326 | -421.226 | -1.025.749 | -2.570.124,"-1,36% | -2,65% | -3,83% | -8,64% | -18,71% | -36,58%",,27ddías,4.456.555,4.518.052 | 4.578.022 | 4.633.881 | 4.877.781 | 5.482.304 | 7.026.679,Mediocampista
Crespo,Racing,0 | 0 | 0 | 0 | 0 | +880,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 0,Defensa
Facundo GonzálezFacu González,Racing,-15.065 | -29.533 | -46.417 | -340.955 | -340.955 | -337.103,"-0,47% | -0,92% | -1,44% | -9,71% | -9,71% | 0%",,7ddías,3.172.085,3.187.150 | 3.201.618 | 3.218.502 | 3.513.040 | 3.513.040 | 0,Defensa
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Defensa
Salinas,Racing,0 | 0 | 0 | 0 | 0 | +6.604,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 0,Defensa
Hernando,Racing,-10.853 | -21.563 | -28.220 | -97.085 | -344.975 | -1.533.521,"-0,55% | -1,08% | -1,41% | -4,67% | -14,84% | -43,65%",,31ddías,1.979.817,1.990.670 | 2.001.380 | 2.008.037 | 2.076.902 | 2.324.792 | 3.513.338,Defensa
Sainz-Maza,Racing,-23.826 | -46.884 | -67.267 | -167.618 | -368.913 | -1.079.130,"-2,50% | -4,81% | -6,76% | -15,29% | -28,43% | -53,75%",,31ddías,928.491,952.317 | 975.375 | 995.758 | 1.096.109 | 1.297.404 | 2.007.621,Defensa
Mantilla,Racing,+49.844 | +95.100 | +133.550 | +217.731 | +194.345 | -652.852,"+2,16% | +4,20% | +6,00% | +10,17% | +8,98% | -21,68%",,8ddías,2.358.580,2.308.736 | 2.263.480 | 2.225.030 | 2.140.849 | 2.164.235 | 3.011.432,Defensa
Eriksson,Racing,+70.331 | +127.789 | +204.752 | +411.446 | +449.278 | -272.029,"+2,64% | +4,89% | +8,08% | +17,67% | +19,62% | -9,03%",,10ddías,2.739.403,2.669.072 | 2.611.614 | 2.534.651 | 2.327.957 | 2.290.125 | 3.011.432,Portero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Delantero
Rafa Rodríguez,Málaga,0 | 0 | 0 | 0 | 0 | +6.876,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,6.270.426,6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 0,Mediocampista
Recio,Málaga,0 | 0 | 0 | 0 | 0 | +842,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,752.810,752.810 | 752.810 | 752.810 | 752.810 | 752.810 | 0,Defensa
Pastor,Málaga,0 | 0 | 0 | 0 | 0 | +435,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,389.116,389.116 | 389.116 | 389.116 | 389.116 | 389.116 | 0,Defensa
Arriaza,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 0,Defensa
Moussa,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 0,Defensa
Merino,Málaga,-75.667 | -153.162 | -242.109 | -552.236 | -1.258.957 | -3.118.889,"-1,08% | -2,17% | -3,38% | -7,39% | -15,39% | -31,07%",,27ddías,6.919.224,6.994.891 | 7.072.386 | 7.161.333 | 7.471.460 | 8.178.181 | 10.038.113,Mediocampista
Lorenzo,Málaga,+185.927 | +345.406 | +438.947 | +579.181 | +320.847 | -2.103.416,"+2,12% | +4,02% | +5,16% | +6,93% | +3,72% | -19,05%",,6ddías,8.938.509,8.752.582 | 8.593.103 | 8.499.562 | 8.359.328 | 8.617.662 | 11.041.925,Mediocampista
Ochoa,Málaga,0 | 0 | 0 | 0 | 0 | +3.852,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 0,Mediocampista
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Portero
Enríquez,Málaga,-23.643 | -46.210 | -70.189 | -168.628 | -341.507 | -1.043.349,"-2,39% | -4,57% | -6,79% | -14,88% | -26,15% | -51,97%",,31ddías,964.272,987.915 | 1.010.482 | 1.034.461 | 1.132.900 | 1.305.779 | 2.007.621,Mediocampista
Juanpe,Málaga,0 | 0 | 0 | 0 | 0 | +638,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,581.931,581.931 | 581.931 | 581.931 | 581.931 | 581.931 | 0,Mediocampista
Joaquín,Málaga,-174.177 | -336.412 | -488.227 | -1.101.316 | -2.332.736 | -6.119.486,"-2,15% | -4,07% | -5,80% | -12,19% | -22,72% | -43,54%",,31ddías,7.933.874,8.108.051 | 8.270.286 | 8.422.101 | 9.035.190 | 10.266.610 | 14.053.360,Delantero
Lobete,Málaga,-25.651 | -51.218 | -77.989 | -187.313 | -394.060 | -1.039.216,"-2,58% | -5,02% | -7,45% | -16,21% | -28,92% | -51,76%",,31ddías,968.405,994.056 | 1.019.623 | 1.046.394 | 1.155.718 | 1.362.465 | 2.007.621,Delantero
Jauregi,Málaga,0 | 0 | 0 | 0 | 0 | +1.706,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,1.555.774,1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 0,Delantero
Haitam,Málaga,-4.564 | -9.454 | -14.597 | -34.690 | -73.230 | -244.792,"-0,99% | -2,02% | -3,09% | -7,04% | -13,79% | -34,84%",,31ddías,457.873,462.437 | 467.327 | 472.470 | 492.563 | 531.103 | 702.665,Delantero
Canales,Racing,0 | 0 | 0 | 0 | 0 | +11.008,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 0,Delantero
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Delantero
Galilea,Málaga,0 | 0 | 0 | 0 | 0 | +4.775,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,27ddías,4.265.932,4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 0,Defensa
Manuel Pellegrini,Betis,-205.211 | -421.131 | -644.883 | -1.599.808 | -2.589.416 | -1.104.927,"-3,35% | -6,65% | -9,83% | -21,29% | -30,45% | 0%",,13ddías,5.913.450,6.118.661 | 6.334.581 | 6.558.333 | 7.513.258 | 8.502.866 | 0,
Carlos Corberán,Valencia,-21.172 | -43.362 | -66.527 | -166.533 | -236.747 | -45.885,"-2,41% | -4,82% | -7,21% | -16,28% | -21,66% | 0%",,13ddías,856.476,877.648 | 899.838 | 923.003 | 1.023.009 | 1.093.223 | 0,
Luis García,Sevilla,-31.841 | -65.144 | -99.884 | -251.222 | +140.759 | +310.413,"-2,78% | -5,53% | -8,24% | -18,42% | +14,49% | 0%",,10ddías,1.112.512,1.144.353 | 1.177.656 | 1.212.396 | 1.363.734 | 971.753 | 0,
Pellegrino Matarazzo,Real Sociedad,-213.487 | -432.269 | -653.538 | -1.639.497 | -546.472 | +513.878,"-3,72% | -7,25% | -10,57% | -22,88% | -9,00% | 0%",,11ddías,5.527.004,5.740.491 | 5.959.273 | 6.180.542 | 7.166.501 | 6.073.476 | 0,
José Mourinho,Real Madrid,-696.829 | -1.421.577 | -2.171.590 | -5.617.947 | +5.669.087 | 0,"-3,51% | -6,92% | -10,19% | -22,70% | +42,11% | 0%",,8ddías,19.130.362,19.827.191 | 20.551.939 | 21.301.952 | 24.748.309 | 13.461.275 | 0,
Beñat San José,Rayo,-79.207 | -161.850 | -247.986 | -274.625 | +1.037.786 | 0,"-3,40% | -6,71% | -9,93% | -10,88% | +85,66% | 0%",,6ddías,2.249.300,2.328.507 | 2.411.150 | 2.497.286 | 2.523.925 | 1.211.514 | 0,
José Alberto López,Racing,-38.235 | -78.198 | -119.876 | -301.978 | +294.211 | +463.865,"-2,93% | -5,82% | -8,65% | -19,26% | +30,28% | 0%",,9ddías,1.265.964,1.304.199 | 1.344.162 | 1.385.840 | 1.567.942 | 971.753 | 0,
Luis Miguel Ramis,Osasuna,-68.166 | -139.308 | -213.465 | -539.589 | +772.822 | 0,"-3,32% | -6,56% | -9,71% | -21,38% | +63,79% | 0%",,7ddías,1.984.336,2.052.502 | 2.123.644 | 2.197.801 | 2.523.925 | 1.211.514 | 0,
Juan Funes,Málaga,-58.480 | -119.533 | -183.179 | -462.698 | +537.173 | +749.242,"-3,23% | -6,39% | -9,47% | -20,89% | +44,22% | 0%",,8ddías,1.751.867,1.810.347 | 1.871.400 | 1.935.046 | 2.214.565 | 1.214.694 | 0,
Luis Castro,Levante,-57.531 | -117.595 | -180.211 | -455.161 | -92.960 | +225.143,"-3,22% | -6,37% | -9,44% | -20,84% | -5,10% | 0%",,11ddías,1.729.080,1.786.611 | 1.846.675 | 1.909.291 | 2.184.241 | 1.822.040 | 0,
Pepe Bordalás,Getafe,0 | 0 | 0 | +31.783.086 | +65.044.534 | +64.679.730,"0,00% | 0,00% | 0,00% | +83,84% | +1.399,31% | 0%",,3ddías,69.692.856,69.692.856 | 69.692.856 | 69.692.856 | 37.909.770 | 4.648.322 | 0,
Manolo González,Espanyol,-48.355 | -98.860 | -151.520 | -382.318 | -313.180 | +4.923,"-3,11% | -6,15% | -9,13% | -20,22% | -17,19% | 0%",,12ddías,1.508.860,1.557.215 | 1.607.720 | 1.660.380 | 1.891.178 | 1.822.040 | 0,
Martín Anselmi,Elche,-79.207 | -161.850 | -247.986 | -274.625 | +1.037.786 | 0,"-3,40% | -6,71% | -9,93% | -10,88% | +85,66% | 0%",,6ddías,2.249.300,2.328.507 | 2.411.150 | 2.497.286 | 2.523.925 | 1.211.514 | 0,
Antonio Hidalgo,Deportivo,-80.436 | -164.358 | -251.828 | -636.987 | +456.755 | +774.858,"-3,41% | -6,73% | -9,95% | -21,85% | +25,07% | 0%",,9ddías,2.278.795,2.359.231 | 2.443.153 | 2.530.623 | 2.915.782 | 1.822.040 | 0,
Claudio Giráldez,Celta,-109.236 | -222.182 | -335.765 | -868.870 | -2.062.117 | -1.800.442,"-3,29% | -6,47% | -9,46% | -21,29% | -39,09% | 0%",,15ddías,3.212.684,3.321.920 | 3.434.866 | 3.548.449 | 4.081.554 | 5.274.801 | 0,
Hansi Flick,Barcelona,-316.549 | -641.437 | -1.025.757 | -2.600.335 | -6.057.934 | -2.876.884,"-2,54% | -5,01% | -7,78% | -17,61% | -33,25% | 0%",,14ddías,12.162.498,12.479.047 | 12.803.935 | 13.188.255 | 14.762.833 | 18.220.432 | 0,
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,23ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 0,Defensa
Cucurella,Real Madrid,+2.848.796 | +5.850.158 | +8.894.048 | +20.917.965 | 0 | 0,"+4,08% | +8,76% | +13,96% | +40,46% | 0% | 0%",,9ddías,72.620.172,69.771.376 | 66.770.014 | 63.726.124 | 51.702.207 | 0 | 0,Defensa
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | +743,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,23ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 0,Mediocampista
Chupete,Málaga,+1.256.781 | +2.521.566 | +3.837.840 | +9.141.303 | +18.577.199 | 0,"+2,64% | +5,43% | +8,51% | +22,96% | +61,16% | 0%",,22ddías,48.952.160,47.695.379 | 46.430.594 | 45.114.320 | 39.810.857 | 30.374.961 | 0,Delantero
Larrubia,Málaga,+1.412.466 | +2.629.491 | +4.091.388 | +9.537.442 | +18.687.660 | 0,"+2,83% | +5,40% | +8,66% | +22,81% | +57,20% | 0%",,21ddías,51.356.470,49.944.004 | 48.726.979 | 47.265.082 | 41.819.028 | 32.668.810 | 0,Mediocampista
Yeremay,Deportivo,+649.093 | +1.544.267 | +2.885.234 | +8.214.838 | +21.806.714 | 0,"+1,12% | +2,71% | +5,18% | +16,30% | +59,23% | 0%",,19ddías,58.625.242,57.976.149 | 57.080.975 | 55.740.008 | 50.410.404 | 36.818.528 | 0,Delantero
Dumfries,Real Madrid,+849.420 | +1.966.195 | +3.233.922 | +8.615.094 | +18.401.926 | 0,"+1,31% | +3,09% | +5,18% | +15,09% | +38,91% | 0%",,18ddías,65.694.891,64.845.471 | 63.728.696 | 62.460.969 | 57.079.797 | 47.292.965 | 0,Defensa
Hartman,Espanyol,-182.117 | -359.346 | -566.038 | -1.488.127 | -3.413.918 | 0,"-1,73% | -3,36% | -5,19% | -12,59% | -24,84% | 0%",,15ddías,10.331.635,10.513.752 | 10.690.981 | 10.897.673 | 11.819.762 | 13.745.553 | 0,Defensa
Konaté,Real Madrid,+1.470.720 | +3.154.729 | +4.885.914 | +10.443.394 | 0 | 0,"+3,85% | +8,63% | +14,03% | +35,68% | 0% | 0%",,8ddías,39.711.227,38.240.507 | 36.556.498 | 34.825.313 | 29.267.833 | 0 | 0,Defensa
Diego Simeone,Atlético,-235.572 | -493.507 | -766.518 | -1.916.130 | -4.564.053 | -2.443.353,"-3,01% | -6,11% | -9,18% | -20,17% | -37,57% | 0%",,14ddías,7.582.901,7.818.473 | 8.076.408 | 8.349.419 | 9.499.031 | 12.146.954 | 0,
Aubameyang,Deportivo,+1.236.069 | +2.570.268 | +3.902.880 | +8.437.067 | 0 | 0,"+6,37% | +14,23% | +23,32% | +69,15% | 0% | 0%",,7ddías,20.638.256,19.402.187 | 18.067.988 | 16.735.376 | 12.201.189 | 0 | 0,Delantero
Calatrava,Espanyol,+62.729 | +113.123 | +162.200 | +209.065 | 0 | 0,"+1,87% | +3,43% | +4,99% | +6,53% | 0% | 0%",,6ddías,3.412.902,3.350.173 | 3.299.779 | 3.250.702 | 3.203.837 | 0 | 0,Delantero
Hjulmand,Atlético,-250.434 | -515.689 | -743.276 | 0 | 0 | 0,"-0,74% | -1,52% | -2,17% | 0% | 0% | 0%",,6ddías,33.508.305,33.758.739 | 34.023.994 | 34.251.581 | 0 | 0 | 0,Mediocampista
