Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Bernardo Silva,Real Madrid,+1.720.270 | +3.426.176 | +5.100.972 | +6.154.027 | 0 | 0,"+3,87% | +8,02% | +12,43% | +15,40% | 0% | 0%",,6ddías,46.122.129,44.401.859 | 42.695.953 | 41.021.157 | 39.968.102 | 0 | 0,Mediocampista
Hjulmand,Atlético,+207.333 | +245.774 | +209.835 | -812.375 | 0 | 0,"+0,62% | +0,74% | +0,63% | -2,37% | 0% | 0%",,2ddías,33.439.206,33.231.873 | 33.193.432 | 33.229.371 | 34.251.581 | 0 | 0,Mediocampista
Calatrava,Espanyol,+52.259 | +111.575 | +185.211 | +380.487 | +277.804 | 0,"+1,46% | +3,17% | +5,37% | +11,70% | +8,28% | 0%",,10ddías,3.631.189,3.578.930 | 3.519.614 | 3.445.978 | 3.250.702 | 3.353.385 | 0,Delantero
Aubameyang,Deportivo,+1.125.626 | +2.401.852 | +3.867.722 | +9.099.647 | 0 | 0,"+4,56% | +10,25% | +17,61% | +54,37% | 0% | 0%",,11ddías,25.835.023,24.709.397 | 23.433.171 | 21.967.301 | 16.735.376 | 0 | 0,Delantero
Konaté,Real Madrid,+1.342.769 | +2.719.129 | +4.468.956 | +10.795.966 | +15.999.708 | 0,"+3,03% | +6,34% | +10,86% | +31,00% | +54,01% | 0%",,12ddías,45.621.279,44.278.510 | 42.902.150 | 41.152.323 | 34.825.313 | 29.621.571 | 0,Defensa
Cucurella,Real Madrid,+1.985.841 | +4.277.764 | +7.033.951 | +18.452.889 | +31.878.232 | 0,"+2,48% | +5,49% | +9,36% | +28,96% | +63,38% | 0%",,13ddías,82.179.013,80.193.172 | 77.901.249 | 75.145.062 | 63.726.124 | 50.300.781 | 0,Defensa
Hartman,Espanyol,-146.588 | -240.230 | -387.846 | -1.122.151 | -2.845.081 | 0,"-1,48% | -2,40% | -3,82% | -10,30% | -22,54% | 0%",,19ddías,9.775.522,9.922.110 | 10.015.752 | 10.163.368 | 10.897.673 | 12.620.603 | 0,Defensa
Dumfries,Real Madrid,-1.032.154 | -1.476.044 | -1.153.219 | +2.459.547 | +12.321.179 | 0,"-1,56% | -2,22% | -1,75% | +3,94% | +23,42% | 0%",,2ddías,64.920.516,65.952.670 | 66.396.560 | 66.073.735 | 62.460.969 | 52.599.337 | 0,Defensa
Larrubia,Málaga,+855.495 | +1.721.088 | +3.029.422 | +8.147.238 | +17.908.893 | 0,"+1,57% | +3,21% | +5,78% | +17,24% | +47,75% | 0%",,25ddías,55.412.320,54.556.825 | 53.691.232 | 52.382.898 | 47.265.082 | 37.503.427 | 0,Mediocampista
De Haas,Valencia,+76.517 | +110.311 | +79.212 | 0 | 0 | 0,"+0,90% | +1,31% | +0,94% | 0% | 0% | 0%",,2ddías,8.533.619,8.457.102 | 8.423.308 | 8.454.407 | 0 | 0 | 0,Defensa
Chupete,Málaga,+758.111 | +1.881.156 | +3.129.932 | +8.106.581 | +17.466.429 | 0,"+1,45% | +3,66% | +6,25% | +17,97% | +48,85% | 0%",,26ddías,53.220.901,52.462.790 | 51.339.745 | 50.090.969 | 45.114.320 | 35.754.472 | 0,Delantero
Guliashvili,Racing,-75.755 | -154.004 | -232.831 | -593.949 | -1.320.105 | -3.533.145,"-3,01% | -5,94% | -8,72% | -19,59% | -35,13% | -59,17%",,35ddías,2.437.892,2.513.647 | 2.591.896 | 2.670.723 | 3.031.841 | 3.757.997 | 5.971.037,Delantero
Arana,Racing,-14.126 | -25.880 | -41.736 | -93.122 | -181.166 | -558.564,"-1,65% | -2,98% | -4,72% | -9,96% | -17,71% | -39,88%",,35ddías,842.018,856.144 | 867.898 | 883.754 | 935.140 | 1.023.184 | 1.400.582,Delantero
Iñigo Vicente,Racing,-10.254 | -93.330 | -217.530 | -710.939 | -2.406.792 | -6.642.448,"-0,05% | -0,50% | -1,15% | -3,65% | -11,37% | -26,15%",,31ddías,18.756.930,18.767.184 | 18.850.260 | 18.974.460 | 19.467.869 | 21.163.722 | 25.399.378,Delantero
Puerta,Racing,+178.731 | +348.229 | +476.358 | +1.193.635 | +2.379.503 | +589.364,"+1,57% | +3,10% | +4,28% | +11,47% | +25,81% | +5,35%",,14ddías,11.599.116,11.420.385 | 11.250.887 | 11.122.758 | 10.405.481 | 9.219.613 | 11.009.752,Mediocampista
Gueye,Racing,-41.476 | -87.586 | -135.031 | -376.020 | -848.842 | -2.889.879,"-0,96% | -2,02% | -3,07% | -8,11% | -16,62% | -40,43%",,31ddías,4.257.861,4.299.337 | 4.345.447 | 4.392.892 | 4.633.881 | 5.106.703 | 7.147.740,Mediocampista
Facundo GonzálezFacu González,Racing,-11.918 | -22.945 | -41.701 | -116.803 | -411.341 | -411.341,"-0,38% | -0,73% | -1,33% | -3,63% | -11,71% | -11,71%",,11ddías,3.101.699,3.113.617 | 3.124.644 | 3.143.400 | 3.218.502 | 3.513.040 | 3.513.040,Defensa
Hernando,Racing,-25.177 | -37.659 | -48.723 | -94.924 | -247.442 | -1.262.458,"-1,30% | -1,93% | -2,48% | -4,73% | -11,45% | -39,76%",,35ddías,1.913.113,1.938.290 | 1.950.772 | 1.961.836 | 2.008.037 | 2.160.555 | 3.175.571,Defensa
Sainz-Maza,Racing,-17.495 | -37.687 | -59.346 | -149.106 | -329.768 | -963.939,"-2,02% | -4,26% | -6,55% | -14,97% | -28,03% | -53,24%",,35ddías,846.652,864.147 | 884.339 | 905.998 | 995.758 | 1.176.420 | 1.810.591,Defensa
Amatucci,Deportivo,-22.730 | -63.513 | -165.692 | 0 | 0 | 0,"-0,19% | -0,53% | -1,36% | 0% | 0% | 0%",,4ddías,11.987.745,12.010.475 | 12.051.258 | 12.153.437 | 0 | 0 | 0,Mediocampista
Dieng,Valencia,-97.458 | -183.098 | -278.229 | 0 | 0 | 0,"-1,83% | -3,39% | -5,06% | 0% | 0% | 0%",,4ddías,5.217.136,5.314.594 | 5.400.234 | 5.495.365 | 0 | 0 | 0,Mediocampista
Eriksson,Racing,+39.479 | +83.809 | +140.522 | +384.528 | +674.554 | +21.872,"+1,37% | +2,96% | +5,06% | +15,17% | +30,05% | +0,75%",,14ddías,2.919.179,2.879.700 | 2.835.370 | 2.778.657 | 2.534.651 | 2.244.625 | 2.897.307,Portero
Luis Castro,Levante,-47.586 | -97.459 | -150.469 | -387.017 | -898.817 | +18.337,"-3,03% | -6,02% | -9,00% | -20,27% | -37,12% | 0%",,15ddías,1.522.274,1.569.860 | 1.619.733 | 1.672.743 | 1.909.291 | 2.421.091 | 0,
Carlos Corberán,Valencia,-16.713 | -34.427 | -53.938 | -141.668 | -327.239 | -121.026,"-2,09% | -4,22% | -6,46% | -15,35% | -29,52% | 0%",,17ddías,781.335,798.048 | 815.762 | 835.273 | 923.003 | 1.108.574 | 0,
Luis García,Sevilla,-25.766 | -52.910 | -82.244 | -213.803 | -495.095 | +196.494,"-2,52% | -5,03% | -7,61% | -17,63% | -33,15% | 0%",,14ddías,998.593,1.024.359 | 1.051.503 | 1.080.837 | 1.212.396 | 1.493.688 | 0,
Pellegrino Matarazzo,Real Sociedad,-175.550 | -356.345 | -545.877 | -1.393.472 | -3.246.431 | -226.056,"-3,54% | -6,93% | -10,24% | -22,55% | -40,41% | 0%",,15ddías,4.787.070,4.962.620 | 5.143.415 | 5.332.947 | 6.180.542 | 8.033.501 | 0,
José Mourinho,Real Madrid,-548.571 | -1.137.680 | -1.763.708 | -4.620.362 | -4.009.861 | 0,"-3,18% | -6,38% | -9,56% | -21,69% | -19,38% | 0%",,12ddías,16.681.590,17.230.161 | 17.819.270 | 18.445.298 | 21.301.952 | 20.691.451 | 0,
Beñat San José,Rayo,-65.996 | -135.046 | -208.033 | -533.164 | +101.896 | 0,"-3,25% | -6,43% | -9,58% | -21,35% | +5,47% | 0%",,10ddías,1.964.122,2.030.118 | 2.099.168 | 2.172.155 | 2.497.286 | 1.862.226 | 0,
José Alberto López,Racing,-31.197 | -63.998 | -99.224 | -256.913 | -364.761 | +326.828,"-2,69% | -5,36% | -8,08% | -18,54% | -24,42% | 0%",,13ddías,1.128.927,1.160.124 | 1.192.925 | 1.228.151 | 1.385.840 | 1.493.688 | 0,
Luis Miguel Ramis,Osasuna,-56.619 | -115.902 | -178.714 | -458.727 | -123.152 | 0,"-3,15% | -6,25% | -9,32% | -20,87% | -6,61% | 0%",,11ddías,1.739.074,1.795.693 | 1.854.976 | 1.917.788 | 2.197.801 | 1.862.226 | 0,
Juan Funes,Málaga,-48.392 | -99.105 | -152.990 | -393.418 | -325.487 | +539.003,"-3,04% | -6,04% | -9,03% | -20,33% | -17,43% | 0%",,12ddías,1.541.628,1.590.020 | 1.640.733 | 1.694.618 | 1.935.046 | 1.867.115 | 0,
Pepe Bordalás,Getafe,-2.238.600 | -4.570.779 | -7.001.192 | -15.586.243 | +43.903.957 | +49.093.487,"-3,97% | -7,79% | -11,46% | -22,36% | +430,32% | 0%",,5ddías,54.106.613,56.345.213 | 58.677.392 | 61.107.805 | 69.692.856 | 10.202.656 | 0,
Moscardo,Espanyol,-244.423 | -509.260 | -889.335 | 0 | 0 | 0,"-2,25% | -4,58% | -7,73% | 0% | 0% | 0%",,3ddías,10.610.665,10.855.088 | 11.119.925 | 11.500.000 | 0 | 0 | 0,Mediocampista
Manolo González,Espanyol,-39.830 | -81.623 | -126.217 | -324.258 | -753.726 | -167.815,"-2,89% | -5,76% | -8,63% | -19,53% | -36,07% | 0%",,16ddías,1.336.122,1.375.952 | 1.417.745 | 1.462.339 | 1.660.380 | 2.089.848 | 0,
Martín Anselmi,Elche,-65.996 | -135.046 | -208.033 | -533.164 | +101.896 | 0,"-3,25% | -6,43% | -9,58% | -21,35% | +5,47% | 0%",,10ddías,1.964.122,2.030.118 | 2.099.168 | 2.172.155 | 2.497.286 | 1.862.226 | 0,
Antonio Hidalgo,Deportivo,-67.040 | -137.178 | -211.297 | -541.450 | -811.499 | +485.236,"-3,26% | -6,45% | -9,60% | -21,40% | -28,98% | 0%",,13ddías,1.989.173,2.056.213 | 2.126.351 | 2.200.470 | 2.530.623 | 2.800.672 | 0,
Claudio Giráldez,Celta,-100.463 | -204.305 | -316.545 | -642.500 | -1.645.900 | -2.107.177,"-3,34% | -6,57% | -9,82% | -18,11% | -36,16% | 0%",,3ddías,2.905.949,3.006.412 | 3.110.254 | 3.222.494 | 3.548.449 | 4.551.849 | 0,
Manuel Pellegrini,Betis,-171.917 | -350.676 | -535.510 | -1.301.700 | -3.074.863 | -1.761.744,"-3,17% | -6,25% | -9,25% | -19,85% | -36,91% | 0%",,17ddías,5.256.633,5.428.550 | 5.607.309 | 5.792.143 | 6.558.333 | 8.331.496 | 0,
Hansi Flick,Barcelona,-261.613 | -542.427 | -874.395 | -1.736.343 | -4.637.875 | -3.587.470,"-2,23% | -4,52% | -7,09% | -13,17% | -28,82% | 0%",,3ddías,11.451.912,11.713.525 | 11.994.339 | 12.326.307 | 13.188.255 | 16.089.787 | 0,
Diego Simeone,Atlético,-194.968 | -418.044 | -641.121 | -1.435.960 | -3.574.442 | -3.112.795,"-2,74% | -5,70% | -8,49% | -17,20% | -34,08% | 0%",,18ddías,6.913.459,7.108.427 | 7.331.503 | 7.554.580 | 8.349.419 | 10.487.901 | 0,
Edin Terzic,Athletic,-389.474 | -798.092 | -1.225.128 | -3.118.002 | -1.375.113 | 0,"-3,82% | -7,53% | -11,11% | -24,14% | -12,31% | 0%",,11ddías,9.798.266,10.187.740 | 10.596.358 | 11.023.394 | 12.916.268 | 11.173.379 | 0,
Quique Sánchez,Alavés,-25.766 | -52.910 | -82.244 | -213.803 | -495.095 | +196.494,"-2,52% | -5,03% | -7,61% | -17,63% | -33,15% | 0%",,14ddías,998.593,1.024.359 | 1.051.503 | 1.080.837 | 1.212.396 | 1.493.688 | 0,
Mantilla,Racing,+50.714 | +93.265 | +135.854 | +299.758 | +383.590 | -223.728,"+2,05% | +3,84% | +5,69% | +13,47% | +17,91% | -8,14%",,12ddías,2.524.788,2.474.074 | 2.431.523 | 2.388.934 | 2.225.030 | 2.141.198 | 2.748.516,Defensa
Haitam,Málaga,-2.599 | -5.610 | -9.806 | -29.891 | -66.441 | -193.341,"-0,58% | -1,25% | -2,17% | -6,33% | -13,05% | -30,40%",,35ddías,442.579,445.178 | 448.189 | 452.385 | 472.470 | 509.020 | 635.920,Delantero
Sancris,Getafe,-13.461 | -27.787 | -43.769 | -116.118 | -267.046 | -804.289,"-1,88% | -3,80% | -5,86% | -14,17% | -27,52% | -53,35%",,35ddías,703.263,716.724 | 731.050 | 747.032 | 819.381 | 970.309 | 1.507.552,Delantero
Ángel Pérez,Alavés,-117.198 | -227.029 | -359.327 | -926.232 | -2.097.971 | -6.629.332,"-1,62% | -3,10% | -4,82% | -11,54% | -22,80% | -48,28%",,35ddías,7.102.542,7.219.740 | 7.329.571 | 7.461.869 | 8.028.774 | 9.200.513 | 13.731.874,Delantero
Puerto,Deportivo,+450 | +2.725 | +1.925 | -3.103 | -6.594 | -10.916,"+0,12% | +0,74% | +0,52% | -0,83% | -1,75% | -2,87%",,2ddías,369.419,368.969 | 366.694 | 367.494 | 372.522 | 376.013 | 380.335,Portero
Vecino,Celta,-61.066 | -126.396 | -192.395 | -489.704 | -1.103.467 | -3.107.209,"-2,58% | -5,20% | -7,71% | -17,54% | -32,40% | -57,44%",,35ddías,2.302.576,2.363.642 | 2.428.972 | 2.494.971 | 2.792.280 | 3.406.043 | 5.409.785,Mediocampista
Vargas,Atlético,-21.593 | -41.901 | -49.625 | -151.827 | -349.589 | -996.438,"-2,28% | -4,34% | -5,09% | -14,11% | -27,44% | -51,87%",,35ddías,924.477,946.070 | 966.378 | 974.102 | 1.076.304 | 1.274.066 | 1.920.915,Mediocampista
Lookman,Atlético,+1.047.526 | +2.214.373 | +3.887.562 | +10.976.058 | +22.680.352 | +45.016.451,"+1,36% | +2,92% | +5,24% | +16,34% | +40,90% | 0%",,22ddías,78.137.716,77.090.190 | 75.923.343 | 74.250.154 | 67.161.658 | 55.457.364 | 0,Delantero
Tete Morente,Elche,-53.917 | -107.748 | -163.059 | -416.746 | -936.359 | -2.738.896,"-2,40% | -4,69% | -6,93% | -15,98% | -29,95% | -55,56%",,35ddías,2.190.545,2.244.462 | 2.298.293 | 2.353.604 | 2.607.291 | 3.126.904 | 4.929.441,Delantero
Fidalgo,Betis,-47.076 | -91.838 | -140.485 | -365.902 | -752.598 | -1.972.120,"-1,62% | -3,11% | -4,67% | -11,32% | -20,80% | -40,77%",,32ddías,2.865.435,2.912.511 | 2.957.273 | 3.005.920 | 3.231.337 | 3.618.033 | 4.837.555,Mediocampista
Freeman,Villarreal,-46.388 | -88.474 | -131.247 | -327.123 | -706.346 | -2.047.263,"-1,71% | -3,20% | -4,68% | -10,90% | -20,90% | -43,37%",,35ddías,2.673.152,2.719.540 | 2.761.626 | 2.804.399 | 3.000.275 | 3.379.498 | 4.720.415,Defensa
Cepeda,Elche,-12.849 | -29.859 | -47.988 | -126.015 | -296.284 | -1.035.896,"-1,14% | -2,60% | -4,11% | -10,13% | -20,94% | -48,08%",,35ddías,1.118.467,1.131.316 | 1.148.326 | 1.166.455 | 1.244.482 | 1.414.751 | 2.154.363,Delantero
Puric,Atlético,-2.595 | -5.603 | -9.795 | -29.864 | -66.379 | -193.150,"-0,58% | -1,25% | -2,17% | -6,32% | -13,04% | -30,39%",,35ddías,442.497,445.092 | 448.100 | 452.292 | 472.361 | 508.876 | 635.647,Defensa
Quagliata,Deportivo,+19.238 | +40.468 | +67.310 | +278.496 | +424.663 | -347.421,"+0,59% | +1,25% | +2,09% | +9,27% | +14,86% | -9,57%",,12ddías,3.281.710,3.262.472 | 3.241.242 | 3.214.400 | 3.003.214 | 2.857.047 | 3.629.131,Defensa
Boñar,Atlético,-3.059 | -6.550 | -11.246 | -33.550 | -71.783 | -182.222,"-0,67% | -1,42% | -2,42% | -6,89% | -13,66% | -28,66%",,29ddías,453.638,456.697 | 460.188 | 464.884 | 487.188 | 525.421 | 635.860,Defensa
Dani Martínez,Atlético,-1.711 | -3.797 | -7.030 | -22.845 | -50.018 | -131.033,"-0,40% | -0,89% | -1,64% | -5,14% | -10,61% | -23,72%",,15ddías,421.272,422.983 | 425.069 | 428.302 | 444.117 | 471.290 | 552.305,Defensa
Bardghji,Barcelona,-85.203 | -181.756 | -285.520 | -731.929 | -1.293.965 | -1.293.965,"-2,36% | -4,90% | -7,49% | -17,20% | -26,85% | -26,85%",,11ddías,3.524.600,3.609.803 | 3.706.356 | 3.810.120 | 4.256.529 | 4.818.565 | 4.818.565,Delantero
Laporte,Athletic,-401.397 | -137.992 | +579.035 | +4.928.890 | +16.443.819 | +38.357.347,"-0,66% | -0,23% | +0,97% | +8,89% | +37,42% | +174,15%",,1ddías,60.383.326,60.784.723 | 60.521.318 | 59.804.291 | 55.454.436 | 43.939.507 | 22.025.979,Defensa
Alemão,Rayo,-64.584 | -125.291 | -192.085 | -490.123 | -1.007.258 | -2.724.749,"-1,64% | -3,13% | -4,71% | -11,21% | -20,59% | -41,23%",,35ddías,3.883.537,3.948.121 | 4.008.828 | 4.075.622 | 4.373.660 | 4.890.795 | 6.608.286,Delantero
Diangana,Elche,-25.459 | -52.131 | -75.836 | -182.725 | -386.859 | -1.241.850,"-1,83% | -3,68% | -5,27% | -11,81% | -22,09% | -47,65%",,35ddías,1.364.499,1.389.958 | 1.416.630 | 1.440.335 | 1.547.224 | 1.751.358 | 2.606.349,Delantero
Mikautadze,Villarreal,+972.087 | +1.827.400 | +2.664.605 | +4.934.195 | +6.374.655 | +11.100.420,"+1,71% | +3,25% | +4,82% | +9,30% | +12,35% | +23,68%",,28ddías,57.982.976,57.010.889 | 56.155.576 | 55.318.371 | 53.048.781 | 51.608.321 | 46.882.556,Delantero
Cardoso,Sevilla,-23.714 | -48.441 | -73.398 | -184.387 | -415.146 | -1.189.397,"-2,44% | -4,85% | -7,18% | -16,26% | -30,43% | -55,61%",,35ddías,949.342,973.056 | 997.783 | 1.022.740 | 1.133.729 | 1.364.488 | 2.138.739,Defensa
Carlos Soler,Real Sociedad,-55.637 | -152.098 | -250.380 | -1.324.905 | -3.156.867 | -7.761.479,"-0,18% | -0,49% | -0,81% | -4,13% | -9,31% | -20,15%",,35ddías,30.755.210,30.810.847 | 30.907.308 | 31.005.590 | 32.080.115 | 33.912.077 | 38.516.689,Mediocampista
Germán Parreño,Deportivo,-11.254 | -23.281 | -36.869 | -52.322 | -52.322 | -52.322,"-1,70% | -3,46% | -5,37% | -7,45% | -7,45% | -7,45%",,4ddías,650.311,661.565 | 673.592 | 687.180 | 702.633 | 702.633 | 702.633,Portero
Loureiro,Deportivo,+10.952 | +5.248 | +18.684 | -7.009 | -217.577 | -718.237,"+0,29% | +0,14% | +0,49% | -0,18% | -5,42% | -15,90%",,1ddías,3.798.706,3.787.754 | 3.793.458 | 3.780.022 | 3.805.715 | 4.016.283 | 4.516.943,Defensa
Lobete,Málaga,-20.718 | -42.503 | -66.356 | -168.945 | -359.705 | -965.790,"-2,31% | -4,62% | -7,03% | -16,15% | -29,08% | -52,40%",,35ddías,877.449,898.167 | 919.952 | 943.805 | 1.046.394 | 1.237.154 | 1.843.239,Delantero
Eddahchouri,Deportivo,-40.832 | -83.298 | -121.147 | -315.124 | -660.405 | -1.669.172,"-1,97% | -3,94% | -5,63% | -13,43% | -24,54% | -45,11%",,35ddías,2.030.999,2.071.831 | 2.114.297 | 2.152.146 | 2.346.123 | 2.691.404 | 3.700.171,Delantero
Joaquín,Málaga,-142.468 | -277.682 | -420.830 | -1.068.005 | -2.180.186 | -5.902.116,"-1,90% | -3,64% | -5,41% | -12,68% | -22,87% | -44,52%",,35ddías,7.354.096,7.496.564 | 7.631.778 | 7.774.926 | 8.422.101 | 9.534.282 | 13.256.212,Delantero
Enríquez,Málaga,-18.724 | -37.910 | -59.419 | -152.804 | -327.818 | -915.281,"-2,08% | -4,12% | -6,31% | -14,77% | -27,10% | -50,94%",,35ddías,881.657,900.381 | 919.567 | 941.076 | 1.034.461 | 1.209.475 | 1.796.938,Mediocampista
Lorenzo,Málaga,+72.461 | +200.553 | +337.895 | +857.537 | +871.114 | -1.208.217,"+0,78% | +2,19% | +3,75% | +10,09% | +10,27% | -11,44%",,10ddías,9.357.099,9.284.638 | 9.156.546 | 9.019.204 | 8.499.562 | 8.485.985 | 10.565.316,Mediocampista
Merino,Málaga,-48.330 | -95.205 | -173.577 | -490.935 | -1.088.456 | -3.468.524,"-0,72% | -1,41% | -2,54% | -6,86% | -14,03% | -34,21%",,31ddías,6.670.398,6.718.728 | 6.765.603 | 6.843.975 | 7.161.333 | 7.758.854 | 10.138.922,Mediocampista
Dani Sánchez,Málaga,-18.146 | -37.352 | -56.125 | -143.673 | -309.291 | -907.795,"-2,18% | -4,38% | -6,44% | -14,98% | -27,49% | -52,67%",,35ddías,815.710,833.856 | 853.062 | 871.835 | 959.383 | 1.125.001 | 1.723.505,Defensa
Murillo,Málaga,-74.852 | -150.434 | -227.833 | -564.975 | -1.245.365 | -3.261.904,"-3,00% | -5,85% | -8,59% | -18,91% | -33,95% | -57,38%",,35ddías,2.423.000,2.497.852 | 2.573.434 | 2.650.833 | 2.987.975 | 3.668.365 | 5.684.904,Defensa
Puga,Málaga,-70.702 | -130.440 | -182.197 | -510.683 | -1.272.241 | -3.260.975,"-1,26% | -2,31% | -3,19% | -8,46% | -18,71% | -37,10%",,30ddías,5.527.794,5.598.496 | 5.658.234 | 5.709.991 | 6.038.477 | 6.800.035 | 8.788.769,Defensa
Carlos López,Málaga,-736 | -1.807 | -3.982 | -15.105 | -22.265 | -67.254,"-0,18% | -0,45% | -0,99% | -3,66% | -5,30% | -14,46%",,10ddías,397.876,398.612 | 399.683 | 401.858 | 412.981 | 420.141 | 465.130,Portero
Herrero,Málaga,+161.136 | +272.953 | +304.596 | +296.359 | +932.164 | +928.247,"+2,20% | +3,79% | +4,24% | +4,12% | +14,23% | +14,16%",,3ddías,7.482.621,7.321.485 | 7.209.668 | 7.178.025 | 7.186.262 | 6.550.457 | 6.554.374,Portero
Luismi,Deportivo,-31.882 | -71.807 | -138.576 | -541.507 | -1.475.566 | -3.761.212,"-0,54% | -1,20% | -2,29% | -8,38% | -19,95% | -38,85%",,30ddías,5.919.520,5.951.402 | 5.991.327 | 6.058.096 | 6.461.027 | 7.395.086 | 9.680.732,Delantero
Noubi,Deportivo,+260.626 | +427.198 | +693.162 | +1.666.797 | +3.137.340 | +2.777.945,"+2,38% | +3,96% | +6,59% | +17,45% | +38,83% | +32,92%",,17ddías,11.217.266,10.956.640 | 10.790.068 | 10.524.104 | 9.550.469 | 8.079.926 | 8.439.321,Defensa
Patino,Deportivo,-7.162 | -11.921 | -20.943 | -62.432 | -145.973 | -443.837,"-1,28% | -2,11% | -3,65% | -10,16% | -20,91% | -44,56%",,35ddías,552.103,559.265 | 564.024 | 573.046 | 614.535 | 698.076 | 995.940,Mediocampista
Sivera,Alavés,+632.205 | +1.293.088 | +2.092.486 | +5.034.676 | +9.334.569 | +15.193.389,"+2,15% | +4,51% | +7,50% | +20,17% | +45,18% | +102,66%",,33ddías,29.993.171,29.360.966 | 28.700.083 | 27.900.685 | 24.958.495 | 20.658.602 | 14.799.782,Portero
Mella,Deportivo,-9.170 | -47.721 | -82.656 | -225.222 | -556.630 | -1.082.851,"-0,29% | -1,48% | -2,54% | -6,63% | -14,93% | -25,46%",,25ddías,3.170.579,3.179.749 | 3.218.300 | 3.253.235 | 3.395.801 | 3.727.209 | 4.253.430,Mediocampista
Jurado,Deportivo,-31.020 | -60.734 | -92.217 | -240.071 | -542.443 | -1.557.065,"-2,61% | -4,99% | -7,38% | -17,18% | -31,91% | -57,36%",,35ddías,1.157.366,1.188.386 | 1.218.100 | 1.249.583 | 1.397.437 | 1.699.809 | 2.714.431,Mediocampista
Villares,Deportivo,-54.804 | -117.043 | -182.319 | -468.015 | -1.052.422 | -2.902.995,"-1,97% | -4,11% | -6,25% | -14,62% | -27,80% | -51,51%",,35ddías,2.733.212,2.788.016 | 2.850.255 | 2.915.531 | 3.201.227 | 3.785.634 | 5.636.207,Mediocampista
Riki,Deportivo,-27.473 | -52.850 | -81.788 | -211.082 | -367.693 | -367.693,"-2,36% | -4,44% | -6,71% | -15,65% | -24,42% | -24,42%",,11ddías,1.137.953,1.165.426 | 1.190.803 | 1.219.741 | 1.349.035 | 1.505.646 | 1.505.646,Mediocampista
Ximo,Deportivo,-61.641 | -117.805 | -172.054 | -403.184 | -1.028.389 | -1.028.389,"-1,11% | -2,10% | -3,04% | -6,83% | -15,76% | -15,76%",,11ddías,5.496.084,5.557.725 | 5.613.889 | 5.668.138 | 5.899.268 | 6.524.473 | 6.524.473,Defensa
Barcia,Deportivo,-29.158 | -59.881 | -90.764 | -231.705 | -501.736 | -1.332.114,"-1,97% | -3,96% | -5,88% | -13,75% | -25,66% | -47,82%",,35ddías,1.453.464,1.482.622 | 1.513.345 | 1.544.228 | 1.685.169 | 1.955.200 | 2.785.578,Defensa
Comas,Deportivo,-17.789 | -36.623 | -57.301 | -147.699 | -331.962 | -987.191,"-2,16% | -4,34% | -6,63% | -15,47% | -29,14% | -55,02%",,35ddías,807.135,824.924 | 843.758 | 864.436 | 954.834 | 1.139.097 | 1.794.326,Defensa
Endrick,Real Madrid,-105.937 | -206.251 | -291.965 | -571.794 | +6.567.931 | +6.567.931,"-1,46% | -2,81% | -3,93% | -7,42% | 0% | 0%",,12ddías,7.133.920,7.239.857 | 7.340.171 | 7.425.885 | 7.705.714 | 0 | 0,Delantero
Mario,Deportivo,+387.972 | +743.669 | +1.097.157 | +2.490.158 | +4.980.223 | +8.608.661,"+1,63% | +3,17% | +4,75% | +11,46% | +25,89% | +55,15%",,34ddías,24.217.482,23.829.510 | 23.473.813 | 23.120.325 | 21.727.324 | 19.237.259 | 15.608.821,Mediocampista
Romero,Villarreal,+1.143.017 | +2.342.483 | +3.579.265 | +6.525.006 | +4.326.972 | +4.326.972,"+2,98% | +6,31% | +9,98% | +19,81% | +12,32% | +12,32%",,10ddías,39.458.192,38.315.175 | 37.115.709 | 35.878.927 | 32.933.186 | 35.131.220 | 35.131.220,Defensa
Swedberg,Celta,-86.978 | -173.288 | -221.474 | -674.264 | -1.457.204 | -4.474.864,"-1,03% | -2,04% | -2,59% | -7,49% | -14,89% | -34,95%",,32ddías,8.328.042,8.415.020 | 8.501.330 | 8.549.516 | 9.002.306 | 9.785.246 | 12.802.906,Mediocampista
Miguel Ángel RubioMiguel Rubio,Espanyol,-10.039 | -20.801 | -33.070 | -88.957 | -204.109 | -622.450,"-1,59% | -3,24% | -5,05% | -12,53% | -24,73% | -50,05%",,35ddías,621.146,631.185 | 641.947 | 654.216 | 710.103 | 825.255 | 1.243.596,Defensa
Boyé,Alavés,-297.317 | -407.197 | -488.307 | -959.010 | -2.022.020 | -6.093.410,"-2,10% | -2,86% | -3,41% | -6,49% | -12,76% | -30,59%",,31ddías,13.827.318,14.124.635 | 14.234.515 | 14.315.625 | 14.786.328 | 15.849.338 | 19.920.728,Delantero
Eric Garcia,Barcelona,-595.469 | -1.215.306 | -2.013.384 | -5.843.540 | -11.927.055 | -11.927.055,"-1,24% | -2,50% | -4,08% | -11,00% | -20,14% | -20,14%",,11ddías,47.301.177,47.896.646 | 48.516.483 | 49.314.561 | 53.144.717 | 59.228.232 | 59.228.232,Defensa
Herrera,Real Sociedad,-37.823 | -79.231 | -127.079 | -374.157 | -871.924 | -2.612.252,"-1,18% | -2,45% | -3,87% | -10,58% | -21,62% | -45,25%",,32ddías,3.160.770,3.198.593 | 3.240.001 | 3.287.849 | 3.534.927 | 4.032.694 | 5.773.022,Mediocampista
