Fecha,Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
2026-08-01,Cestero,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Mediocampista
2026-08-01,Ferran,Espanyol,0 | 0 | 0 | 0 | 0 | +2.248,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 600.000,Mediocampista
2026-08-01,Manuel Ángel,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Mediocampista
2026-08-01,Tunde,Levante,0 | 0 | 0 | 0 | 0 | +31.892,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,8.531.892,8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.500.000,Mediocampista
2026-08-01,Kita,R. Sociedad B,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Defensa
2026-08-01,Astiazaran,R. Sociedad B,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Mediocampista
2026-08-01,Aguirre,R. Sociedad B,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Mediocampista
2026-08-01,Fontanet,Valencia,0 | 0 | 0 | 0 | 0 | -18.013,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,00%",,23ddías,581.987,581.987 | 581.987 | 581.987 | 581.987 | 581.987 | 600.000,Defensa
2026-08-01,Gaitán,Villarreal,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Mediocampista
2026-08-01,Vecino,Celta,-85.299 | -172.285 | -264.998 | -648.289 | -1.449.380 | -3.050.956,"-2,81% | -5,52% | -8,25% | -18,02% | -32,95% | -50,85%",,26ddías,2.949.044,3.034.343 | 3.121.329 | 3.214.042 | 3.597.333 | 4.398.424 | 6.000.000,Mediocampista
2026-08-01,Lamini Fati,Real Madrid,0 | 0 | 0 | 0 | 0 | -22.045,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,15%",,23ddías,677.955,677.955 | 677.955 | 677.955 | 677.955 | 677.955 | 700.000,Defensa
2026-08-01,Murillo,Málaga,-94.245 | -189.371 | -288.569 | -707.839 | -1.557.109 | -2.831.351,"-2,89% | -5,64% | -8,35% | -18,26% | -32,95% | -47,19%",,26ddías,3.168.649,3.262.894 | 3.358.020 | 3.457.218 | 3.876.488 | 4.725.758 | 6.000.000,Defensa
2026-08-01,Luismi,Deportivo,-129.244 | -281.747 | -428.538 | -990.271 | -2.009.328 | -2.298.108,"-1,89% | -4,03% | -6,01% | -12,87% | -23,07% | -25,53%",,21ddías,6.701.892,6.831.136 | 6.983.639 | 7.130.430 | 7.692.163 | 8.711.220 | 9.000.000,Delantero
2026-08-01,Rubén López,Deportivo,0 | 0 | 0 | 0 | 0 | +1.880,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,501.880,501.880 | 501.880 | 501.880 | 501.880 | 501.880 | 500.000,Mediocampista
2026-08-01,Villares,Deportivo,-83.345 | -167.959 | -251.140 | -622.034 | -1.387.816 | -2.647.365,"-2,43% | -4,77% | -6,97% | -15,65% | -29,28% | -44,12%",,26ddías,3.352.635,3.435.980 | 3.520.594 | 3.603.775 | 3.974.669 | 4.740.451 | 6.000.000,Mediocampista
2026-08-01,Jurado,Deportivo,-41.998 | -83.837 | -127.930 | -317.816 | -726.462 | -1.519.928,"-2,76% | -5,36% | -7,96% | -17,68% | -32,92% | -50,66%",,26ddías,1.480.072,1.522.070 | 1.563.909 | 1.608.002 | 1.797.888 | 2.206.534 | 3.000.000,Mediocampista
2026-08-01,Mella,Deportivo,-40.313 | -102.108 | -152.345 | -380.251 | -873.724 | -546.651,"-1,15% | -2,87% | -4,23% | -9,92% | -20,19% | -13,67%",,16ddías,3.453.349,3.493.662 | 3.555.457 | 3.605.694 | 3.833.600 | 4.327.073 | 4.000.000,Mediocampista
2026-08-01,Mario,Deportivo,+271.571 | +549.564 | +933.988 | +2.334.979 | +3.848.314 | +5.858.562,"+1,32% | +2,71% | +4,69% | +12,61% | +22,62% | +39,06%",,25ddías,20.858.562,20.586.991 | 20.308.998 | 19.924.574 | 18.523.583 | 17.010.248 | 15.000.000,Mediocampista
2026-08-01,Patino,Deportivo,-12.102 | -24.262 | -36.731 | -87.923 | -201.042 | -464.428,"-1,87% | -3,68% | -5,46% | -12,15% | -24,03% | -42,22%",,26ddías,635.572,647.674 | 659.834 | 672.303 | 723.495 | 836.614 | 1.100.000,Mediocampista
2026-08-01,Bil Nsongo,Deportivo,0 | 0 | 0 | 0 | 0 | +24.473,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,6.524.473,6.524.473 | 6.524.473 | 6.524.473 | 6.524.473 | 6.524.473 | 6.500.000,Delantero
2026-08-01,Noé Carrillo,Deportivo,0 | 0 | 0 | 0 | 0 | +2.633,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 700.000,Mediocampista
2026-08-01,Eddahchouri,Deportivo,-52.032 | -108.992 | -147.453 | -333.537 | -738.993 | -1.552.647,"-2,08% | -4,26% | -5,68% | -11,99% | -23,19% | -38,82%",,26ddías,2.447.353,2.499.385 | 2.556.345 | 2.594.806 | 2.780.890 | 3.186.346 | 4.000.000,Delantero
2026-08-01,Osorio,Elche,0 | 0 | 0 | 0 | 0 | +5.425,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,1.405.425,1.405.425 | 1.405.425 | 1.405.425 | 1.405.425 | 1.405.425 | 1.400.000,Delantero
2026-08-01,Herrero,Málaga,+17.267 | +170.933 | +406.358 | +851.221 | +792.071 | +1.151.638,"+0,24% | +2,45% | +6,02% | +13,51% | +12,45% | +19,19%",,10ddías,7.151.638,7.134.371 | 6.980.705 | 6.745.280 | 6.300.417 | 6.359.567 | 6.000.000,Portero
2026-08-01,Carlos López,Málaga,-2.891 | +1.861 | -407 | -5.044 | -18.411 | -83.128,"-0,69% | +0,45% | -0,10% | -1,20% | -4,23% | -16,63%",,1ddías,416.872,419.763 | 415.011 | 417.279 | 421.916 | 435.283 | 500.000,Portero
2026-08-01,Céspedes,Málaga,0 | 0 | 0 | 0 | 0 | +1.498,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 400.000,Portero
2026-08-01,Puga,Málaga,-99.063 | -238.032 | -375.191 | -811.821 | -1.585.278 | -2.785.842,"-1,57% | -3,69% | -5,69% | -11,55% | -20,33% | -30,95%",,21ddías,6.214.158,6.313.221 | 6.452.190 | 6.589.349 | 7.025.979 | 7.799.436 | 9.000.000,Defensa
2026-08-01,Riki,Deportivo,-92.143 | -92.143 | -92.143 | -92.143 | -92.143 | -86.497,"-6,12% | -6,12% | -6,12% | -6,12% | -6,12% | -5,77%",,1ddías,1.413.503,1.505.646 | 1.505.646 | 1.505.646 | 1.505.646 | 1.505.646 | 1.500.000,Mediocampista
