Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Huijsen,Real Madrid,+912.530 | +1.946.971 | +2.799.818 | +5.194.530 | +3.098.208 | -3.513.160,"+2,61% | +5,73% | +8,46% | +16,92% | +9,44% | -8,91%",,9ddías,35.902.098,34.989.568 | 33.955.127 | 33.102.280 | 30.707.568 | 32.803.890 | 39.415.258,Defensa
Martim Neto,Elche,+15.975 | +18.386 | -6.791 | -90.687 | -269.845 | -698.587,"+1,01% | +1,16% | -0,42% | -5,35% | -14,40% | -30,33%",,2ddías,1.604.645,1.588.670 | 1.586.259 | 1.611.436 | 1.695.332 | 1.874.490 | 2.303.232,Mediocampista
Alexander-Arnold,Real Madrid,-78.422 | -188.822 | -354.247 | -1.271.751 | -3.191.060 | -9.839.072,"-0,35% | -0,84% | -1,57% | -5,40% | -12,53% | -30,65%",,45ddías,22.266.350,22.344.772 | 22.455.172 | 22.620.597 | 23.538.101 | 25.457.410 | 32.105.422,Defensa
Jonny,Alavés,+223.588 | +411.049 | +540.789 | +537.776 | +225.901 | -1.314.972,"+3,87% | +7,36% | +9,91% | +9,85% | +3,91% | -17,98%",,4ddías,5.999.177,5.775.589 | 5.588.128 | 5.458.388 | 5.461.401 | 5.773.276 | 7.314.149,Defensa
Rincón,Athletic,-47.330 | -150.601 | +1.280.764 | +1.280.764 | +1.280.764 | +1.280.764,"-1,58% | -4,87% | 0% | 0% | 0% | 0%",,2ddías,2.939.357,2.986.687 | 3.089.958 | 0 | 0 | 0 | 0,Defensa
Luiz Felipe,Rayo,-90.215 | -176.229 | -266.277 | -726.741 | -726.741 | -726.741,"-2,59% | -4,94% | -7,29% | -17,66% | -17,66% | -17,66%",,7ddías,3.388.536,3.478.751 | 3.564.765 | 3.654.813 | 4.115.277 | 4.115.277 | 4.115.277,Defensa
Sivera,Alavés,+666.381 | +1.289.522 | +1.817.030 | +2.740.246 | +6.707.380 | +15.513.625,"+2,01% | +3,96% | +5,68% | +8,81% | +24,73% | +84,71%",,43ddías,33.828.104,33.161.723 | 32.538.582 | 32.011.074 | 31.087.858 | 27.120.724 | 18.314.479,Portero
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 802.099,Defensa
Jutglà,Celta,+14.912 | +23.989 | +43.096 | +296.850 | +333.496 | -1.434.009,"+0,16% | +0,25% | +0,45% | +3,20% | +3,61% | -13,03%",,10ddías,9.571.741,9.556.829 | 9.547.752 | 9.528.645 | 9.274.891 | 9.238.245 | 11.005.750,Delantero
Hinojo,Espanyol,-136.365 | -300.855 | -560.072 | +7.021.397 | +7.021.397 | +7.021.397,"-1,82% | -3,94% | -7,09% | 0% | 0% | 0%",,3ddías,7.337.523,7.473.888 | 7.638.378 | 7.897.595 | 0 | 0 | 0,Defensa
Víctor García,Levante,-36.075 | -83.180 | -125.742 | -236.068 | -601.129 | -1.950.976,"-1,94% | -4,37% | -6,46% | -11,48% | -24,83% | -51,73%",,45ddías,1.820.323,1.856.398 | 1.903.503 | 1.946.065 | 2.056.391 | 2.421.452 | 3.771.299,Defensa
Diangana,Elche,-26.923 | -57.825 | -88.767 | -227.527 | -422.563 | -956.617,"-2,51% | -5,25% | -7,84% | -17,90% | -28,82% | -47,82%",,45ddías,1.043.651,1.070.574 | 1.101.476 | 1.132.418 | 1.271.178 | 1.466.214 | 2.000.268,Delantero
Sancris,Getafe,-7.781 | -18.743 | -28.914 | -76.491 | -179.945 | -551.399,"-1,31% | -3,11% | -4,72% | -11,58% | -23,55% | -48,55%",,45ddías,584.237,592.018 | 602.980 | 613.151 | 660.728 | 764.182 | 1.135.636,Delantero
Suazo,Sevilla,-63.579 | -152.292 | -215.969 | -232.596 | -530.947 | -2.071.497,"-1,22% | -2,87% | -4,03% | -4,32% | -9,35% | -28,69%",,4ddías,5.148.564,5.212.143 | 5.300.856 | 5.364.533 | 5.381.160 | 5.679.511 | 7.220.061,Defensa
Ryan,Levante,+90.176 | +176.333 | -253.522 | -707.695 | -707.695 | -707.695,"+0,71% | +1,39% | -1,94% | -5,22% | -5,22% | -5,22%",,2ddías,12.842.957,12.752.781 | 12.666.624 | 13.096.479 | 13.550.652 | 13.550.652 | 13.550.652,Portero
Vlachodimos,Sevilla,+436.760 | +983.690 | +1.378.177 | +2.848.800 | +5.836.946 | +4.990.629,"+2,23% | +5,16% | +7,38% | +16,56% | +41,08% | +33,15%",,15ddías,20.047.108,19.610.348 | 19.063.418 | 18.668.931 | 17.198.308 | 14.210.162 | 15.056.479,Portero
Oluwaseyi,Villarreal,-62.135 | -134.809 | -208.986 | -401.946 | -844.087 | -2.350.725,"-2,45% | -5,16% | -7,78% | -13,96% | -25,42% | -48,69%",,45ddías,2.477.113,2.539.248 | 2.611.922 | 2.686.099 | 2.879.059 | 3.321.200 | 4.827.838,Delantero
Montero,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Riedel,Espanyol,+152.095 | +360.639 | +471.695 | +198.291 | -397.035 | -589.363,"+3,18% | +7,89% | +10,58% | +4,19% | -7,45% | -10,68%",,3ddías,4.931.255,4.779.160 | 4.570.616 | 4.459.560 | 4.732.964 | 5.328.290 | 5.520.618,Defensa
Carlos Soler,Real Sociedad,+285.075 | +567.518 | +831.708 | +2.059.085 | +1.774.151 | -3.068.006,"+0,87% | +1,75% | +2,58% | +6,65% | +5,68% | -8,50%",,9ddías,33.034.508,32.749.433 | 32.466.990 | 32.202.800 | 30.975.423 | 31.260.357 | 36.102.514,Mediocampista
Sierra,Sevilla,+69.057 | +142.684 | +133.329 | +123.789 | +123.789 | +123.789,"+10,51% | +24,46% | +22,49% | +20,55% | +20,55% | +20,55%",,2ddías,726.073,657.016 | 583.389 | 592.744 | 602.284 | 602.284 | 602.284,Delantero
Folgado,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Portero
Álex Costa,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Delantero
Oso,Sevilla,-193.573 | -444.435 | -658.180 | -1.169.527 | -1.660.506 | -1.660.506,"-1,54% | -3,46% | -5,04% | -8,62% | -11,82% | -11,82%",,4ddías,12.392.826,12.586.399 | 12.837.261 | 13.051.006 | 13.562.353 | 14.053.332 | 14.053.332,Defensa
Cardoso,Sevilla,-14.932 | -33.343 | -51.273 | -123.563 | -292.476 | -857.785,"-1,94% | -4,22% | -6,35% | -14,05% | -27,90% | -53,16%",,45ddías,755.866,770.798 | 789.209 | 807.139 | 879.429 | 1.048.342 | 1.613.651,Defensa
Navarro,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 501.909,Defensa
Mikautadze,Villarreal,+698.334 | +1.270.649 | +1.740.112 | +3.552.213 | +10.068.488 | +14.106.201,"+1,09% | +2,00% | +2,76% | +5,81% | +18,43% | +27,88%",,38ddías,64.701.417,64.003.083 | 63.430.768 | 62.961.305 | 61.149.204 | 54.632.929 | 50.595.216,Delantero
Krug,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 602.249,Defensa
Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 581.656,Delantero
Altozano,Sevilla,-7.029 | -17.208 | -26.563 | -36.103 | -36.103 | -36.103,"-1,23% | -2,95% | -4,48% | -5,99% | -5,99% | -5,99%",,4ddías,566.181,573.210 | 583.389 | 592.744 | 602.284 | 602.284 | 602.284,Mediocampista
Pablo CamposCuñat Campos,Levante,-19.441 | -46.498 | -62.256 | -132.845 | -274.710 | -325.294,"-1,96% | -4,57% | -6,02% | -12,03% | -22,05% | -25,09%",,18ddías,971.360,990.801 | 1.017.858 | 1.033.616 | 1.104.205 | 1.246.070 | 1.296.654,Portero
Rueda,Celta,+32.279 | +54.695 | +84.829 | +402.859 | +763.826 | +156.183,"+0,74% | +1,25% | +1,96% | +10,04% | +20,93% | +3,67%",,14ddías,4.413.428,4.381.149 | 4.358.733 | 4.328.599 | 4.010.569 | 3.649.602 | 4.257.245,Defensa
Toljan,Levante,-83.309 | -186.332 | -292.246 | -503.756 | -855.761 | -2.076.098,"-2,13% | -4,64% | -7,10% | -11,63% | -18,28% | -35,18%",,43ddías,3.826.019,3.909.328 | 4.012.351 | 4.118.265 | 4.329.775 | 4.681.780 | 5.902.117,Defensa
Carlos Espí,Real Madrid,+226.663 | +492.336 | +751.295 | +1.415.410 | +6.243.520 | +6.243.520,"+2,37% | +5,30% | +8,33% | +16,93% | 0% | 0%",,9ddías,9.774.649,9.547.986 | 9.282.313 | 9.023.354 | 8.359.239 | 0 | 0,Delantero
Cortés,Levante,-10.344 | -25.317 | -42.372 | -60.124 | -60.124 | -60.124,"-1,37% | -3,30% | -5,40% | -7,49% | -7,49% | -7,49%",,4ddías,742.876,753.220 | 768.193 | 785.248 | 803.000 | 803.000 | 803.000,Delantero
Primo,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126,Portero
Vertrouwd,Rayo,-21.222 | -46.185 | -70.940 | -96.912 | -96.912 | -96.912,"-2,29% | -4,85% | -7,26% | -9,66% | -9,66% | -9,66%",,4ddías,906.813,928.035 | 952.998 | 977.753 | 1.003.725 | 1.003.725 | 1.003.725,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 581.700,Mediocampista
Radu,Celta,-316.457 | -865.109 | -1.362.662 | -2.965.679 | -1.040.265 | +9.851.775,"-0,85% | -2,28% | -3,54% | -7,40% | -2,73% | +36,16%",,8ddías,37.095.939,37.412.396 | 37.961.048 | 38.458.601 | 40.061.618 | 38.136.204 | 27.244.164,Portero
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 803.099,Defensa
Nacho Pérez,Levante,+9.862 | +17.455 | +8.889 | +229 | +229 | +229,"+1,72% | +3,09% | +1,55% | +0,04% | +0,04% | +0,04%",,2ddías,581.921,572.059 | 564.466 | 573.032 | 581.692 | 581.692 | 581.692,Defensa
Mendoza,Atlético,+173 | -10.489 | -22.307 | -37.435 | -96.054 | -351.328,"+0,02% | -1,26% | -2,65% | -4,37% | -10,49% | -30,00%",,1ddías,819.590,819.417 | 830.079 | 841.897 | 857.025 | 915.644 | 1.170.918,Mediocampista
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 562.286,Mediocampista
Josan,Elche,-24.616 | -53.115 | -81.553 | -179.287 | -216.373 | -216.373,"-2,43% | -5,10% | -7,62% | -15,36% | -17,96% | -17,96%",,8ddías,988.277,1.012.893 | 1.041.392 | 1.069.830 | 1.167.564 | 1.204.650 | 1.204.650,Mediocampista
Davinchi,Getafe,-24.071 | -57.087 | -91.581 | +162.995 | -43.453 | -43.453,"-0,80% | -1,89% | -2,99% | +5,81% | -1,44% | -1,44%",,4ddías,2.968.150,2.992.221 | 3.025.237 | 3.059.731 | 2.805.155 | 3.011.603 | 3.011.603,Defensa
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082,Mediocampista
Veiga,Villarreal,-702.666 | -1.550.973 | -2.342.200 | -4.286.591 | -7.670.743 | +2.219.198,"-1,90% | -4,09% | -6,06% | -10,55% | -17,43% | +6,50%",,13ddías,36.336.233,37.038.899 | 37.887.206 | 38.678.433 | 40.622.824 | 44.006.976 | 34.117.035,Defensa
Corralejo,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 602.248,Mediocampista
Ochieng,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 702.633,Mediocampista
Cubo,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,42ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Delantero
Bambo,Elche,-23.720 | -51.286 | -76.241 | -152.591 | -356.876 | +312.316,"-2,39% | -5,04% | -7,31% | -13,63% | -26,96% | 0%",,17ddías,966.781,990.501 | 1.018.067 | 1.043.022 | 1.119.372 | 1.323.657 | 0,Defensa
Enzo BardelliBardeli,Levante,-103.863 | -222.537 | -357.622 | 0 | 0 | 0,"-2,69% | -5,59% | -8,69% | 0% | 0% | 0%",,3ddías,3.758.026,3.861.889 | 3.980.563 | 4.115.648 | 0 | 0 | 0,Mediocampista
Fernando NiñoFer Niño,Elche,-269.797 | -591.047 | -834.647 | 0 | 0 | 0,"-1,92% | -4,11% | -5,70% | 0% | 0% | 0%",,6ddías,13.797.052,14.066.849 | 14.388.099 | 14.631.699 | 0 | 0 | 0,Delantero
Zabiri,Racing,-130.676 | -285.093 | -433.381 | 0 | 0 | 0,"-2,53% | -5,37% | -7,94% | 0% | 0% | 0%",,6ddías,5.026.939,5.157.615 | 5.312.032 | 5.460.320 | 0 | 0 | 0,Delantero
Ure,Sevilla,+66.743 | +140.553 | +171.299 | 0 | 0 | 0,"+0,56% | +1,18% | +1,44% | 0% | 0% | 0%",,3ddías,12.036.064,11.969.321 | 11.895.511 | 11.864.765 | 0 | 0 | 0,Delantero
Drkusic,Espanyol,-95.442 | -207.898 | -335.681 | 0 | 0 | 0,"-2,61% | -5,52% | -8,62% | 0% | 0% | 0%",,3ddías,3.557.499,3.652.941 | 3.765.397 | 3.893.180 | 0 | 0 | 0,Defensa
Timera,Espanyol,-9.781 | -22.826 | -35.167 | 0 | 0 | 0,"-1,52% | -3,48% | -5,27% | 0% | 0% | 0%",,3ddías,632.235,642.016 | 655.061 | 667.402 | 0 | 0 | 0,Defensa
José Ángel,Espanyol,-9.781 | -22.826 | -35.167 | 0 | 0 | 0,"-1,52% | -3,48% | -5,27% | 0% | 0% | 0%",,3ddías,632.235,642.016 | 655.061 | 667.402 | 0 | 0 | 0,Defensa
Usedo,Levante,-13.881 | -31.198 | -47.988 | 0 | 0 | 0,"-1,86% | -4,10% | -6,16% | 0% | 0% | 0%",,3ddías,730.648,744.529 | 761.846 | 778.636 | 0 | 0 | 0,Mediocampista
Asp Jensen,Deportivo,+34.501 | +35.287 | -64.372 | 0 | 0 | 0,"+0,56% | +0,58% | -1,04% | 0% | 0% | 0%",,2ddías,6.143.621,6.109.120 | 6.108.334 | 6.207.993 | 0 | 0 | 0,Mediocampista
Calatrava,Levante,-22.082 | -47.942 | -73.631 | 0 | 0 | 0,"-2,33% | -4,92% | -7,35% | 0% | 0% | 0%",,3ddías,927.472,949.554 | 975.414 | 1.001.103 | 0 | 0 | 0,Mediocampista
Marc Santos,Levante,-17.982 | -39.570 | -60.810 | 0 | 0 | 0,"-2,12% | -4,56% | -6,83% | 0% | 0% | 0%",,3ddías,829.059,847.041 | 868.629 | 889.869 | 0 | 0 | 0,Defensa
Galdin,Levante,-9.781 | -22.826 | -35.167 | 0 | 0 | 0,"-1,52% | -3,48% | -5,27% | 0% | 0% | 0%",,3ddías,632.235,642.016 | 655.061 | 667.402 | 0 | 0 | 0,Portero
Iván Alonso,Rayo,-5.680 | -14.454 | -22.346 | 0 | 0 | 0,"-1,05% | -2,64% | -4,02% | 0% | 0% | 0%",,3ddías,533.822,539.502 | 548.276 | 556.168 | 0 | 0 | 0,Delantero
Román,Rayo,-13.881 | -31.198 | -47.988 | 0 | 0 | 0,"-1,86% | -4,10% | -6,16% | 0% | 0% | 0%",,3ddías,730.648,744.529 | 761.846 | 778.636 | 0 | 0 | 0,Mediocampista
Ibra,Sevilla,-13.881 | -31.198 | -47.988 | 0 | 0 | 0,"-1,86% | -4,10% | -6,16% | 0% | 0% | 0%",,3ddías,730.648,744.529 | 761.846 | 778.636 | 0 | 0 | 0,Delantero
Guillén,Sevilla,-122.122 | -266.828 | -431.120 | 0 | 0 | 0,"-2,60% | -5,51% | -8,61% | 0% | 0% | 0%",,3ddías,4.574.397,4.696.519 | 4.841.225 | 5.005.517 | 0 | 0 | 0,Mediocampista
Buonanotte,Elche,-153.367 | -330.636 | -464.359 | 0 | 0 | 0,"-2,35% | -4,94% | -6,80% | 0% | 0% | 0%",,6ddías,6.362.364,6.515.731 | 6.693.000 | 6.826.723 | 0 | 0 | 0,Mediocampista
Ede,Deportivo,+113.081 | +222.483 | +217.520 | 0 | 0 | 0,"+3,94% | +8,06% | +7,86% | 0% | 0% | 0%",,2ddías,2.984.252,2.871.171 | 2.761.769 | 2.766.732 | 0 | 0 | 0,Defensa
Gerenabarrena,Athletic,-30.534 | -70.348 | 0 | 0 | 0 | 0,"-2,38% | -5,31% | 0% | 0% | 0% | 0%",,2ddías,1.253.920,1.284.454 | 1.324.268 | 0 | 0 | 0 | 0,Mediocampista
Angeliño,Deportivo,-211.120 | -406.801 | -389.011 | -635.668 | 0 | 0,"-1,38% | -2,62% | -2,51% | -4,04% | 0% | 0%",,2ddías,15.102.655,15.313.775 | 15.509.456 | 15.491.666 | 15.738.323 | 0 | 0,Defensa
Bernardo Silva,Real Madrid,+1.088.542 | +2.334.088 | +3.450.250 | +8.166.843 | +19.309.643 | 0,"+1,88% | +4,11% | +6,20% | +16,03% | +48,51% | 0%",,16ddías,59.118.333,58.029.791 | 56.784.245 | 55.668.083 | 50.951.490 | 39.808.690 | 0,Mediocampista
Amatucci,Deportivo,+257.011 | +397.919 | +472.284 | +1.263.571 | +990.783 | 0,"+1,93% | +3,02% | +3,61% | +10,27% | +7,88% | 0%",,10ddías,13.562.523,13.305.512 | 13.164.604 | 13.090.239 | 12.298.952 | 12.571.740 | 0,Mediocampista
De Haas,Valencia,-49.932 | -150.348 | -205.506 | +97.065 | +220.086 | 0,"-0,55% | -1,65% | -2,24% | +1,09% | +2,52% | 0%",,4ddías,8.965.644,9.015.576 | 9.115.992 | 9.171.150 | 8.868.579 | 8.745.558 | 0,Defensa
Dieng,Valencia,-109.354 | -235.233 | -360.298 | -786.827 | -1.569.072 | 0,"-2,59% | -5,41% | -8,05% | -16,05% | -27,60% | 0%",,14ddías,4.115.541,4.224.895 | 4.350.774 | 4.475.839 | 4.902.368 | 5.684.613 | 0,Mediocampista
Moscardo,Espanyol,-245.166 | -521.896 | -793.976 | -1.676.709 | 0 | 0,"-2,90% | -5,98% | -8,82% | -16,96% | 0% | 0%",,13ddías,8.207.670,8.452.836 | 8.729.566 | 9.001.646 | 9.884.379 | 0 | 0,Mediocampista
Gulacsi,Villarreal,-53.454 | -130.931 | -190.665 | -43.403 | 0 | 0,"-1,30% | -3,13% | -4,49% | -1,06% | 0% | 0%",,4ddías,4.052.020,4.105.474 | 4.182.951 | 4.242.685 | 4.095.423 | 0 | 0,Portero
Mikel Rodriguez,Alavés,+54.460 | +111.425 | +147.060 | +119.001 | 0 | 0,"+5,84% | +12,72% | +17,50% | +13,70% | 0% | 0%",,4ddías,987.322,932.862 | 875.897 | 840.262 | 868.321 | 0 | 0,Mediocampista
Marcos,Espanyol,-31.124 | -67.760 | -103.470 | -225.205 | 0 | 0,"-2,41% | -5,10% | -7,58% | -15,15% | 0% | 0%",,8ddías,1.261.050,1.292.174 | 1.328.810 | 1.364.520 | 1.486.255 | 0 | 0,Delantero
Grimaldo,Atlético,-33.230 | -97.328 | -233.843 | 0 | 0 | 0,"-0,07% | -0,21% | -0,50% | 0% | 0% | 0%",,6ddías,46.257.215,46.290.445 | 46.354.543 | 46.491.058 | 0 | 0 | 0,Defensa
Sazonov,Getafe,-29.091 | -62.251 | -95.545 | -206.803 | 0 | 0,"-2,59% | -5,38% | -8,02% | -15,88% | 0% | 0%",,7ddías,1.095.678,1.124.769 | 1.157.929 | 1.191.223 | 1.302.481 | 0 | 0,Defensa
Mangala,Getafe,+9.413 | -8.078 | -79.407 | -757.747 | 0 | 0,"+0,09% | -0,08% | -0,74% | -6,65% | 0% | 0%",,1ddías,10.638.969,10.629.556 | 10.647.047 | 10.718.376 | 11.396.716 | 0 | 0,Mediocampista
Andrés García,Getafe,-120.622 | -291.088 | -453.371 | -858.314 | 0 | 0,"-1,42% | -3,36% | -5,14% | -9,30% | 0% | 0%",,4ddías,8.367.599,8.488.221 | 8.658.687 | 8.820.970 | 9.225.913 | 0 | 0,Mediocampista
Pedro Felipe,Racing,-72.201 | -150.908 | -223.977 | -407.270 | 0 | 0,"-3,04% | -6,14% | -8,85% | -15,01% | 0% | 0%",,7ddías,2.306.233,2.378.434 | 2.457.141 | 2.530.210 | 2.713.503 | 0 | 0,Defensa
Y. Diomande,Real Madrid,-1.010.263 | -1.880.511 | -2.811.897 | -9.174.948 | 0 | 0,"-1,20% | -2,21% | -3,27% | -9,94% | 0% | 0%",,7ddías,83.084.186,84.094.449 | 84.964.697 | 85.896.083 | 92.259.134 | 0 | 0,Delantero
Sangante,Sevilla,+116.248 | +215.379 | +277.856 | -123.549 | 0 | 0,"+1,31% | +2,45% | +3,19% | -1,36% | 0% | 0%",,3ddías,8.993.824,8.877.576 | 8.778.445 | 8.715.968 | 9.117.373 | 0 | 0,Defensa
Valentini,Alavés,-28.758 | -61.724 | -94.816 | 0 | 0 | 0,"-2,57% | -5,35% | -7,99% | 0% | 0% | 0%",,6ddías,1.091.361,1.120.119 | 1.153.085 | 1.186.177 | 0 | 0 | 0,Defensa
Thiam,Villarreal,-22.082 | -47.942 | -73.631 | 0 | 0 | 0,"-2,33% | -4,92% | -7,35% | 0% | 0% | 0%",,3ddías,927.472,949.554 | 975.414 | 1.001.103 | 0 | 0 | 0,Mediocampista
Kang-In Lee,Atlético,-260.753 | -1.642.664 | 0 | 0 | 0 | 0,"-0,65% | -3,97% | 0% | 0% | 0% | 0%",,2ddías,39.740.713,40.001.466 | 41.383.377 | 0 | 0 | 0 | 0,Mediocampista
Calatrava,Espanyol,+35.783 | +63.222 | +94.485 | +269.488 | +678.624 | 0,"+0,88% | +1,57% | +2,37% | +7,07% | +19,94% | 0%",,20ddías,4.082.754,4.046.971 | 4.019.532 | 3.988.269 | 3.813.266 | 3.404.130 | 0,Delantero
Luis Castro,Levante,-30.469 | -65.064 | -99.853 | -256.594 | -599.724 | -375.196,"-2,63% | -5,45% | -8,13% | -18,52% | -34,70% | 0%",,25ddías,1.128.741,1.159.210 | 1.193.805 | 1.228.594 | 1.385.335 | 1.728.465 | 0,
Manuel Pellegrini,Betis,-128.369 | -270.766 | -410.407 | -1.010.241 | -2.144.512 | -3.251.225,"-3,30% | -6,71% | -9,82% | -21,15% | -36,28% | 0%",,27ddías,3.767.152,3.895.521 | 4.037.918 | 4.177.559 | 4.777.393 | 5.911.664 | 0,
Claudio Giráldez,Celta,-69.388 | -144.524 | -221.543 | -561.609 | -1.148.873 | -2.950.320,"-3,25% | -6,55% | -9,70% | -21,40% | -35,77% | 0%",,13ddías,2.062.806,2.132.194 | 2.207.330 | 2.284.349 | 2.624.415 | 3.211.679 | 0,
Antonio Hidalgo,Deportivo,-43.402 | -91.470 | -140.292 | -359.267 | -839.030 | -64.787,"-2,93% | -5,98% | -8,88% | -19,98% | -36,83% | 0%",,23ddías,1.439.150,1.482.552 | 1.530.620 | 1.579.442 | 1.798.417 | 2.278.180 | 0,
Martín Anselmi,Elche,-42.708 | -90.053 | -138.123 | -353.758 | -826.189 | 0,"-2,91% | -5,95% | -8,85% | -19,92% | -36,74% | 0%",,20ddías,1.422.496,1.465.204 | 1.512.549 | 1.560.619 | 1.776.254 | 2.248.685 | 0,
Manolo González,Espanyol,-25.312 | -54.536 | -83.729 | -215.660 | -503.264 | -498.957,"-2,46% | -5,15% | -7,69% | -17,67% | -33,37% | 0%",,26ddías,1.004.980,1.030.292 | 1.059.516 | 1.088.709 | 1.220.640 | 1.508.244 | 0,
Pepe Bordalás,Getafe,-1.487.126 | -3.039.073 | -4.654.436 | -11.820.066 | -27.538.441 | +31.075.401,"-3,96% | -7,77% | -11,42% | -24,67% | -43,28% | 0%",,15ddías,36.088.527,37.575.653 | 39.127.600 | 40.742.963 | 47.908.593 | 63.626.968 | 0,
Juan Funes,Málaga,-31.005 | -66.159 | -101.529 | -260.850 | -609.644 | +138.982,"-2,64% | -5,48% | -8,17% | -18,60% | -34,81% | 0%",,22ddías,1.141.607,1.172.612 | 1.207.766 | 1.243.136 | 1.402.457 | 1.751.251 | 0,
Diego Simeone,Atlético,-155.900 | -332.651 | -500.423 | -1.249.271 | -2.527.351 | -4.973.983,"-2,99% | -6,18% | -9,01% | -19,82% | -33,34% | 0%",,28ddías,5.052.271,5.208.171 | 5.384.922 | 5.552.694 | 6.301.542 | 7.579.622 | 0,
Luis Miguel Ramis,Osasuna,-36.474 | -77.325 | -118.630 | -304.269 | -710.843 | 0,"-2,79% | -5,73% | -8,53% | -19,29% | -35,83% | 0%",,21ddías,1.272.877,1.309.351 | 1.350.202 | 1.391.507 | 1.577.146 | 1.983.720 | 0,
José Alberto López,Racing,-19.572 | -42.817 | -65.782 | -170.096 | -398.117 | +65.132,"-2,21% | -4,70% | -7,05% | -16,40% | -31,46% | 0%",,23ddías,867.231,886.803 | 910.048 | 933.013 | 1.037.327 | 1.265.348 | 0,
Beñat San José,Rayo,-42.708 | -90.053 | -138.123 | -353.758 | -826.189 | 0,"-2,91% | -5,95% | -8,85% | -19,92% | -36,74% | 0%",,20ddías,1.422.496,1.465.204 | 1.512.549 | 1.560.619 | 1.776.254 | 2.248.685 | 0,
José Mourinho,Real Madrid,-399.499 | -815.606 | -1.229.337 | -3.095.849 | -7.100.333 | 0,"-3,22% | -6,35% | -9,27% | -20,47% | -37,12% | 0%",,22ddías,12.025.777,12.425.276 | 12.841.383 | 13.255.114 | 15.121.626 | 19.126.110 | 0,
Pellegrino Matarazzo,Real Sociedad,-122.306 | -252.565 | -387.003 | -968.313 | -2.193.452 | -1.680.287,"-3,54% | -7,04% | -10,40% | -22,51% | -39,69% | 0%",,25ddías,3.332.839,3.455.145 | 3.585.404 | 3.719.842 | 4.301.152 | 5.526.291 | 0,
