Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Antony,Betis,+390.763 | +513.397 | +445.070 | -1.426.277 | -6.853.406 | -24.283.007,"+0,67% | +0,88% | +0,76% | -2,35% | -10,39% | -29,11%",,2ddías,59.139.209,58.748.446 | 58.625.812 | 58.694.139 | 60.565.486 | 65.992.615 | 83.422.216,Delantero
Sannadi,Athletic,-1.216 | -3.219 | -7.334 | -25.574 | -56.494 | -144.549,"-0,29% | -0,76% | -1,72% | -5,74% | -11,86% | -25,61%",,42ddías,419.818,421.034 | 423.037 | 427.152 | 445.392 | 476.312 | 564.367,Delantero
Pablo Ramón,Racing,-4.104 | -8.446 | -6.138 | -33.770 | -41.964 | -95.127,"-0,80% | -1,64% | -1,20% | -6,25% | -7,65% | 0%",,2ddías,506.447,510.551 | 514.893 | 512.585 | 540.217 | 548.411 | 0,Defensa
Vargas,Sevilla,-483.631 | -751.954 | -1.028.156 | -2.316.112 | -4.102.955 | +20.466.090,"-1,87% | -2,88% | -3,89% | -8,36% | -13,91% | 0%",,14ddías,25.397.045,25.880.676 | 26.148.999 | 26.425.201 | 27.713.157 | 29.500.000 | 0,Delantero
Garcés,Alavés,-8.703 | -18.504 | -30.742 | -85.004 | -193.451 | -579.953,"-1,43% | -2,99% | -4,88% | -12,42% | -24,40% | -49,17%",,42ddías,599.497,608.200 | 618.001 | 630.239 | 684.501 | 792.948 | 1.179.450,Defensa
Roberto,Espanyol,+185.742 | +320.110 | +511.748 | +1.213.958 | +1.739.758 | +854.710,"+2,61% | +4,58% | +7,52% | +19,90% | +31,21% | +13,23%",,12ddías,7.314.548,7.128.806 | 6.994.438 | 6.802.800 | 6.100.590 | 5.574.790 | 6.459.838,Delantero
Asencio,Real Madrid,-122.235 | -248.990 | -384.927 | -1.006.333 | -2.303.185 | -5.396.698,"-2,75% | -5,45% | -8,18% | -18,89% | -34,76% | -55,53%",,42ddías,4.322.327,4.444.562 | 4.571.317 | 4.707.254 | 5.328.660 | 6.625.512 | 9.719.025,Defensa
Szczesny,Barcelona,-49.925 | -93.282 | -137.267 | -360.042 | -844.339 | -949.632,"-2,16% | -3,97% | -5,73% | -13,75% | -27,21% | -29,60%",,15ddías,2.258.768,2.308.693 | 2.352.050 | 2.396.035 | 2.618.810 | 3.103.107 | 3.208.400,Portero
Etta Eyong,Levante,+96.844 | +294.018 | +372.355 | +1.860.305 | +6.247.315 | +12.718.829,"+0,38% | +1,15% | +1,46% | +7,77% | +31,96% | +97,26%",,41ddías,25.796.063,25.699.219 | 25.502.045 | 25.423.708 | 23.935.758 | 19.548.748 | 13.077.234,Delantero
Pau Navarro,Villarreal,-136.595 | -192.835 | -248.070 | -659.123 | -1.319.210 | -4.539.504,"-1,52% | -2,13% | -2,72% | -6,92% | -12,96% | -33,88%",,42ddías,8.859.399,8.995.994 | 9.052.234 | 9.107.469 | 9.518.522 | 10.178.609 | 13.398.903,Defensa
Julio Díaz,Sevilla,-2.838 | -6.531 | -12.406 | -19.242 | -19.242 | -27.432,"-0,61% | -1,40% | -2,63% | -4,03% | -4,03% | -5,64%",,4ddías,458.748,461.586 | 465.279 | 471.154 | 477.990 | 477.990 | 486.180,Defensa
Romero,Getafe,-111.289 | -71.526 | -121.306 | -2.165.720 | -2.165.720 | -2.165.720,"-0,40% | -0,26% | -0,43% | -7,19% | -7,19% | -7,19%",,1ddías,27.950.546,28.061.835 | 28.022.072 | 28.071.852 | 30.116.266 | 30.116.266 | 30.116.266,Defensa
L. Sucic,Real Sociedad,-45.773 | -72.759 | -76.911 | -207.131 | -459.340 | -1.534.218,"-1,29% | -2,04% | -2,15% | -5,60% | -11,62% | -30,52%",,39ddías,3.492.537,3.538.310 | 3.565.296 | 3.569.448 | 3.699.668 | 3.951.877 | 5.026.755,Mediocampista
Moscardo,Espanyol,-244.869 | -445.964 | -639.624 | -1.604.940 | 0 | 0,"-2,65% | -4,72% | -6,63% | -15,13% | 0% | 0%",,10ddías,9.004.806,9.249.675 | 9.450.770 | 9.644.430 | 10.609.746 | 0 | 0,Mediocampista
Sangante,Sevilla,-13.742 | -67.486 | -82.044 | 0 | 0 | 0,"-0,16% | -0,77% | -0,93% | 0% | 0% | 0%",,4ddías,8.724.501,8.738.243 | 8.791.987 | 8.806.545 | 0 | 0 | 0,Defensa
Y. Diomande,Real Madrid,-861.595 | -1.928.985 | -3.152.216 | 0 | 0 | 0,"-0,99% | -2,19% | -3,54% | 0% | 0% | 0%",,4ddías,85.961.638,86.823.233 | 87.890.623 | 89.113.854 | 0 | 0 | 0,Delantero
Pedro Felipe,Racing,-50.808 | -76.211 | -89.538 | 0 | 0 | 0,"-1,97% | -2,92% | -3,42% | 0% | 0% | 0%",,4ddías,2.531.500,2.582.308 | 2.607.711 | 2.621.038 | 0 | 0 | 0,Defensa
Andrés García,Getafe,-134.372 | -115.814 | -84.846 | 0 | 0 | 0,"-1,50% | -1,30% | -0,95% | 0% | 0% | 0%",,1ddías,8.826.688,8.961.060 | 8.942.502 | 8.911.534 | 0 | 0 | 0,Mediocampista
Mangala,Getafe,-108.022 | -193.052 | -282.243 | 0 | 0 | 0,"-1,00% | -1,77% | -2,56% | 0% | 0% | 0%",,4ddías,10.726.332,10.834.354 | 10.919.384 | 11.008.575 | 0 | 0 | 0,Mediocampista
Sazonov,Getafe,-33.374 | -54.840 | -70.583 | 0 | 0 | 0,"-2,72% | -4,40% | -5,59% | 0% | 0% | 0%",,4ddías,1.191.615,1.224.989 | 1.246.455 | 1.262.198 | 0 | 0 | 0,Defensa
Marcos,Espanyol,-35.320 | -65.377 | -92.499 | 0 | 0 | 0,"-2,52% | -4,57% | -6,35% | 0% | 0% | 0%",,5ddías,1.365.047,1.400.367 | 1.430.424 | 1.457.546 | 0 | 0 | 0,Delantero
Angeliño,Deportivo,+99.300 | +197.331 | +307.631 | 0 | 0 | 0,"+0,64% | +1,29% | +2,02% | 0% | 0% | 0%",,3ddías,15.509.670,15.410.370 | 15.312.339 | 15.202.039 | 0 | 0 | 0,Defensa
Mikel Rodriguez,Alavés,+20.543 | +7.107 | -3.902 | 0 | 0 | 0,"+2,50% | +0,85% | -0,46% | 0% | 0% | 0%",,1ddías,841.502,820.959 | 834.395 | 845.404 | 0 | 0 | 0,Mediocampista
Gulacsi,Villarreal,-5.465 | +37.207 | +89.836 | 0 | 0 | 0,"-0,13% | +0,88% | +2,16% | 0% | 0% | 0%",,1ddías,4.246.704,4.252.169 | 4.209.497 | 4.156.868 | 0 | 0 | 0,Portero
Dieng,Valencia,-118.560 | -221.118 | -323.096 | -739.105 | 0 | 0,"-2,58% | -4,71% | -6,73% | -14,17% | 0% | 0%",,11ddías,4.477.481,4.596.041 | 4.698.599 | 4.800.577 | 5.216.586 | 0 | 0,Mediocampista
Grimaldo,Atlético,-187.399 | -879.634 | -2.523.718 | 0 | 0 | 0,"-0,40% | -1,86% | -5,14% | 0% | 0% | 0%",,3ddías,46.532.747,46.720.146 | 47.412.381 | 49.056.465 | 0 | 0 | 0,Defensa
De Haas,Valencia,-7.010 | +67.273 | +206.537 | +648.637 | 0 | 0,"-0,08% | +0,74% | +2,30% | +7,60% | 0% | 0%",,1ddías,9.180.190,9.187.200 | 9.112.917 | 8.973.653 | 8.531.553 | 0 | 0,Defensa
Amatucci,Deportivo,+76.854 | +269.681 | +591.947 | +1.119.678 | 0 | 0,"+0,59% | +2,10% | +4,73% | +9,34% | 0% | 0%",,7ddías,13.105.235,13.028.381 | 12.835.554 | 12.513.288 | 11.985.557 | 0 | 0,Mediocampista
Bernardo Silva,Real Madrid,+1.123.107 | +2.079.711 | +3.323.585 | +9.643.703 | +15.781.446 | 0,"+2,06% | +3,88% | +6,34% | +20,92% | +39,49% | 0%",,13ddías,55.749.548,54.626.441 | 53.669.837 | 52.425.963 | 46.105.845 | 39.968.102 | 0,Mediocampista
Hjulmand,Atlético,+258.392 | +585.862 | +990.944 | +3.400.531 | +2.582.023 | 0,"+0,71% | +1,62% | +2,76% | +10,17% | +7,54% | 0%",,9ddías,36.833.604,36.575.212 | 36.247.742 | 35.842.660 | 33.433.073 | 34.251.581 | 0,Mediocampista
Calatrava,Espanyol,+13.487 | +55.832 | +105.275 | +362.339 | +741.892 | 0,"+0,34% | +1,42% | +2,71% | +9,98% | +22,82% | 0%",,17ddías,3.992.594,3.979.107 | 3.936.762 | 3.887.319 | 3.630.255 | 3.250.702 | 0,Delantero
Aubameyang,Deportivo,+1.093.046 | +2.045.122 | +3.101.551 | +7.877.630 | +16.967.170 | 0,"+3,35% | +6,46% | +10,14% | +30,50% | +101,39% | 0%",,18ddías,33.702.546,32.609.500 | 31.657.424 | 30.600.995 | 25.824.916 | 16.735.376 | 0,Delantero
Konaté,Real Madrid,-205.985 | -418.074 | -397.054 | +2.923.325 | +13.703.918 | 0,"-0,42% | -0,85% | -0,81% | +6,41% | +39,35% | 0%",,2ddías,48.529.231,48.735.216 | 48.947.305 | 48.926.285 | 45.605.906 | 34.825.313 | 0,Defensa
Cucurella,Real Madrid,-649.569 | -1.440.326 | -2.274.313 | -1.202.293 | +17.225.766 | 0,"-0,80% | -1,75% | -2,73% | -1,46% | +27,03% | 0%",,5ddías,80.951.890,81.601.459 | 82.392.216 | 83.226.203 | 82.154.183 | 63.726.124 | 0,Defensa
Hartman,Espanyol,-204.106 | -338.757 | -493.674 | -1.225.225 | -2.348.646 | 0,"-2,33% | -3,81% | -5,46% | -12,54% | -21,55% | 0%",,26ddías,8.549.027,8.753.133 | 8.887.784 | 9.042.701 | 9.774.252 | 10.897.673 | 0,Defensa
Dumfries,Real Madrid,-916.903 | -1.865.532 | -3.079.119 | -8.794.814 | -6.343.152 | +11.606.204,"-1,61% | -3,22% | -5,20% | -13,55% | -10,16% | +26,07%",,9ddías,56.117.817,57.034.720 | 57.983.349 | 59.196.936 | 64.912.631 | 62.460.969 | 44.511.613,Defensa
Valentini,Alavés,-33.164 | -68.446 | -107.227 | 0 | 0 | 0,"-2,72% | -5,45% | -8,29% | 0% | 0% | 0%",,3ddías,1.186.569,1.219.733 | 1.255.015 | 1.293.796 | 0 | 0 | 0,Defensa
Ede,Deportivo,-32.124 | -44.717 | -142.278 | 0 | 0 | 0,"-1,15% | -1,59% | -4,89% | 0% | 0% | 0%",,3ddías,2.768.765,2.800.889 | 2.813.482 | 2.911.043 | 0 | 0 | 0,Defensa
Larrubia,Málaga,-864.885 | -1.712.080 | -2.701.225 | -2.709.862 | +5.422.852 | +24.562.202,"-1,62% | -3,15% | -4,88% | -4,89% | +11,47% | +87,33%",,5ddías,52.687.934,53.552.819 | 54.400.014 | 55.389.159 | 55.397.796 | 47.265.082 | 28.125.732,Mediocampista
Manolo González,Espanyol,-29.103 | -60.155 | -94.529 | -246.949 | -571.279 | -414.836,"-2,60% | -5,23% | -7,99% | -18,48% | -34,41% | 0%",,23ddías,1.089.101,1.118.204 | 1.149.256 | 1.183.630 | 1.336.050 | 1.660.380 | 0,
Carlos Corberán,Valencia,-11.733 | -24.690 | -40.216 | -109.054 | -250.795 | -230.153,"-1,72% | -3,54% | -5,64% | -13,96% | -27,17% | 0%",,24ddías,672.208,683.941 | 696.898 | 712.424 | 781.262 | 923.003 | 0,
Luis García,Sevilla,-18.535 | -38.578 | -61.485 | -163.055 | -376.931 | +33.366,"-2,17% | -4,41% | -6,85% | -16,33% | -31,09% | 0%",,21ddías,835.465,854.000 | 874.043 | 896.950 | 998.520 | 1.212.396 | 0,
Pellegrino Matarazzo,Real Sociedad,-136.708 | -276.939 | -427.699 | -1.066.661 | -2.460.243 | -1.292.827,"-3,54% | -6,93% | -10,31% | -22,28% | -39,81% | 0%",,22ddías,3.720.299,3.857.007 | 3.997.238 | 4.147.998 | 4.786.960 | 6.180.542 | 0,
José Mourinho,Real Madrid,-411.670 | -866.165 | -1.361.881 | -3.422.415 | -8.043.449 | 0,"-3,01% | -6,13% | -9,31% | -20,52% | -37,76% | 0%",,19ddías,13.258.503,13.670.173 | 14.124.668 | 14.620.384 | 16.680.918 | 21.301.952 | 0,
Beñat San José,Rayo,-48.766 | -100.300 | -156.009 | -403.038 | -936.275 | 0,"-3,03% | -6,04% | -9,09% | -20,52% | -37,49% | 0%",,17ddías,1.561.011,1.609.777 | 1.661.311 | 1.717.020 | 1.964.049 | 2.497.286 | 0,
José Alberto López,Racing,-22.616 | -46.910 | -74.245 | -195.450 | -452.435 | +131.306,"-2,37% | -4,79% | -7,37% | -17,31% | -32,65% | 0%",,20ddías,933.405,956.021 | 980.315 | 1.007.650 | 1.128.855 | 1.385.840 | 0,
Luis Miguel Ramis,Osasuna,-41.720 | -85.914 | -133.978 | -347.103 | -805.903 | 0,"-2,91% | -5,81% | -8,78% | -19,96% | -36,67% | 0%",,18ddías,1.391.898,1.433.618 | 1.477.812 | 1.525.876 | 1.739.001 | 2.197.801 | 0,
Juan Funes,Málaga,-35.537 | -73.291 | -114.647 | -298.027 | -691.518 | +240.903,"-2,78% | -5,57% | -8,44% | -19,33% | -35,74% | 0%",,19ddías,1.243.528,1.279.065 | 1.316.819 | 1.358.175 | 1.541.555 | 1.935.046 | 0,
Luis Castro,Levante,-34.932 | -72.055 | -112.753 | -293.216 | -680.306 | -274.952,"-2,76% | -5,54% | -8,40% | -19,26% | -35,63% | 0%",,22ddías,1.228.985,1.263.917 | 1.301.040 | 1.341.738 | 1.522.201 | 1.909.291 | 0,
Pepe Bordalás,Getafe,-1.681.364 | -3.433.520 | -5.260.711 | -13.363.186 | -28.949.502 | +35.730.228,"-3,96% | -7,77% | -11,44% | -24,70% | -41,54% | 0%",,12ddías,40.743.354,42.424.718 | 44.176.874 | 46.004.065 | 54.106.540 | 69.692.856 | 0,
Martín Anselmi,Elche,-48.766 | -100.300 | -156.009 | -403.038 | -936.275 | 0,"-3,03% | -6,04% | -9,09% | -20,52% | -37,49% | 0%",,17ddías,1.561.011,1.609.777 | 1.661.311 | 1.717.020 | 1.964.049 | 2.497.286 | 0,
Asp Jensen,Deportivo,-137.077 | -249.646 | -473.675 | 0 | 0 | 0,"-2,16% | -3,86% | -7,09% | 0% | 0% | 0%",,3ddías,6.210.942,6.348.019 | 6.460.588 | 6.684.617 | 0 | 0 | 0,Mediocampista
Antonio Hidalgo,Deportivo,-49.550 | -101.901 | -158.462 | -409.266 | -950.789 | +75.897,"-3,04% | -6,06% | -9,12% | -20,58% | -37,57% | 0%",,20ddías,1.579.834,1.629.384 | 1.681.735 | 1.738.296 | 1.989.100 | 2.530.623 | 0,
Claudio Giráldez,Celta,-78.921 | -161.867 | -249.680 | -621.113 | -1.263.708 | -2.728.385,"-3,34% | -6,62% | -9,85% | -21,37% | -35,61% | 0%",,10ddías,2.284.741,2.363.662 | 2.446.608 | 2.534.421 | 2.905.854 | 3.548.449 | 0,
Manuel Pellegrini,Betis,-142.833 | -289.760 | -443.756 | -1.078.105 | -2.380.021 | -2.840.065,"-3,31% | -6,49% | -9,60% | -20,51% | -36,29% | 0%",,24ddías,4.178.312,4.321.145 | 4.468.072 | 4.622.068 | 5.256.417 | 6.558.333 | 0,
Hansi Flick,Barcelona,-252.985 | -527.629 | -822.811 | -2.013.104 | -3.750.437 | -5.601.564,"-2,61% | -5,29% | -8,02% | -17,58% | -28,44% | 0%",,10ddías,9.437.818,9.690.803 | 9.965.447 | 10.260.629 | 11.450.922 | 13.188.255 | 0,
Diego Simeone,Atlético,-170.953 | -353.028 | -546.598 | -1.358.882 | -2.795.269 | -4.472.104,"-2,99% | -5,98% | -8,96% | -19,66% | -33,48% | 0%",,25ddías,5.554.150,5.725.103 | 5.907.178 | 6.100.748 | 6.913.032 | 8.349.419 | 0,
Edin Terzic,Athletic,-294.694 | -599.237 | -920.072 | -2.334.887 | -5.452.975 | 0,"-3,80% | -7,43% | -10,97% | -23,83% | -42,22% | 0%",,18ddías,7.463.293,7.757.987 | 8.062.530 | 8.383.365 | 9.798.180 | 12.916.268 | 0,
Quique Sánchez,Alavés,-18.535 | -38.578 | -61.485 | -163.055 | -376.931 | +33.366,"-2,17% | -4,41% | -6,85% | -16,33% | -31,09% | 0%",,21ddías,835.465,854.000 | 874.043 | 896.950 | 998.520 | 1.212.396 | 0,
Ure,Sevilla,-15.330 | -106.995 | -522.533 | 0 | 0 | 0,"-0,13% | -0,89% | -4,21% | 0% | 0% | 0%",,3ddías,11.876.353,11.891.683 | 11.983.348 | 12.398.886 | 0 | 0 | 0,Delantero
Zabiri,Racing,-127.147 | -268.415 | -467.151 | 0 | 0 | 0,"-2,27% | -4,68% | -7,88% | 0% | 0% | 0%",,3ddías,5.462.751,5.589.898 | 5.731.166 | 5.929.902 | 0 | 0 | 0,Delantero
Fernando NiñoFer Niño,Elche,-271.097 | -469.711 | -993.650 | 0 | 0 | 0,"-1,82% | -3,11% | -6,36% | 0% | 0% | 0%",,3ddías,14.639.729,14.910.826 | 15.109.440 | 15.633.379 | 0 | 0 | 0,Delantero
Buonanotte,Elche,-119.064 | -255.036 | -500.746 | 0 | 0 | 0,"-1,71% | -3,60% | -6,83% | 0% | 0% | 0%",,3ddías,6.830.769,6.949.833 | 7.085.805 | 7.331.515 | 0 | 0 | 0,Mediocampista
Yeremay,Deportivo,-542.431 | -1.499.269 | -2.696.493 | -7.842.675 | -5.666.071 | +20.245.397,"-1,07% | -2,91% | -5,11% | -13,54% | -10,17% | +67,87%",,9ddías,50.073.937,50.616.368 | 51.573.206 | 52.770.430 | 57.916.612 | 55.740.008 | 29.828.540,Delantero
Chupete,Málaga,-874.536 | -1.752.799 | -2.586.853 | -3.412.113 | +4.680.810 | +24.488.241,"-1,73% | -3,40% | -4,94% | -6,41% | +10,38% | +96,77%",,5ddías,49.795.130,50.669.666 | 51.547.929 | 52.381.983 | 53.207.243 | 45.114.320 | 25.306.889,Delantero
Boselli,Getafe,-69.826 | -100.139 | -116.897 | -313.893 | -313.893 | -313.893,"-2,64% | -3,74% | -4,33% | -10,85% | -10,85% | -10,85%",,5ddías,2.580.106,2.649.932 | 2.680.245 | 2.697.003 | 2.893.999 | 2.893.999 | 2.893.999,Defensa
Loureiro,Deportivo,-69.980 | -109.432 | -128.822 | -152.784 | -160.596 | -871.824,"-1,88% | -2,91% | -3,41% | -4,02% | -4,22% | -19,30%",,5ddías,3.645.119,3.715.099 | 3.754.551 | 3.773.941 | 3.797.903 | 3.805.715 | 4.516.943,Defensa
Patino,Deportivo,-4.675 | -10.281 | -17.832 | -49.205 | -111.710 | -333.789,"-0,92% | -2,00% | -3,42% | -8,91% | -18,18% | -39,90%",,42ddías,502.825,507.500 | 513.106 | 520.657 | 552.030 | 614.535 | 836.614,Mediocampista
Mario,Deportivo,+359.429 | +720.392 | +1.078.159 | +2.624.741 | +5.108.487 | +9.825.563,"+1,36% | +2,76% | +4,19% | +10,84% | +23,51% | +57,76%",,41ddías,26.835.811,26.476.382 | 26.115.419 | 25.757.652 | 24.211.070 | 21.727.324 | 17.010.248,Mediocampista
Mella,Deportivo,+37.821 | +90.082 | +132.637 | +255.306 | +29.519 | -901.753,"+1,12% | +2,70% | +4,03% | +8,05% | +0,87% | -20,84%",,7ddías,3.425.320,3.387.499 | 3.335.238 | 3.292.683 | 3.170.014 | 3.395.801 | 4.327.073,Mediocampista
Jurado,Deportivo,-24.508 | -46.580 | -68.544 | -178.475 | -418.625 | -1.227.722,"-2,44% | -4,54% | -6,54% | -15,42% | -29,96% | -55,64%",,42ddías,978.812,1.003.320 | 1.025.392 | 1.047.356 | 1.157.287 | 1.397.437 | 2.206.534,Mediocampista
Villares,Deportivo,-48.657 | -74.996 | -88.392 | -290.879 | -759.181 | -2.298.405,"-1,95% | -2,98% | -3,49% | -10,64% | -23,72% | -48,48%",,42ddías,2.442.046,2.490.703 | 2.517.042 | 2.530.438 | 2.732.925 | 3.201.227 | 4.740.451,Mediocampista
Riki,Deportivo,-24.485 | -44.213 | -61.823 | -159.583 | -370.760 | -527.371,"-2,44% | -4,32% | -5,94% | -14,02% | -27,48% | -35,03%",,18ddías,978.275,1.002.760 | 1.022.488 | 1.040.098 | 1.137.858 | 1.349.035 | 1.505.646,Mediocampista
Ximo,Deportivo,+3.337 | +45.579 | +103.192 | +64.618 | -339.335 | -964.540,"+0,06% | +0,83% | +1,89% | +1,18% | -5,75% | -14,78%",,4ddías,5.559.933,5.556.596 | 5.514.354 | 5.456.741 | 5.495.315 | 5.899.268 | 6.524.473,Defensa
Barcia,Deportivo,-25.969 | -45.178 | -64.977 | -175.977 | -407.826 | -1.098.623,"-1,99% | -3,42% | -4,84% | -12,11% | -24,20% | -46,24%",,42ddías,1.277.343,1.303.312 | 1.322.521 | 1.342.320 | 1.453.320 | 1.685.169 | 2.375.966,Defensa
Comas,Deportivo,-12.683 | -26.631 | -39.694 | -112.031 | -259.802 | -763.775,"-1,79% | -3,69% | -5,40% | -13,88% | -27,21% | -52,36%",,42ddías,695.032,707.715 | 721.663 | 734.726 | 807.063 | 954.834 | 1.458.807,Defensa
Noubi,Deportivo,+241.675 | +475.004 | +754.976 | +1.554.900 | +3.218.356 | +4.635.491,"+1,93% | +3,86% | +6,28% | +13,87% | +33,70% | +56,99%",,24ddías,12.768.825,12.527.150 | 12.293.821 | 12.013.849 | 11.213.925 | 9.550.469 | 8.133.334,Defensa
Quagliata,Deportivo,-56.461 | -81.642 | -91.642 | -92.599 | +185.181 | +4.499,"-1,74% | -2,50% | -2,79% | -2,82% | +6,17% | +0,14%",,5ddías,3.188.395,3.244.856 | 3.270.037 | 3.280.037 | 3.280.994 | 3.003.214 | 3.183.896,Defensa
Eddahchouri,Deportivo,-33.246 | -58.294 | -81.336 | -208.144 | -523.469 | -1.363.692,"-1,79% | -3,10% | -4,27% | -10,25% | -22,31% | -42,80%",,42ddías,1.822.654,1.855.900 | 1.880.948 | 1.903.990 | 2.030.798 | 2.346.123 | 3.186.346,Delantero
Germán Parreño,Deportivo,-8.120 | -16.842 | -21.597 | -64.723 | -117.118 | -117.118,"-1,37% | -2,80% | -3,56% | -9,95% | -16,67% | -16,67%",,11ddías,585.515,593.635 | 602.357 | 607.112 | 650.238 | 702.633 | 702.633,Portero
Sangaré,Elche,-38.274 | -26.151 | +2.809 | -270.709 | -270.709 | -270.709,"-1,01% | -0,69% | +0,08% | -6,74% | -6,74% | -6,74%",,1ddías,3.744.792,3.783.066 | 3.770.943 | 3.741.983 | 4.015.501 | 4.015.501 | 4.015.501,Defensa
Vecino,Celta,-52.667 | -100.182 | -144.420 | -368.240 | -858.110 | -2.464.254,"-2,65% | -4,92% | -6,95% | -15,99% | -30,73% | -56,03%",,42ddías,1.934.170,1.986.837 | 2.034.352 | 2.078.590 | 2.302.410 | 2.792.280 | 4.398.424,Mediocampista
Vargas,Atlético,-7.402 | -19.472 | -34.260 | -109.098 | -261.003 | -787.728,"-0,90% | -2,33% | -4,03% | -11,80% | -24,25% | -49,14%",,42ddías,815.301,822.703 | 834.773 | 849.561 | 924.399 | 1.076.304 | 1.603.029,Mediocampista
Lookman,Atlético,-1.056.061 | -1.833.314 | -2.697.071 | -2.988.376 | +7.967.282 | +26.746.752,"-1,39% | -2,38% | -3,47% | -3,83% | +11,86% | +55,28%",,5ddías,75.128.940,76.185.001 | 76.962.254 | 77.826.011 | 78.117.316 | 67.161.658 | 48.382.188,Delantero
Tete Morente,Elche,-49.214 | -88.686 | -129.409 | -335.136 | -752.053 | -2.163.156,"-2,58% | -4,56% | -6,52% | -15,30% | -28,84% | -53,83%",,42ddías,1.855.238,1.904.452 | 1.943.924 | 1.984.647 | 2.190.374 | 2.607.291 | 4.018.394,Delantero
Fidalgo,Betis,-42.273 | -72.714 | -86.620 | -257.969 | -624.203 | -1.620.967,"-1,60% | -2,71% | -3,22% | -9,00% | -19,32% | -38,34%",,39ddías,2.607.134,2.649.407 | 2.679.848 | 2.693.754 | 2.865.103 | 3.231.337 | 4.228.101,Mediocampista
Koski,Alavés,+48.622 | +64.256 | +80.977 | +41.869 | +41.869 | +41.869,"+6,11% | +8,23% | +10,60% | +5,21% | +5,21% | +5,21%",,3ddías,844.958,796.336 | 780.702 | 763.981 | 803.089 | 803.089 | 803.089,Defensa
Freeman,Villarreal,-46.543 | -81.376 | -111.005 | -308.043 | -635.481 | -1.674.804,"-1,93% | -3,33% | -4,48% | -11,52% | -21,18% | -41,46%",,42ddías,2.364.794,2.411.337 | 2.446.170 | 2.475.799 | 2.672.837 | 3.000.275 | 4.039.598,Defensa
Cepeda,Elche,-19.946 | -22.960 | -18.920 | -54.907 | -181.077 | -699.776,"-1,84% | -2,11% | -1,75% | -4,91% | -14,55% | -39,69%",,2ddías,1.063.405,1.083.351 | 1.086.365 | 1.082.325 | 1.118.312 | 1.244.482 | 1.763.181,Delantero
Ángel Pérez,Alavés,-66.096 | -129.014 | -198.234 | -569.563 | -1.496.651 | -4.827.081,"-1,00% | -1,94% | -2,95% | -8,02% | -18,64% | -42,49%",,42ddías,6.532.123,6.598.219 | 6.661.137 | 6.730.357 | 7.101.686 | 8.028.774 | 11.359.204,Delantero
Luismi,Deportivo,-14.016 | +19.980 | +47.220 | +71.874 | -470.700 | -2.720.893,"-0,23% | +0,33% | +0,79% | +1,21% | -7,29% | -31,23%",,1ddías,5.990.327,6.004.343 | 5.970.347 | 5.943.107 | 5.918.453 | 6.461.027 | 8.711.220,Delantero
Herrero,Málaga,+56.609 | +180.700 | +304.596 | +899.440 | +1.193.629 | +2.020.324,"+0,68% | +2,20% | +3,77% | +12,02% | +16,61% | +31,77%",,10ddías,8.379.891,8.323.282 | 8.199.191 | 8.075.295 | 7.480.451 | 7.186.262 | 6.359.567,Portero
Canales,Racing,+527.833 | +958.831 | +1.545.602 | +4.716.629 | +14.080.016 | +14.080.016,"+2,24% | +4,14% | +6,85% | +24,31% | +140,28% | +140,28%",,9ddías,24.117.278,23.589.445 | 23.158.447 | 22.571.676 | 19.400.649 | 10.037.262 | 10.037.262,Mediocampista
Eriksson,Racing,-49.305 | -64.254 | -70.443 | -59.601 | +324.148 | +349.809,"-1,70% | -2,20% | -2,40% | -2,04% | +12,79% | +13,94%",,5ddías,2.858.799,2.908.104 | 2.923.053 | 2.929.242 | 2.918.400 | 2.534.651 | 2.508.990,Portero
Guliashvili,Racing,-61.066 | -123.266 | -186.426 | -479.713 | -1.073.781 | -2.962.242,"-3,02% | -5,92% | -8,69% | -19,68% | -35,42% | -60,20%",,42ddías,1.958.060,2.019.126 | 2.081.326 | 2.144.486 | 2.437.773 | 3.031.841 | 4.920.302,Delantero
Arana,Racing,-12.631 | -21.622 | -28.714 | -72.017 | -165.235 | -439.224,"-1,61% | -2,73% | -3,60% | -8,55% | -17,67% | -36,33%",,42ddías,769.905,782.536 | 791.527 | 798.619 | 841.922 | 935.140 | 1.209.129,Delantero
Iñigo Vicente,Racing,+68.282 | +172.919 | +292.633 | +584.576 | -129.903 | -3.984.355,"+0,35% | +0,90% | +1,54% | +3,12% | -0,67% | -17,08%",,7ddías,19.337.966,19.269.684 | 19.165.047 | 19.045.333 | 18.753.390 | 19.467.869 | 23.322.321,Delantero
Puerta,Racing,+145.823 | +314.636 | +436.058 | +1.357.022 | +2.548.997 | +3.122.624,"+1,14% | +2,49% | +3,48% | +11,70% | +24,50% | +31,76%",,21ddías,12.954.478,12.808.655 | 12.639.842 | 12.518.420 | 11.597.456 | 10.405.481 | 9.831.854,Mediocampista
Maguette,Racing,-78.192 | -107.374 | -132.936 | -247.392 | -623.850 | -2.062.778,"-1,91% | -2,61% | -3,21% | -5,81% | -13,46% | -33,97%",,38ddías,4.010.031,4.088.223 | 4.117.405 | 4.142.967 | 4.257.423 | 4.633.881 | 6.072.809,Mediocampista
