Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Ugrinic,Valencia,-115.806 | -240.992 | -363.871 | -859.222 | -1.846.692 | -3.459.229,"-2,48% | -5,02% | -7,39% | -15,85% | -28,82% | -43,13%",,27ddías,4.561.774,4.677.580 | 4.802.766 | 4.925.645 | 5.420.996 | 6.408.466 | 8.021.003,Mediocampista
Bigas,Elche,-137.655 | -292.028 | -457.016 | -1.094.895 | -1.760.022 | -1.317.667,"-2,01% | -4,17% | -6,38% | -14,04% | -20,80% | -16,43%",,24ddías,6.703.336,6.840.991 | 6.995.364 | 7.160.352 | 7.798.231 | 8.463.358 | 8.021.003,Defensa
Redondo,Elche,-30.483 | -61.919 | -91.556 | -223.459 | -500.421 | -1.294.424,"-2,67% | -5,28% | -7,61% | -16,73% | -31,04% | -53,79%",,29ddías,1.111.875,1.142.358 | 1.173.794 | 1.203.431 | 1.335.334 | 1.612.296 | 2.406.299,Mediocampista
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | +618,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,12%",,26ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.311,Mediocampista
Rego,Athletic,0 | 0 | 0 | 0 | 0 | +5.699,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,26ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.013.126,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | +718,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,12%",,26ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 601.574,Portero
Manu Fernández,Celta,-3.805 | -7.089 | -9.911 | -26.611 | -54.243 | -166.357,"-0,87% | -1,60% | -2,23% | -5,76% | -11,08% | -27,65%",,29ddías,435.217,439.022 | 442.306 | 445.128 | 461.828 | 489.460 | 601.574,Defensa
Elgezabal,Levante,-39.633 | -77.727 | -117.087 | -294.686 | -641.760 | -1.587.162,"-2,71% | -5,19% | -7,61% | -17,18% | -31,12% | -52,77%",,29ddías,1.420.713,1.460.346 | 1.498.440 | 1.537.800 | 1.715.399 | 2.062.473 | 3.007.875,Defensa
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | +745,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,12%",,26ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 601.574,Delantero
Víctor García,Levante,-67.715 | -138.758 | -212.277 | -536.076 | -1.215.029 | -2.958.169,"-2,58% | -5,15% | -7,67% | -17,34% | -32,22% | -53,64%",,29ddías,2.556.270,2.623.985 | 2.695.028 | 2.768.547 | 3.092.346 | 3.771.299 | 5.514.439,Defensa
Pablo CamposCuñat Campos,Levante,-10.505 | -14.433 | -6.444 | +82.938 | -12.379 | -520.449,"-0,81% | -1,11% | -0,50% | +6,90% | -0,95% | -28,84%",,2ddías,1.284.275,1.294.780 | 1.298.708 | 1.290.719 | 1.201.337 | 1.296.654 | 1.804.724,Portero
Toljan,Levante,-49.515 | -92.772 | -154.388 | -467.427 | -1.144.503 | -2.762.076,"-1,03% | -1,91% | -3,14% | -8,95% | -19,39% | -36,73%",,27ddías,4.757.614,4.807.129 | 4.850.386 | 4.912.002 | 5.225.041 | 5.902.117 | 7.519.690,Defensa
Cortés,Levante,0 | 0 | 0 | 0 | 0 | +901,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,26ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 802.099,Delantero
Primo,Levante,0 | 0 | 0 | 0 | 0 | +1.239,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,26ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.102.887,Portero
Gorrotxategi,Real Sociedad,-108.365 | -190.500 | -293.548 | -719.847 | -1.634.606 | +472.275,"-1,26% | -2,19% | -3,34% | -7,81% | -16,14% | +5,89%",,22ddías,8.493.278,8.601.643 | 8.683.778 | 8.786.826 | 9.213.125 | 10.127.884 | 8.021.003,Mediocampista
Oriol Rey,Levante,-24.228 | -48.786 | -73.502 | -185.099 | -414.470 | -1.079.881,"-2,55% | -5,01% | -7,36% | -16,67% | -30,93% | -53,85%",,29ddías,925.369,949.597 | 974.155 | 998.871 | 1.110.468 | 1.339.839 | 2.005.250,Mediocampista
Alexander-Arnold,Real Madrid,-264.190 | -653.898 | -964.565 | -2.470.459 | -6.057.804 | -14.057.403,"-1,00% | -2,45% | -3,57% | -8,66% | -18,87% | -35,05%",,29ddías,26.047.618,26.311.808 | 26.701.516 | 27.012.183 | 28.518.077 | 32.105.422 | 40.105.021,Defensa
Martim Neto,Elche,-31.687 | -67.215 | -101.331 | -194.484 | -368.411 | -1.073.054,"-1,61% | -3,36% | -4,98% | -9,13% | -16,00% | -35,67%",,29ddías,1.934.821,1.966.508 | 2.002.036 | 2.036.152 | 2.129.305 | 2.303.232 | 3.007.875,Mediocampista
Jonny,Alavés,-45.035 | -102.035 | -176.066 | -568.957 | -1.419.193 | -3.128.673,"-0,76% | -1,70% | -2,90% | -8,80% | -19,40% | -34,67%",,25ddías,5.894.956,5.939.991 | 5.996.991 | 6.071.022 | 6.463.913 | 7.314.149 | 9.023.629,Defensa
Almada,Atlético,-156.825 | -321.084 | -456.409 | -1.134.727 | -2.303.452 | -3.418.263,"-2,32% | -4,63% | -6,46% | -14,66% | -25,85% | -34,09%",,23ddías,6.607.991,6.764.816 | 6.929.075 | 7.064.400 | 7.742.718 | 8.911.443 | 10.026.254,Mediocampista
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | +4.513,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,26ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.110.764,Defensa
Hancko,Atlético,+177.778 | +122.909 | +94.486 | -767.100 | -3.474.613 | -9.355.605,"+0,58% | +0,40% | +0,31% | -2,43% | -10,15% | -23,33%",,1ddías,30.749.416,30.571.638 | 30.626.507 | 30.654.930 | 31.516.516 | 34.224.029 | 40.105.021,Defensa
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,26ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 802.099,Defensa
Jutglà,Celta,-17.835 | -39.877 | -99.632 | -571.048 | -1.647.859 | -1.670.989,"-0,19% | -0,42% | -1,05% | -5,75% | -14,97% | -15,15%",,25ddías,9.357.891,9.375.726 | 9.397.768 | 9.457.523 | 9.928.939 | 11.005.750 | 11.028.880,Delantero
Valentín Gómez,Betis,-41.727 | -84.091 | -125.076 | -323.861 | -741.299 | -1.852.623,"-1,90% | -3,75% | -5,48% | -13,05% | -25,57% | -46,19%",,29ddías,2.157.878,2.199.605 | 2.241.969 | 2.282.954 | 2.481.739 | 2.899.177 | 4.010.501,Defensa
C. Álvarez,Levante,+398.843 | +728.545 | +1.092.022 | +2.282.566 | +4.715.078 | +9.566.939,"+2,32% | +4,32% | +6,62% | +14,91% | +36,63% | +119,27%",,28ddías,17.587.942,17.189.099 | 16.859.397 | 16.495.920 | 15.305.376 | 12.872.864 | 8.021.003,Mediocampista
Deossa,Betis,-40.860 | -84.950 | -126.533 | -324.804 | -765.704 | -2.013.626,"-2,11% | -4,29% | -6,25% | -14,62% | -28,76% | -51,50%",,29ddías,1.896.612,1.937.472 | 1.981.562 | 2.023.145 | 2.221.416 | 2.662.316 | 3.910.238,Mediocampista
Junior,Betis,-99.284 | -206.330 | -300.427 | -749.130 | -1.663.336 | -3.668.468,"-2,23% | -4,53% | -6,46% | -14,68% | -27,65% | -45,74%",,29ddías,4.352.535,4.451.819 | 4.558.865 | 4.652.962 | 5.101.665 | 6.015.871 | 8.021.003,Defensa
Dituro,Elche,-13.952 | -51.171 | -111.598 | -345.856 | -678.642 | -1.447.350,"-0,21% | -0,77% | -1,67% | -5,00% | -9,36% | -18,04%",,29ddías,6.573.653,6.587.605 | 6.624.824 | 6.685.251 | 6.919.509 | 7.252.295 | 8.021.003,Portero
Dolan,Espanyol,-72.984 | -166.161 | -262.273 | -664.147 | -1.383.860 | -1.475.714,"-1,10% | -2,48% | -3,85% | -9,21% | -17,45% | -18,40%",,22ddías,6.545.289,6.618.273 | 6.711.450 | 6.807.562 | 7.209.436 | 7.929.149 | 8.021.003,Delantero
Roger BruguéBrugui,Levante,-85.952 | -176.106 | -259.380 | -655.485 | -1.462.187 | -3.930.421,"-2,71% | -5,40% | -7,75% | -17,51% | -32,13% | -56,00%",,30ddías,3.087.956,3.173.908 | 3.264.062 | 3.347.336 | 3.743.441 | 4.550.143 | 7.018.377,Delantero
Jorge Cabello,Levante,-31.839 | -64.324 | -97.564 | +531.133 | +531.133 | +531.133,"-2,79% | -5,49% | -8,09% | 0% | 0% | 0%",,6ddías,1.108.009,1.139.848 | 1.172.333 | 1.205.573 | 0 | 0 | 0,Defensa
Iker Muñoz,Sevilla,0 | 0 | 0 | 0 | 0 | +710,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,12%",,26ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 601.574,Defensa
Izei,Alavés,0 | 0 | 0 | 0 | 0 | +717,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,12%",,26ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 581.293,Mediocampista
Román,Celta,-58.898 | -121.357 | -169.618 | -532.342 | -1.276.761 | -3.324.335,"-1,12% | -2,28% | -3,16% | -9,29% | -19,72% | -39,01%",,29ddías,5.197.981,5.256.879 | 5.319.338 | 5.367.599 | 5.730.323 | 6.474.742 | 8.522.316,Mediocampista
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 601.574,Portero
Guliashvili,Racing,-93.289 | -189.810 | -285.808 | -709.938 | -1.570.832 | -3.578.513,"-3,08% | -6,07% | -8,86% | -19,46% | -34,83% | -54,91%",,29ddías,2.938.552,3.031.841 | 3.128.362 | 3.224.360 | 3.648.490 | 4.509.384 | 6.517.065,Delantero
Arana,Racing,-11.897 | -22.537 | -34.246 | -86.230 | -216.401 | -580.694,"-1,27% | -2,38% | -3,58% | -8,54% | -18,99% | -38,61%",,29ddías,923.243,935.140 | 945.780 | 957.489 | 1.009.473 | 1.139.644 | 1.503.937,Delantero
Iñigo Vicente,Racing,-63.545 | -153.678 | -218.754 | -1.602.483 | -3.113.316 | -6.162.626,"-0,33% | -0,79% | -1,11% | -7,63% | -13,83% | -24,10%",,25ddías,19.404.324,19.467.869 | 19.558.002 | 19.623.078 | 21.006.807 | 22.517.640 | 25.566.950,Delantero
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 601.574,Mediocampista
Puerta,Racing,+277.486 | +573.349 | +797.237 | +1.364.451 | +1.176.788 | +656.713,"+2,67% | +5,67% | +8,06% | +14,64% | +12,38% | +6,55%",,8ddías,10.682.967,10.405.481 | 10.109.618 | 9.885.730 | 9.318.516 | 9.506.179 | 10.026.254,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 701.836,Mediocampista
Gueye,Racing,-55.859 | -115.786 | -165.844 | -452.531 | -1.120.229 | -2.440.355,"-1,21% | -2,47% | -3,50% | -9,00% | -19,66% | -34,77%",,25ddías,4.578.022,4.633.881 | 4.693.808 | 4.743.866 | 5.030.553 | 5.698.251 | 7.018.377,Mediocampista
Crespo,Racing,0 | 0 | 0 | 0 | 0 | +880,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 802.099,Defensa
Facundo GonzálezFacu González,Racing,-16.884 | -26.541 | -79.843 | -311.422 | -311.422 | -307.570,"-0,52% | -0,82% | -2,43% | -8,86% | -8,86% | -8,76%",,5ddías,3.201.618,3.218.502 | 3.228.159 | 3.281.461 | 3.513.040 | 3.513.040 | 3.509.188,Defensa
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 701.836,Defensa
Salinas,Racing,0 | 0 | 0 | 0 | 0 | +6.604,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.015.752,Defensa
Hernando,Racing,-6.657 | -16.555 | -32.944 | -129.290 | -438.920 | -1.507.808,"-0,33% | -0,82% | -1,62% | -6,07% | -17,99% | -42,97%",,29ddías,2.001.380,2.008.037 | 2.017.935 | 2.034.324 | 2.130.670 | 2.440.300 | 3.509.188,Defensa
Sainz-Maza,Racing,-20.383 | -43.764 | -67.525 | -173.604 | -400.037 | -1.029.875,"-2,05% | -4,29% | -6,47% | -15,11% | -29,08% | -51,36%",,29ddías,975.375,995.758 | 1.019.139 | 1.042.900 | 1.148.979 | 1.375.412 | 2.005.250,Defensa
Mantilla,Racing,+38.450 | +66.537 | +93.501 | +125.832 | +83.031 | -744.395,"+1,73% | +3,03% | +4,31% | +5,89% | +3,81% | -24,75%",,6ddías,2.263.480,2.225.030 | 2.196.943 | 2.169.979 | 2.137.648 | 2.180.449 | 3.007.875,Defensa
Eriksson,Racing,+76.963 | +130.683 | +195.083 | +357.259 | +251.175 | -396.261,"+3,04% | +5,27% | +8,07% | +15,85% | +10,64% | -13,17%",,8ddías,2.611.614,2.534.651 | 2.480.931 | 2.416.531 | 2.254.355 | 2.360.439 | 3.007.875,Portero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | +770,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 701.836,Delantero
Rafa Rodríguez,Málaga,0 | 0 | 0 | 0 | 0 | +6.876,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,6.270.426,6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.263.550,Mediocampista
Recio,Málaga,0 | 0 | 0 | 0 | 0 | +842,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,752.810,752.810 | 752.810 | 752.810 | 752.810 | 752.810 | 751.968,Defensa
Pastor,Málaga,0 | 0 | 0 | 0 | 0 | +435,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,389.116,389.116 | 389.116 | 389.116 | 389.116 | 389.116 | 388.681,Defensa
Arriaza,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.049,Defensa
Moussa,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.049,Defensa
Merino,Málaga,-88.947 | -140.936 | -237.608 | -631.630 | -1.360.928 | -2.953.868,"-1,24% | -1,95% | -3,25% | -8,20% | -16,14% | -29,46%",,25ddías,7.072.386,7.161.333 | 7.213.322 | 7.309.994 | 7.704.016 | 8.433.314 | 10.026.254,Mediocampista
Lorenzo,Málaga,+93.541 | +200.129 | +242.202 | +144.742 | -284.294 | -2.435.777,"+1,10% | +2,38% | +2,90% | +1,71% | -3,20% | -22,09%",,4ddías,8.593.103,8.499.562 | 8.392.974 | 8.350.901 | 8.448.361 | 8.877.397 | 11.028.880,Mediocampista
Ochoa,Málaga,0 | 0 | 0 | 0 | 0 | +3.852,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.509.188,Mediocampista
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 601.574,Portero
Enríquez,Málaga,-23.979 | -48.046 | -70.811 | -176.386 | -368.465 | -994.768,"-2,32% | -4,54% | -6,55% | -14,86% | -26,72% | -49,61%",,29ddías,1.010.482,1.034.461 | 1.058.528 | 1.081.293 | 1.186.868 | 1.378.947 | 2.005.250,Mediocampista
Juanpe,Málaga,0 | 0 | 0 | 0 | 0 | +638,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,581.931,581.931 | 581.931 | 581.931 | 581.931 | 581.931 | 581.293,Mediocampista
Joaquín,Málaga,-151.815 | -305.564 | -449.691 | -1.089.160 | -2.422.575 | -5.766.470,"-1,80% | -3,56% | -5,16% | -11,64% | -22,66% | -41,08%",,29ddías,8.270.286,8.422.101 | 8.575.850 | 8.719.977 | 9.359.446 | 10.692.861 | 14.036.756,Delantero
Lobete,Málaga,-26.771 | -52.074 | -78.854 | -189.551 | -415.223 | -985.627,"-2,56% | -4,86% | -7,18% | -15,68% | -28,94% | -49,15%",,29ddías,1.019.623,1.046.394 | 1.071.697 | 1.098.477 | 1.209.174 | 1.434.846 | 2.005.250,Delantero
Jauregi,Málaga,0 | 0 | 0 | 0 | 0 | +1.706,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,1.555.774,1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.554.068,Delantero
Haitam,Málaga,-5.143 | -9.820 | -14.094 | -37.231 | -78.997 | -234.509,"-1,09% | -2,06% | -2,93% | -7,38% | -14,46% | -33,41%",,29ddías,467.327,472.470 | 477.147 | 481.421 | 504.558 | 546.324 | 701.836,Delantero
Canales,Racing,0 | 0 | 0 | 0 | 0 | +11.008,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.026.254,Delantero
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | +660,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 601.574,Delantero
Galilea,Málaga,0 | 0 | 0 | 0 | 0 | +4.775,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,25ddías,4.265.932,4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 4.261.157,Defensa
Manuel Pellegrini,Betis,-223.752 | -439.646 | -667.688 | -1.707.980 | -683.796 | -683.796,"-3,41% | -6,49% | -9,54% | -21,24% | 0% | -9,74%",,11ddías,6.334.581,6.558.333 | 6.774.227 | 7.002.269 | 8.042.561 | 0 | 7.018.377,
Carlos Corberán,Valencia,-23.165 | -46.614 | -70.442 | -180.291 | -2.523 | -2.523,"-2,51% | -4,93% | -7,26% | -16,69% | 0% | -0,28%",,11ddías,899.838,923.003 | 946.452 | 970.280 | 1.080.129 | 0 | 902.361,
Luis García,Sevilla,-34.740 | -70.247 | -106.636 | -272.183 | +375.557 | +375.557,"-2,87% | -5,63% | -8,30% | -18,77% | 0% | +46,82%",,8ddías,1.177.656,1.212.396 | 1.247.903 | 1.284.292 | 1.449.839 | 0 | 802.099,
Pellegrino Matarazzo,Real Sociedad,-221.269 | -455.087 | -694.586 | -1.768.786 | +946.147 | +946.147,"-3,58% | -7,09% | -10,44% | -22,89% | 0% | +18,87%",,9ddías,5.959.273,6.180.542 | 6.414.360 | 6.653.859 | 7.728.059 | 0 | 5.013.126,
José Mourinho,Real Madrid,-750.013 | -1.530.363 | -2.368.630 | -2.601.555 | 0 | 0,"-3,52% | -6,93% | -10,33% | -11,24% | 0% | 0%",,6ddías,20.551.939,21.301.952 | 22.082.302 | 22.920.569 | 23.153.494 | 0 | 0,
Beñat San José,Rayo,-86.136 | -175.181 | -267.338 | +327.341 | 0 | 0,"-3,45% | -6,77% | -9,98% | +15,71% | 0% | 0%",,4ddías,2.411.150,2.497.286 | 2.586.331 | 2.678.488 | 2.083.809 | 0 | 0,
José Alberto López,Racing,-41.678 | -84.412 | -128.329 | -327.257 | +542.063 | +542.063,"-3,01% | -5,91% | -8,72% | -19,58% | 0% | +67,58%",,7ddías,1.344.162,1.385.840 | 1.428.574 | 1.472.491 | 1.671.419 | 0 | 802.099,
Luis Miguel Ramis,Osasuna,-74.157 | -150.723 | -229.881 | +39.835 | 0 | 0,"-3,37% | -6,63% | -9,77% | +1,91% | 0% | 0%",,5ddías,2.123.644,2.197.801 | 2.274.367 | 2.353.525 | 2.083.809 | 0 | 0,
Juan Funes,Málaga,-63.646 | -129.264 | -197.018 | -217.880 | +868.775 | +868.775,"-3,29% | -6,46% | -9,53% | -10,43% | 0% | +86,65%",,6ddías,1.871.400,1.935.046 | 2.000.664 | 2.068.418 | 2.089.280 | 0 | 1.002.625,
Luis Castro,Levante,-62.616 | -127.161 | -193.797 | -493.471 | +342.738 | +342.738,"-3,28% | -6,44% | -9,50% | -21,09% | 0% | +22,79%",,9ddías,1.846.675,1.909.291 | 1.973.836 | 2.040.472 | 2.340.146 | 0 | 1.503.937,
Pepe Bordalás,Getafe,0 | -1.235 | +11.133.340 | +58.276.203 | +64.679.730 | +64.679.730,"0,00% | 0,00% | +19,01% | +510,45% | 0% | +1.290,21%",,1ddías,69.692.856,69.692.856 | 69.694.091 | 58.559.516 | 11.416.653 | 0 | 5.013.126,
Manolo González,Espanyol,-52.660 | -106.833 | -162.665 | -414.432 | +103.783 | +103.783,"-3,17% | -6,23% | -9,19% | -20,49% | 0% | +6,90%",,10ddías,1.607.720,1.660.380 | 1.714.553 | 1.770.385 | 2.022.152 | 0 | 1.503.937,
Martín Anselmi,Elche,-86.136 | -175.181 | -267.338 | +327.341 | 0 | 0,"-3,45% | -6,77% | -9,98% | +15,71% | 0% | 0%",,4ddías,2.411.150,2.497.286 | 2.586.331 | 2.678.488 | 2.083.809 | 0 | 0,
Antonio Hidalgo,Deportivo,-87.470 | -177.904 | -271.507 | -690.766 | +939.216 | +939.216,"-3,46% | -6,79% | -10,00% | -22,04% | 0% | +62,45%",,7ddías,2.443.153,2.530.623 | 2.621.057 | 2.714.660 | 3.133.919 | 0 | 1.503.937,
Claudio Giráldez,Celta,-113.583 | -240.154 | -368.975 | -950.807 | -1.578.260 | -1.578.260,"-3,20% | -6,53% | -9,70% | -21,68% | 0% | -31,48%",,13ddías,3.434.866,3.548.449 | 3.675.020 | 3.803.841 | 4.385.673 | 0 | 5.013.126,
Hansi Flick,Barcelona,-384.320 | -741.811 | -1.132.258 | -2.846.477 | -2.235.447 | -2.235.447,"-2,91% | -5,48% | -8,12% | -18,19% | 0% | -14,86%",,12ddías,12.803.935,13.188.255 | 13.545.746 | 13.936.193 | 15.650.412 | 0 | 15.039.382,
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | +449,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,21ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.049,Defensa
Cucurella,Real Madrid,+3.043.890 | +6.048.548 | +9.265.096 | +18.078.527 | 0 | 0,"+4,78% | +9,96% | +16,11% | +37,13% | 0% | 0%",,7ddías,66.770.014,63.726.124 | 60.721.466 | 57.504.918 | 48.691.487 | 0 | 0,Defensa
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | +743,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,11%",,21ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 677.197,Mediocampista
Chupete,Málaga,+1.316.274 | +2.618.124 | +4.140.007 | +9.348.605 | +18.181.186 | 0,"+2,92% | +5,98% | +9,79% | +25,21% | +64,36% | 0%",,20ddías,46.430.594,45.114.320 | 43.812.470 | 42.290.587 | 37.081.989 | 28.249.408 | 0,Delantero
Larrubia,Málaga,+1.461.897 | +2.772.600 | +4.151.406 | +9.884.119 | +17.909.699 | 0,"+3,09% | +6,03% | +9,31% | +25,45% | +58,12% | 0%",,19ddías,48.726.979,47.265.082 | 45.954.379 | 44.575.573 | 38.842.860 | 30.817.280 | 0,Mediocampista
Yeremay,Deportivo,+1.340.967 | +2.302.044 | +3.510.406 | +10.189.128 | +23.146.434 | 0,"+2,41% | +4,20% | +6,55% | +21,73% | +68,21% | 0%",,17ddías,57.080.975,55.740.008 | 54.778.931 | 53.570.569 | 46.891.847 | 33.934.541 | 0,Delantero
Dumfries,Real Madrid,+1.267.727 | +2.410.263 | +3.815.713 | +9.720.075 | +18.341.813 | 0,"+2,03% | +3,93% | +6,37% | +18,00% | +40,41% | 0%",,16ddías,63.728.696,62.460.969 | 61.318.433 | 59.912.983 | 54.008.621 | 45.386.883 | 0,Defensa
Hartman,Espanyol,-206.692 | -420.340 | -628.754 | -1.670.492 | 0 | 0,"-1,90% | -3,78% | -5,55% | -13,51% | 0% | 0%",,13ddías,10.690.981,10.897.673 | 11.111.321 | 11.319.735 | 12.361.473 | 0 | 0,Defensa
Konaté,Real Madrid,+1.731.185 | +3.167.146 | +4.685.422 | +7.884.316 | 0 | 0,"+4,97% | +9,49% | +14,70% | +27,50% | 0% | 0%",,6ddías,36.556.498,34.825.313 | 33.389.352 | 31.871.076 | 28.672.182 | 0 | 0,Defensa
Diego Simeone,Atlético,-273.011 | -550.908 | -819.181 | -2.079.909 | -1.949.846 | -1.949.846,"-3,27% | -6,39% | -9,21% | -20,48% | 0% | -19,45%",,12ddías,8.076.408,8.349.419 | 8.627.316 | 8.895.589 | 10.156.317 | 0 | 10.026.254,
Aubameyang,Deportivo,+1.332.612 | +2.574.017 | +3.792.898 | 0 | 0 | 0,"+7,96% | +16,61% | +26,57% | 0% | 0% | 0%",,5ddías,18.067.988,16.735.376 | 15.493.971 | 14.275.090 | 0 | 0 | 0,Delantero
Calatrava,Espanyol,+49.077 | +65.613 | +76.724 | +53.679 | 0 | 0,"+1,51% | +2,03% | +2,38% | +1,65% | 0% | 0%",,4ddías,3.299.779,3.250.702 | 3.234.166 | 3.223.055 | 3.246.100 | 0 | 0,Delantero
Hjulmand,Atlético,-227.587 | -546.417 | -1.069.405 | 0 | 0 | 0,"-0,66% | -1,58% | -3,05% | 0% | 0% | 0%",,4ddías,34.023.994,34.251.581 | 34.570.411 | 35.093.399 | 0 | 0 | 0,Mediocampista
Bernardo Silva,Real Madrid,-1.323.826 | 0 | 0 | 0 | 0 | 0,"-3,31% | 0% | 0% | 0% | 0% | 0%",,1ddías,38.644.276,39.968.102 | 0 | 0 | 0 | 0 | 0,Mediocampista
Quique Sánchez,Alavés,-34.740 | -70.247 | -106.636 | -272.183 | +375.557 | +375.557,"-2,87% | -5,63% | -8,30% | -18,77% | 0% | +46,82%",,8ddías,1.177.656,1.212.396 | 1.247.903 | 1.284.292 | 1.449.839 | 0 | 802.099,
