Fecha,Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
2026-07-30,Dolan,Espanyol,-71.197 | -173.653 | -258.464 | -630.318 | -1.491.476 | -964.217,"-1,00% | -2,41% | -3,54% | -8,22% | -17,49% | -12,05%",,17ddías,7.035.783,7.106.980 | 7.209.436 | 7.294.247 | 7.666.101 | 8.527.259 | 8.000.000,Delantero
2026-07-30,Roger BruguéBrugui,Levante,-96.874 | -203.570 | -295.972 | -739.477 | -1.718.276 | -3.460.129,"-2,66% | -5,44% | -7,72% | -17,28% | -32,68% | -49,43%",,25ddías,3.539.871,3.636.745 | 3.743.441 | 3.835.843 | 4.279.348 | 5.258.147 | 7.000.000,Delantero
2026-07-30,Jorge Cabello,Levante,-38.230 | +701.226 | +701.226 | +701.226 | +701.226 | +701.226,"-2,90% | 0% | 0% | 0% | 0% | 0%",,1ddías,1.278.102,1.316.332 | 0 | 0 | 0 | 0 | 0,Defensa
2026-07-30,Iker Muñoz,Sevilla,0 | 0 | 0 | 0 | 0 | +2.284,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.000,Defensa
2026-07-30,Izei,Alavés,0 | 0 | 0 | 0 | 0 | -17.990,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,00%",,21ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 600.000,Mediocampista
2026-07-30,Román,Celta,-92.720 | -195.762 | -302.707 | -728.540 | -1.607.580 | -2.965.439,"-1,65% | -3,42% | -5,19% | -11,63% | -22,51% | -34,89%",,24ddías,5.534.561,5.627.281 | 5.730.323 | 5.837.268 | 6.263.101 | 7.142.141 | 8.500.000,Mediocampista
2026-07-30,Eriksson,Racing,+55.265 | +73.674 | +83.404 | +37.904 | -289.885 | -671.971,"+2,43% | +3,27% | +3,72% | +1,66% | -11,07% | -22,40%",,3ddías,2.328.029,2.272.764 | 2.254.355 | 2.244.625 | 2.290.125 | 2.617.914 | 3.000.000,Portero
2026-07-30,Iñigo Vicente,Racing,-329.283 | -652.589 | -809.504 | -1.514.157 | -3.408.984 | -5.145.782,"-1,59% | -3,11% | -3,82% | -6,92% | -14,35% | -20,18%",,20ddías,20.354.218,20.683.501 | 21.006.807 | 21.163.722 | 21.868.375 | 23.763.202 | 25.500.000,Delantero
2026-07-30,Solórzano,Racing,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Mediocampista
2026-07-30,Puerta,Racing,+199.005 | +235.192 | +334.095 | +202.305 | -638.337 | -446.292,"+2,13% | +2,52% | +3,62% | +2,16% | -6,26% | -4,46%",,3ddías,9.553.708,9.354.703 | 9.318.516 | 9.219.613 | 9.351.403 | 10.192.045 | 10.000.000,Mediocampista
2026-07-30,Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Mediocampista
2026-07-30,Gueye,Racing,-61.500 | -152.704 | -228.854 | -604.455 | -1.495.832 | -2.122.151,"-1,25% | -3,04% | -4,48% | -11,03% | -23,47% | -30,32%",,20ddías,4.877.849,4.939.349 | 5.030.553 | 5.106.703 | 5.482.304 | 6.373.681 | 7.000.000,Mediocampista
2026-07-30,Crespo,Racing,0 | 0 | 0 | 0 | 0 | +2.979,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 800.000,Defensa
2026-07-30,Facundo GonzálezFacu González,Racing,0 | 0 | 0 | 0 | 0 | +13.040,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.500.000,Defensa
2026-07-30,Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Defensa
2026-07-30,Salinas,Racing,0 | 0 | 0 | 0 | 0 | +22.356,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.000.000,Defensa
2026-07-30,Camara,Racing,-18.396 | -41.258 | -56.264 | -129.175 | -316.792 | -673.669,"-1,76% | -3,86% | -5,20% | -11,18% | -23,59% | -39,63%",,24ddías,1.026.331,1.044.727 | 1.067.589 | 1.082.595 | 1.155.506 | 1.343.123 | 1.700.000,Defensa
2026-07-30,Hernando,Racing,-20.850 | -53.736 | -83.621 | -247.858 | -687.418 | -1.423.066,"-0,99% | -2,52% | -3,87% | -10,66% | -24,87% | -40,66%",,24ddías,2.076.934,2.097.784 | 2.130.670 | 2.160.555 | 2.324.792 | 2.764.352 | 3.500.000,Defensa
2026-07-30,Sainz-Maza,Racing,-23.537 | -52.860 | -80.301 | -201.285 | -477.948 | -903.881,"-2,10% | -4,60% | -6,83% | -15,51% | -30,36% | -45,19%",,24ddías,1.096.119,1.119.656 | 1.148.979 | 1.176.420 | 1.297.404 | 1.574.067 | 2.000.000,Defensa
2026-07-30,Mantilla,Racing,+6.904 | +3.247 | -303 | -23.340 | -278.824 | -859.105,"+0,32% | +0,15% | -0,01% | -1,08% | -11,52% | -28,64%",,1ddías,2.140.895,2.133.991 | 2.137.648 | 2.141.198 | 2.164.235 | 2.419.719 | 3.000.000,Defensa
2026-07-30,Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
2026-07-30,Jiménez,Racing,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
2026-07-30,Guliashvili,Racing,-105.842 | -219.825 | -329.332 | -809.842 | -1.809.011 | -3.071.335,"-2,99% | -6,03% | -8,76% | -19,11% | -34,54% | -47,25%",,24ddías,3.428.665,3.534.507 | 3.648.490 | 3.757.997 | 4.238.507 | 5.237.676 | 6.500.000,Delantero
2026-07-30,Lorenzo,Málaga,-53.807 | -88.893 | -126.517 | -258.194 | -1.229.822 | -2.640.532,"-0,64% | -1,05% | -1,49% | -3,00% | -12,82% | -24,00%",,5ddías,8.359.468,8.413.275 | 8.448.361 | 8.485.985 | 8.617.662 | 9.589.290 | 11.000.000,Mediocampista
2026-07-30,Dani Sánchez,Málaga,-21.537 | -47.935 | -74.663 | -186.740 | -436.002 | -949.662,"-2,01% | -4,36% | -6,64% | -15,10% | -29,33% | -47,48%",,24ddías,1.050.338,1.071.875 | 1.098.273 | 1.125.001 | 1.237.078 | 1.486.340 | 2.000.000,Defensa
2026-07-30,Recio,Málaga,0 | 0 | 0 | 0 | 0 | +2.810,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,752.810,752.810 | 752.810 | 752.810 | 752.810 | 752.810 | 750.000,Defensa
2026-07-30,Pastor,Málaga,0 | 0 | 0 | 0 | 0 | -10.884,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -2,72%",,20ddías,389.116,389.116 | 389.116 | 389.116 | 389.116 | 389.116 | 400.000,Defensa
2026-07-30,Arriaza,Málaga,0 | 0 | 0 | 0 | 0 | +1.498,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 400.000,Defensa
2026-07-30,Moussa,Málaga,0 | 0 | 0 | 0 | 0 | +1.498,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 400.000,Defensa
2026-07-30,Merino,Málaga,-100.409 | -232.456 | -287.294 | -706.621 | -1.739.047 | -2.528.440,"-1,33% | -3,02% | -3,70% | -8,64% | -18,88% | -25,28%",,20ddías,7.471.560,7.571.969 | 7.704.016 | 7.758.854 | 8.178.181 | 9.210.607 | 10.000.000,Mediocampista
