Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Rueda,Celta,+109.895 | +209.755 | +271.186 | +380.010 | +218.742 | -682.153,"+2,80% | +5,49% | +7,22% | +10,41% | +5,74% | -14,48%",,7ddías,4.029.612,3.919.717 | 3.819.857 | 3.758.426 | 3.649.602 | 3.810.870 | 4.711.765,Defensa
Radu,Celta,-150.461 | -50.473 | +222.227 | +2.030.040 | +7.457.185 | +17.735.498,"-0,37% | -0,13% | +0,56% | +5,32% | +22,80% | +79,07%",,1ddías,40.166.244,40.316.705 | 40.216.717 | 39.944.017 | 38.136.204 | 32.709.059 | 22.430.746,Portero
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 581.700,Mediocampista
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725,Defensa
Primo,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126,Portero
Cortés,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 803.000,Delantero
Carlos Espí,Real Madrid,+197.533 | +336.487 | +61.615 | +4.865.700 | +4.865.700 | +4.865.700,"+2,41% | +4,17% | +0,74% | 0% | 0% | 0%",,2ddías,8.396.829,8.199.296 | 8.060.342 | 8.335.214 | 0 | 0 | 0,Delantero
Toljan,Levante,-59.361 | -134.720 | -202.311 | -343.669 | -731.603 | -2.423.392,"-1,35% | -3,01% | -4,46% | -7,34% | -14,43% | -35,84%",,36ddías,4.338.111,4.397.472 | 4.472.831 | 4.540.422 | 4.681.780 | 5.069.714 | 6.761.503,Defensa
Pablo CamposCuñat Campos,Levante,-16.339 | -36.082 | -56.254 | -139.854 | -127.342 | -425.575,"-1,46% | -3,16% | -4,84% | -11,22% | -10,32% | -27,78%",,11ddías,1.106.216,1.122.555 | 1.142.298 | 1.162.470 | 1.246.070 | 1.233.558 | 1.531.791,Portero
Víctor García,Levante,-43.948 | -85.029 | -136.319 | -362.252 | -868.196 | -2.522.020,"-2,09% | -3,97% | -6,21% | -14,96% | -29,66% | -55,05%",,38ddías,2.059.200,2.103.148 | 2.144.229 | 2.195.519 | 2.421.452 | 2.927.396 | 4.581.220,Defensa
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Delantero
Manu Fernández,Celta,-3.006 | -5.909 | -8.559 | -18.852 | -44.370 | -114.473,"-0,73% | -1,42% | -2,05% | -4,41% | -9,79% | -21,88%",,38ddías,408.813,411.819 | 414.722 | 417.372 | 427.665 | 453.183 | 523.286,Defensa
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Rego,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825,Defensa
Jutglà,Celta,+58.269 | +190.114 | +214.451 | +67.607 | -350.232 | -3.243.333,"+0,63% | +2,09% | +2,36% | +0,73% | -3,63% | -25,84%",,3ddías,9.305.852,9.247.583 | 9.115.738 | 9.091.401 | 9.238.245 | 9.656.084 | 12.549.185,Delantero
Roger BruguéBrugui,Levante,-78.885 | -158.040 | -231.494 | -522.171 | -1.134.569 | -3.176.423,"-3,18% | -6,17% | -8,78% | -17,84% | -32,05% | -56,91%",,39ddías,2.405.249,2.484.134 | 2.563.289 | 2.636.743 | 2.927.420 | 3.539.818 | 5.581.672,Delantero
Martim Neto,Elche,-21.893 | -45.022 | -69.427 | -175.800 | -403.728 | -941.709,"-1,27% | -2,58% | -3,93% | -9,38% | -19,20% | -35,67%",,38ddías,1.698.690,1.720.583 | 1.743.712 | 1.768.117 | 1.874.490 | 2.102.418 | 2.640.399,Mediocampista
Valentín Gómez,Betis,-32.297 | -63.664 | -96.642 | -246.866 | -556.384 | -1.607.996,"-1,74% | -3,37% | -5,03% | -11,92% | -23,37% | -46,85%",,38ddías,1.824.279,1.856.576 | 1.887.943 | 1.920.921 | 2.071.145 | 2.380.663 | 3.432.275,Defensa
Deossa,Betis,+34.458 | +75.137 | +112.958 | +201.982 | -87.278 | -1.202.284,"+1,73% | +3,86% | +5,92% | +11,10% | -4,14% | -37,30%",,7ddías,2.021.088,1.986.630 | 1.945.951 | 1.908.130 | 1.819.106 | 2.108.366 | 3.223.372,Mediocampista
Junior,Betis,-66.191 | -141.881 | -204.707 | -545.424 | -1.267.203 | -3.503.652,"-1,80% | -3,79% | -5,37% | -13,14% | -26,01% | -49,28%",,38ddías,3.605.312,3.671.503 | 3.747.193 | 3.810.019 | 4.150.736 | 4.872.515 | 7.108.964,Defensa
Dituro,Elche,+163.639 | +329.802 | +467.191 | +633.855 | +352.357 | -525.368,"+2,33% | +4,81% | +6,95% | +9,67% | +5,15% | -6,81%",,7ddías,7.190.084,7.026.445 | 6.860.282 | 6.722.893 | 6.556.229 | 6.837.727 | 7.715.452,Portero
Dolan,Espanyol,-13.057 | -47.277 | -96.740 | -364.846 | -1.001.204 | -2.744.885,"-0,22% | -0,78% | -1,58% | -5,70% | -14,23% | -31,27%",,31ddías,6.034.473,6.047.530 | 6.081.750 | 6.131.213 | 6.399.319 | 7.035.677 | 8.779.358,Delantero
Jorge Cabello,Levante,-22.419 | -45.545 | -69.260 | -172.965 | -403.350 | +297.869,"-2,50% | -4,95% | -7,34% | -16,51% | -31,56% | 0%",,15ddías,874.745,897.164 | 920.290 | 944.005 | 1.047.710 | 1.278.095 | 0,Defensa
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
C. Álvarez,Levante,+151.650 | +288.732 | +542.587 | +1.521.564 | +3.771.220 | +8.884.982,"+0,78% | +1,49% | +2,83% | +8,38% | +23,69% | +82,23%",,37ddías,19.689.478,19.537.828 | 19.400.746 | 19.146.891 | 18.167.914 | 15.918.258 | 10.804.496,Mediocampista
Oriol Rey,Levante,-15.848 | -33.619 | -50.755 | -125.197 | -298.163 | -874.101,"-2,06% | -4,27% | -6,30% | -14,24% | -28,33% | -53,68%",,38ddías,754.283,770.131 | 787.902 | 805.038 | 879.480 | 1.052.446 | 1.628.384,Mediocampista
Gorrotxategi,Real Sociedad,-188.935 | -379.284 | -568.182 | -1.383.192 | -2.311.033 | -3.998.352,"-2,73% | -5,34% | -7,79% | -17,06% | -25,58% | -37,29%",,31ddías,6.723.246,6.912.181 | 7.102.530 | 7.291.428 | 8.106.438 | 9.034.279 | 10.721.598,Mediocampista
Ugrinic,Valencia,-39.374 | -64.746 | -129.989 | -475.671 | -1.300.334 | -3.714.097,"-1,01% | -1,65% | -3,25% | -10,96% | -25,18% | -49,01%",,36ddías,3.864.809,3.904.183 | 3.929.555 | 3.994.798 | 4.340.480 | 5.165.143 | 7.578.906,Mediocampista
Bigas,Elche,-131.850 | -277.463 | -423.536 | -977.514 | -2.091.007 | -4.021.469,"-2,37% | -4,86% | -7,23% | -15,25% | -27,79% | -42,54%",,33ddías,5.432.419,5.564.269 | 5.709.882 | 5.855.955 | 6.409.933 | 7.523.426 | 9.453.888,Defensa
Redondo,Elche,-16.345 | -32.532 | -51.969 | -147.638 | -359.342 | -1.061.082,"-1,77% | -3,46% | -5,42% | -13,99% | -28,37% | -53,90%",,38ddías,907.408,923.753 | 939.940 | 959.377 | 1.055.046 | 1.266.750 | 1.968.490,Mediocampista
Boñar,Atlético,-4.340 | -8.633 | -12.730 | -29.443 | -69.056 | -186.007,"-0,97% | -1,92% | -2,81% | -6,26% | -13,54% | -29,67%",,32ddías,440.835,445.175 | 449.468 | 453.565 | 470.278 | 509.891 | 626.842,Defensa
Marqués,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Rayane,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,35ddías,678.006,678.006 | 678.006 | 678.006 | 678.006 | 678.006 | 678.006,Delantero
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Defensa
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 677.940,Mediocampista
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,30ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.498,Defensa
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Delantero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Delantero
Canales,Racing,+796.502 | +1.676.624 | +2.463.314 | +11.826.701 | +11.826.701 | +11.826.701,"+3,78% | +8,31% | +12,70% | +117,83% | +117,83% | +117,83%",,5ddías,21.863.963,21.067.461 | 20.187.339 | 19.400.649 | 10.037.262 | 10.037.262 | 10.037.262,Mediocampista
Guliashvili,Racing,-71.743 | -145.819 | -222.354 | -542.356 | -1.213.228 | -3.315.135,"-3,14% | -6,18% | -9,12% | -19,67% | -35,39% | -59,94%",,38ddías,2.215.419,2.287.162 | 2.361.238 | 2.437.773 | 2.757.775 | 3.428.647 | 5.530.554,Delantero
Arana,Racing,-6.891 | -19.042 | -30.375 | -87.913 | -172.547 | -502.121,"-0,84% | -2,29% | -3,61% | -9,77% | -17,53% | -38,22%",,38ddías,811.547,818.438 | 830.589 | 841.922 | 899.460 | 984.094 | 1.313.668,Delantero
Iñigo Vicente,Racing,+81.503 | +175.563 | +181.701 | -213.485 | -1.418.880 | -5.629.665,"+0,43% | +0,94% | +0,97% | -1,11% | -6,97% | -22,92%",,3ddías,18.935.091,18.853.588 | 18.759.528 | 18.753.390 | 19.148.576 | 20.353.971 | 24.564.756,Delantero
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Puerta,Racing,+183.031 | +535.406 | +771.716 | +1.444.167 | +2.815.749 | +1.823.400,"+1,50% | +4,52% | +6,65% | +13,22% | +29,47% | +17,29%",,17ddías,12.369.172,12.186.141 | 11.833.766 | 11.597.456 | 10.925.005 | 9.553.423 | 10.545.772,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Gueye,Racing,-22.344 | -50.825 | -65.335 | -259.199 | -685.693 | -2.463.356,"-0,53% | -1,20% | -1,53% | -5,82% | -14,06% | -37,01%",,34ddías,4.192.088,4.214.432 | 4.242.913 | 4.257.423 | 4.451.287 | 4.877.781 | 6.655.444,Mediocampista
Crespo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 802.979,Defensa
Facundo GonzálezFacu González,Racing,-8.885 | -24.971 | -38.998 | -104.956 | -450.878 | -450.878,"-0,29% | -0,81% | -1,26% | -3,31% | -12,83% | -12,83%",,14ddías,3.062.162,3.071.047 | 3.087.133 | 3.101.160 | 3.167.118 | 3.513.040 | 3.513.040,Defensa
Salinas,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356,Defensa
Larrubia,Málaga,-113.035 | +276.660 | +818.826 | +5.006.800 | +14.397.594 | 0,"-0,20% | +0,49% | +1,48% | +9,78% | +34,43% | 0%",,1ddías,56.216.622,56.329.657 | 55.939.962 | 55.397.796 | 51.209.822 | 41.819.028 | 0,Mediocampista
Lobete,Málaga,-11.937 | -32.738 | -47.948 | -138.350 | -326.290 | -875.021,"-1,42% | -3,80% | -5,46% | -14,30% | -28,23% | -51,34%",,38ddías,829.428,841.365 | 862.166 | 877.376 | 967.778 | 1.155.718 | 1.704.449,Delantero
Lorenzo,Málaga,+69.568 | +153.561 | +226.135 | +666.694 | +1.221.784 | -383.702,"+0,73% | +1,63% | +2,42% | +7,48% | +14,62% | -3,85%",,13ddías,9.581.112,9.511.544 | 9.427.551 | 9.354.977 | 8.914.418 | 8.359.328 | 9.964.814,Mediocampista
Rafa Rodríguez,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,6.270.426,6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426,Mediocampista
Ochoa,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040,Mediocampista
Enríquez,Málaga,-8.600 | -17.019 | -34.447 | -116.443 | -285.773 | -801.465,"-1,00% | -1,97% | -3,91% | -12,08% | -25,22% | -48,62%",,38ddías,847.127,855.727 | 864.146 | 881.574 | 963.570 | 1.132.900 | 1.648.592,Mediocampista
Juanpe,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,581.931,581.931 | 581.931 | 581.931 | 581.931 | 581.931 | 581.931,Mediocampista
Joaquín,Málaga,-103.213 | -237.647 | -367.487 | -941.417 | -2.049.366 | -5.418.670,"-1,46% | -3,29% | -5,00% | -11,88% | -22,68% | -43,68%",,38ddías,6.985.824,7.089.037 | 7.223.471 | 7.353.311 | 7.927.241 | 9.035.190 | 12.404.494,Delantero
Jauregi,Málaga,-35.164 | -70.860 | -117.096 | -165.829 | -165.829 | -165.829,"-2,47% | -4,85% | -7,77% | -10,66% | -10,66% | -10,66%",,4ddías,1.389.945,1.425.109 | 1.460.805 | 1.507.041 | 1.555.774 | 1.555.774 | 1.555.774,Delantero
Hernando,Racing,-32.200 | -63.340 | -95.301 | -159.216 | -259.340 | -1.106.054,"-1,74% | -3,37% | -4,98% | -8,05% | -12,49% | -37,83%",,38ddías,1.817.562,1.849.762 | 1.880.902 | 1.912.863 | 1.976.778 | 2.076.902 | 2.923.616,Defensa
Haitam,Málaga,-3.932 | -7.800 | -11.455 | -26.206 | -61.511 | -167.906,"-0,90% | -1,78% | -2,59% | -5,73% | -12,49% | -28,03%",,38ddías,431.052,434.984 | 438.852 | 442.507 | 457.258 | 492.563 | 598.958,Delantero
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Eriksson,Racing,-5.992 | +4.494 | +36.508 | +223.178 | +626.951 | +241.100,"-0,20% | +0,15% | +1,25% | +8,17% | +26,93% | +8,88%",,1ddías,2.954.908,2.960.900 | 2.950.414 | 2.918.400 | 2.731.730 | 2.327.957 | 2.713.808,Portero
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Mantilla,Racing,+53.370 | +104.814 | +157.626 | +329.664 | +541.046 | +134.916,"+2,03% | +4,07% | +6,24% | +14,01% | +25,27% | +5,30%",,15ddías,2.681.895,2.628.525 | 2.577.081 | 2.524.269 | 2.352.231 | 2.140.849 | 2.546.979,Defensa
Sainz-Maza,Racing,-16.420 | -33.876 | -53.694 | -134.984 | -303.234 | -876.936,"-2,03% | -4,10% | -6,34% | -14,55% | -27,66% | -52,52%",,38ddías,792.875,809.295 | 826.751 | 846.569 | 927.859 | 1.096.109 | 1.669.811,Defensa
Chupete,Málaga,-517.833 | -394.341 | +101.530 | +4.495.187 | +13.497.916 | +28.308.773,"-0,96% | -0,73% | +0,19% | +9,21% | +33,91% | +113,24%",,1ddías,53.308.773,53.826.606 | 53.703.114 | 53.207.243 | 48.813.586 | 39.810.857 | 25.000.000,Delantero
Yeremay,Deportivo,-1.236.801 | -2.500.962 | -3.731.976 | -4.308.898 | +3.774.232 | 0,"-2,23% | -4,41% | -6,44% | -7,37% | +7,49% | 0%",,5ddías,54.184.636,55.421.437 | 56.685.598 | 57.916.612 | 58.493.534 | 50.410.404 | 0,Delantero
Moussa,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.498,Defensa
Manuel Pellegrini,Betis,-157.902 | -319.891 | -476.196 | -1.131.443 | -2.733.037 | -2.238.156,"-3,20% | -6,27% | -9,06% | -19,14% | -36,38% | 0%",,20ddías,4.780.221,4.938.123 | 5.100.112 | 5.256.417 | 5.911.664 | 7.513.258 | 0,
Carlos Corberán,Valencia,-16.420 | -33.296 | -50.501 | -125.099 | -292.248 | -171.600,"-2,20% | -4,36% | -6,46% | -14,62% | -28,57% | 0%",,20ddías,730.761,747.181 | 764.057 | 781.262 | 855.860 | 1.023.009 | 0,
Luis García,Sevilla,-24.429 | -49.648 | -75.544 | -188.920 | -440.758 | +120.877,"-2,58% | -5,10% | -7,57% | -16,99% | -32,32% | 0%",,17ddías,922.976,947.405 | 972.624 | 998.520 | 1.111.896 | 1.363.734 | 0,
Pellegrino Matarazzo,Real Sociedad,-157.976 | -317.124 | -484.323 | -1.223.654 | -2.863.864 | -710.489,"-3,54% | -6,86% | -10,12% | -22,14% | -39,96% | 0%",,18ddías,4.302.637,4.460.613 | 4.619.761 | 4.786.960 | 5.526.291 | 7.166.501 | 0,
José Mourinho,Real Madrid,-512.214 | -1.022.827 | -1.551.012 | -3.996.204 | -9.618.403 | 0,"-3,27% | -6,33% | -9,30% | -20,89% | -38,86% | 0%",,15ddías,15.129.906,15.642.120 | 16.152.733 | 16.680.918 | 19.126.110 | 24.748.309 | 0,
Beñat San José,Rayo,-60.022 | -122.317 | -186.834 | -471.470 | -746.710 | 0,"-3,27% | -6,44% | -9,51% | -20,97% | -29,59% | 0%",,13ddías,1.777.215,1.837.237 | 1.899.532 | 1.964.049 | 2.248.685 | 2.523.925 | 0,
José Alberto López,Racing,-29.234 | -59.458 | -90.567 | -227.060 | -529.654 | +236.189,"-2,74% | -5,42% | -8,02% | -17,94% | -33,78% | 0%",,16ddías,1.038.288,1.067.522 | 1.097.746 | 1.128.855 | 1.265.348 | 1.567.942 | 0,
Luis Miguel Ramis,Osasuna,-51.726 | -105.379 | -160.894 | -405.613 | -945.818 | 0,"-3,17% | -6,26% | -9,25% | -20,45% | -37,47% | 0%",,14ddías,1.578.107,1.629.833 | 1.683.486 | 1.739.001 | 1.983.720 | 2.523.925 | 0,
Juan Funes,Málaga,-44.447 | -90.519 | -138.136 | -347.832 | -811.146 | +400.794,"-3,07% | -6,06% | -8,96% | -19,86% | -36,63% | 0%",,15ddías,1.403.419,1.447.866 | 1.493.938 | 1.541.555 | 1.751.251 | 2.214.565 | 0,
Luis Castro,Levante,-43.734 | -89.062 | -135.905 | -342.169 | -797.945 | -117.641,"-3,06% | -6,04% | -8,93% | -19,80% | -36,53% | 0%",,18ddías,1.386.296,1.430.030 | 1.475.358 | 1.522.201 | 1.728.465 | 2.184.241 | 0,
Pepe Bordalás,Getafe,-1.982.203 | -4.046.770 | -6.196.986 | -15.717.414 | +9.999.784 | +42.896.428,"-3,97% | -7,79% | -11,45% | -24,70% | +26,38% | 0%",,8ddías,47.909.554,49.891.757 | 51.956.324 | 54.106.540 | 63.626.968 | 37.909.770 | 0,
Manolo González,Espanyol,-36.872 | -75.052 | -114.449 | -286.643 | -669.577 | -282.336,"-2,93% | -5,79% | -8,57% | -19,01% | -35,41% | 0%",,19ddías,1.221.601,1.258.473 | 1.296.653 | 1.336.050 | 1.508.244 | 1.891.178 | 0,
Martín Anselmi,Elche,-60.022 | -122.317 | -186.834 | -471.470 | -746.710 | 0,"-3,27% | -6,44% | -9,51% | -20,97% | -29,59% | 0%",,13ddías,1.777.215,1.837.237 | 1.899.532 | 1.964.049 | 2.248.685 | 2.523.925 | 0,
Antonio Hidalgo,Deportivo,-60.946 | -124.203 | -189.722 | -478.802 | -1.116.404 | +295.441,"-3,28% | -6,46% | -9,54% | -21,02% | -38,29% | 0%",,16ddías,1.799.378,1.860.324 | 1.923.581 | 1.989.100 | 2.278.180 | 2.915.782 | 0,
Claudio Giráldez,Celta,-87.337 | -180.722 | -279.927 | -585.752 | -1.455.627 | -2.387.199,"-3,22% | -6,44% | -9,63% | -18,24% | -35,66% | 0%",,6ddías,2.625.927,2.713.264 | 2.806.649 | 2.905.854 | 3.211.679 | 4.081.554 | 0,
Hansi Flick,Barcelona,-288.850 | -574.797 | -870.670 | -1.574.179 | -4.182.581 | -4.459.130,"-2,66% | -5,15% | -7,60% | -12,95% | -28,33% | 0%",,6ddías,10.580.252,10.869.102 | 11.155.049 | 11.450.922 | 12.154.431 | 14.762.833 | 0,
Dumfries,Real Madrid,-1.433.872 | -2.873.675 | -4.303.987 | -4.932.504 | +3.528.847 | 0,"-2,31% | -4,53% | -6,63% | -7,53% | +6,18% | 0%",,5ddías,60.608.644,62.042.516 | 63.482.319 | 64.912.631 | 65.541.148 | 57.079.797 | 0,Defensa
Bernardo Silva,Real Madrid,+1.603.438 | +3.237.769 | +5.103.286 | +11.400.441 | 0 | 0,"+3,23% | +6,75% | +11,07% | +28,64% | 0% | 0%",,9ddías,51.209.131,49.605.693 | 47.971.362 | 46.105.845 | 39.808.690 | 0 | 0,Mediocampista
Hartman,Espanyol,-179.441 | -371.130 | -553.046 | -1.099.711 | -2.598.556 | 0,"-1,91% | -3,87% | -5,66% | -10,66% | -21,98% | 0%",,22ddías,9.221.206,9.400.647 | 9.592.336 | 9.774.252 | 10.320.917 | 11.819.762 | 0,Defensa
Cucurella,Real Madrid,+114.532 | +940.701 | +2.109.280 | +11.892.435 | +32.561.256 | 0,"+0,14% | +1,13% | +2,57% | +16,43% | +62,98% | 0%",,16ddías,84.263.463,84.148.931 | 83.322.762 | 82.154.183 | 72.371.028 | 51.702.207 | 0,Defensa
Konaté,Real Madrid,+842.303 | +1.859.251 | +3.145.529 | +9.174.010 | +19.483.602 | 0,"+1,76% | +3,96% | +6,90% | +23,18% | +66,57% | 0%",,15ddías,48.751.435,47.909.132 | 46.892.184 | 45.605.906 | 39.577.425 | 29.267.833 | 0,Defensa
Aubameyang,Deportivo,+1.135.964 | +2.456.364 | +3.808.440 | +9.084.635 | +17.432.167 | 0,"+3,99% | +9,04% | +14,75% | +44,21% | +142,87% | 0%",,14ddías,29.633.356,28.497.392 | 27.176.992 | 25.824.916 | 20.548.721 | 12.201.189 | 0,Delantero
Calatrava,Espanyol,+55.067 | +112.120 | +197.580 | +423.705 | +623.998 | 0,"+1,46% | +3,02% | +5,44% | +12,45% | +19,48% | 0%",,13ddías,3.827.835,3.772.768 | 3.715.715 | 3.630.255 | 3.404.130 | 3.203.837 | 0,Delantero
Hjulmand,Atlético,+691.498 | +1.344.915 | +1.844.360 | +1.816.056 | 0 | 0,"+2,00% | +3,96% | +5,52% | +5,43% | 0% | 0%",,5ddías,35.277.433,34.585.935 | 33.932.518 | 33.433.073 | 33.461.377 | 0 | 0,Mediocampista
Amatucci,Deportivo,+177.632 | +302.461 | +361.023 | -225.160 | 0 | 0,"+1,46% | +2,51% | +3,01% | -1,79% | 0% | 0%",,3ddías,12.346.580,12.168.948 | 12.044.119 | 11.985.557 | 12.571.740 | 0 | 0,Mediocampista
Diego Simeone,Atlético,-192.409 | -390.475 | -606.670 | -1.273.260 | -3.192.669 | -3.719.892,"-2,96% | -5,83% | -8,78% | -16,80% | -33,61% | 0%",,21ddías,6.306.362,6.498.771 | 6.696.837 | 6.913.032 | 7.579.622 | 9.499.031 | 0,
De Haas,Valencia,+133.731 | +244.568 | +371.755 | +157.750 | 0 | 0,"+1,52% | +2,82% | +4,36% | +1,80% | 0% | 0%",,5ddías,8.903.308,8.769.577 | 8.658.740 | 8.531.553 | 8.745.558 | 0 | 0,Defensa
Dieng,Valencia,-98.033 | -194.997 | -307.003 | -775.030 | 0 | 0,"-1,96% | -3,82% | -5,89% | -13,63% | 0% | 0%",,7ddías,4.909.583,5.007.616 | 5.104.580 | 5.216.586 | 5.684.613 | 0 | 0,Mediocampista
Moscardo,Espanyol,-229.340 | -468.799 | -712.806 | 0 | 0 | 0,"-2,26% | -4,52% | -6,72% | 0% | 0% | 0%",,6ddías,9.896.940,10.126.280 | 10.365.739 | 10.609.746 | 0 | 0 | 0,Mediocampista
Gulacsi,Villarreal,-45.548 | -187.850 | 0 | 0 | 0 | 0,"-1,10% | -4,38% | 0% | 0% | 0% | 0%",,2ddías,4.103.929,4.149.477 | 4.291.779 | 0 | 0 | 0 | 0,Portero
Quique Sánchez,Alavés,-24.429 | -49.648 | -75.544 | -188.920 | -440.758 | +120.877,"-2,58% | -5,10% | -7,57% | -16,99% | -32,32% | 0%",,17ddías,922.976,947.405 | 972.624 | 998.520 | 1.111.896 | 1.363.734 | 0,
Edin Terzic,Athletic,-348.158 | -708.343 | -1.081.424 | -2.751.970 | -6.426.832 | 0,"-3,84% | -7,52% | -11,04% | -24,00% | -42,44% | 0%",,14ddías,8.716.756,9.064.914 | 9.425.099 | 9.798.180 | 11.468.726 | 15.143.588 | 0,
Merino,Málaga,-57.033 | -116.441 | -168.101 | -408.963 | -970.217 | -3.068.519,"-0,87% | -1,76% | -2,52% | -5,92% | -12,99% | -32,06%",,34ddías,6.501.243,6.558.276 | 6.617.684 | 6.669.344 | 6.910.206 | 7.471.460 | 9.569.762,Mediocampista
