Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Huijsen,Real Madrid,+735.491 | +1.644.345 | +2.678.786 | +5.274.217 | +4.400.366 | -1.885.280,"+2,05% | +4,70% | +7,89% | +16,82% | +13,65% | -4,89%",,10ddías,36.633.913,35.898.422 | 34.989.568 | 33.955.127 | 31.359.696 | 32.233.547 | 38.519.193,Defensa
Martim Neto,Elche,+18.075 | +33.896 | +36.307 | -49.768 | -219.252 | -636.750,"+1,13% | +2,13% | +2,29% | -2,98% | -11,90% | -28,18%",,3ddías,1.622.566,1.604.491 | 1.588.670 | 1.586.259 | 1.672.334 | 1.841.818 | 2.259.316,Mediocampista
Alexander-Arnold,Real Madrid,-119.372 | -199.091 | -309.491 | -1.046.986 | -3.053.145 | -9.237.770,"-0,54% | -0,89% | -1,38% | -4,51% | -12,12% | -29,44%",,46ddías,22.145.681,22.265.053 | 22.344.772 | 22.455.172 | 23.192.667 | 25.198.826 | 31.383.451,Defensa
Jonny,Alavés,+187.805 | +410.670 | +598.131 | +732.473 | +461.838 | -987.911,"+3,13% | +7,11% | +10,70% | +13,43% | +8,07% | -13,77%",,5ddías,6.186.259,5.998.454 | 5.775.589 | 5.588.128 | 5.453.786 | 5.724.421 | 7.174.170,Defensa
Rincón,Athletic,-43.400 | -90.862 | -194.133 | +1.237.232 | +1.237.232 | +1.237.232,"-1,48% | -3,04% | -6,28% | 0% | 0% | 0%",,3ddías,2.895.825,2.939.225 | 2.986.687 | 3.089.958 | 0 | 0 | 0,Defensa
Luiz Felipe,Rayo,-105.475 | -195.767 | -281.781 | -687.001 | -832.293 | -832.293,"-3,11% | -5,63% | -7,90% | -17,30% | -20,22% | -20,22%",,8ddías,3.282.984,3.388.459 | 3.478.751 | 3.564.765 | 3.969.985 | 4.115.277 | 4.115.277,Defensa
Sivera,Alavés,+589.224 | +1.252.436 | +1.875.577 | +3.095.309 | +6.513.474 | +15.966.388,"+1,74% | +3,78% | +5,76% | +9,88% | +23,35% | +86,55%",,44ddías,34.414.159,33.824.935 | 33.161.723 | 32.538.582 | 31.318.850 | 27.900.685 | 18.447.771,Portero
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 802.099,Defensa
Jutglà,Celta,+12 | +14.293 | +23.370 | +217.138 | +403.663 | -1.212.308,"+0,00% | +0,15% | +0,24% | +2,32% | +4,40% | -11,24%",,11ddías,9.571.122,9.571.110 | 9.556.829 | 9.547.752 | 9.353.984 | 9.167.459 | 10.783.430,Delantero
Hinojo,Espanyol,-121.673 | -258.297 | -422.787 | +6.899.465 | +6.899.465 | +6.899.465,"-1,66% | -3,46% | -5,54% | 0% | 0% | 0%",,4ddías,7.215.591,7.337.264 | 7.473.888 | 7.638.378 | 0 | 0 | 0,Defensa
Víctor García,Levante,-35.342 | -71.478 | -118.583 | -242.188 | -576.945 | -1.876.668,"-1,94% | -3,85% | -6,23% | -11,95% | -24,43% | -51,25%",,46ddías,1.784.920,1.820.262 | 1.856.398 | 1.903.503 | 2.027.108 | 2.361.865 | 3.661.588,Defensa
Alemão,Rayo,-56.636 | -125.648 | -210.914 | -417.430 | -787.782 | -2.046.100,"-1,69% | -3,68% | -6,03% | -11,27% | -19,33% | -38,36%",,46ddías,3.287.840,3.344.476 | 3.413.488 | 3.498.754 | 3.705.270 | 4.075.622 | 5.333.940,Delantero
Carlos Soler,Real Sociedad,+316.410 | +598.404 | +880.847 | +1.981.030 | +2.342.247 | -2.199.156,"+0,96% | +1,83% | +2,71% | +6,32% | +7,55% | -6,19%",,10ddías,33.347.837,33.031.427 | 32.749.433 | 32.466.990 | 31.366.807 | 31.005.590 | 35.546.993,Mediocampista
Suazo,Sevilla,-51.069 | -114.878 | -203.591 | -278.473 | -508.489 | -1.966.749,"-0,99% | -2,20% | -3,84% | -5,18% | -9,07% | -27,84%",,5ddías,5.097.265,5.148.334 | 5.212.143 | 5.300.856 | 5.375.738 | 5.605.754 | 7.064.014,Defensa
Ryan,Levante,+141.215 | +230.436 | +316.593 | -567.435 | -567.435 | -567.435,"+1,10% | +1,81% | +2,50% | -4,19% | -4,19% | -4,19%",,3ddías,12.983.217,12.842.002 | 12.752.781 | 12.666.624 | 13.550.652 | 13.550.652 | 13.550.652,Portero
Vlachodimos,Sevilla,+434.787 | +869.217 | +1.416.147 | +2.778.247 | +5.943.061 | +5.423.086,"+2,17% | +4,43% | +7,43% | +15,70% | +40,88% | +36,02%",,16ddías,20.479.565,20.044.778 | 19.610.348 | 19.063.418 | 17.701.318 | 14.536.504 | 15.056.479,Portero
Oluwaseyi,Villarreal,-60.621 | -122.819 | -195.493 | -408.784 | -832.653 | -2.283.665,"-2,45% | -4,84% | -7,48% | -14,47% | -25,63% | -48,59%",,46ddías,2.416.429,2.477.050 | 2.539.248 | 2.611.922 | 2.825.213 | 3.249.082 | 4.700.094,Delantero
Montero,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Riedel,Espanyol,+131.248 | +282.682 | +491.226 | +409.461 | -89.062 | -458.776,"+2,66% | +5,91% | +10,75% | +8,80% | -1,73% | -8,31%",,4ddías,5.061.842,4.930.594 | 4.779.160 | 4.570.616 | 4.652.381 | 5.150.904 | 5.520.618,Defensa
Sancris,Getafe,-8.091 | -15.897 | -26.859 | -69.994 | -170.911 | -527.385,"-1,38% | -2,69% | -4,45% | -10,83% | -22,88% | -47,79%",,46ddías,576.121,584.212 | 592.018 | 602.980 | 646.115 | 747.032 | 1.103.506,Delantero
Folgado,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Portero
Sierra,Sevilla,+82.709 | +151.597 | +225.224 | +206.329 | +206.329 | +206.329,"+11,39% | +23,07% | +38,61% | +34,26% | +34,26% | +34,26%",,3ddías,808.613,725.904 | 657.016 | 583.389 | 602.284 | 602.284 | 602.284,Delantero
Álex Costa,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Delantero
Oso,Sevilla,-158.256 | -352.321 | -603.183 | -866.422 | -1.819.254 | -1.819.254,"-1,28% | -2,80% | -4,70% | -6,61% | -12,95% | -12,95%",,5ddías,12.234.078,12.392.334 | 12.586.399 | 12.837.261 | 13.100.500 | 14.053.332 | 14.053.332,Defensa
Cardoso,Sevilla,-6.477 | -21.434 | -39.845 | -110.155 | -273.376 | -815.767,"-0,86% | -2,78% | -5,05% | -12,82% | -26,73% | -52,12%",,46ddías,749.364,755.841 | 770.798 | 789.209 | 859.519 | 1.022.740 | 1.565.131,Defensa
Navarro,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 501.909,Defensa
Mikautadze,Villarreal,+622.945 | +1.316.098 | +1.888.413 | +3.332.620 | +10.000.810 | +14.617.266,"+0,96% | +2,06% | +2,98% | +5,38% | +18,08% | +28,83%",,39ddías,65.319.181,64.696.236 | 64.003.083 | 63.430.768 | 61.986.561 | 55.318.371 | 50.701.915,Delantero
Krug,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 602.249,Defensa
Diangana,Elche,-26.467 | -53.416 | -84.318 | -215.875 | -423.177 | -928.750,"-2,54% | -4,99% | -7,66% | -17,51% | -29,38% | -47,73%",,46ddías,1.017.158,1.043.625 | 1.070.574 | 1.101.476 | 1.233.033 | 1.440.335 | 1.945.908,Delantero
Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 581.656,Delantero
Altozano,Sevilla,-7.368 | -14.422 | -24.601 | -43.496 | -43.496 | -43.496,"-1,30% | -2,52% | -4,22% | -7,22% | -7,22% | -7,22%",,5ddías,558.788,566.156 | 573.210 | 583.389 | 602.284 | 602.284 | 602.284,Mediocampista
Pablo CamposCuñat Campos,Levante,-21.797 | -41.276 | -68.333 | -135.463 | -280.589 | -320.634,"-2,24% | -4,17% | -6,71% | -12,49% | -22,81% | -25,24%",,19ddías,949.525,971.322 | 990.801 | 1.017.858 | 1.084.988 | 1.230.114 | 1.270.159,Portero
Rueda,Celta,+8.984 | +40.859 | +63.275 | +295.091 | +769.793 | +243.608,"+0,20% | +0,93% | +1,45% | +7,15% | +21,08% | +5,83%",,15ddías,4.422.008,4.413.024 | 4.381.149 | 4.358.733 | 4.126.917 | 3.652.215 | 4.178.400,Defensa
Toljan,Levante,-69.643 | -153.068 | -256.091 | -526.453 | -896.786 | -2.039.105,"-1,82% | -3,92% | -6,38% | -12,29% | -19,27% | -35,19%",,44ddías,3.756.260,3.825.903 | 3.909.328 | 4.012.351 | 4.282.713 | 4.653.046 | 5.795.365,Defensa
Carlos Espí,Real Madrid,+200.094 | +425.790 | +691.463 | +1.394.878 | +6.442.647 | +6.442.647,"+2,05% | +4,46% | +7,45% | +16,26% | 0% | 0%",,10ddías,9.973.776,9.773.682 | 9.547.986 | 9.282.313 | 8.578.898 | 0 | 0,Delantero
Cortés,Levante,-8.581 | -18.934 | -33.907 | -68.714 | -68.714 | -68.714,"-1,16% | -2,51% | -4,41% | -8,56% | -8,56% | -8,56%",,5ddías,734.286,742.867 | 753.220 | 768.193 | 803.000 | 803.000 | 803.000,Delantero
Primo,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126,Portero
Vertrouwd,Rayo,-15.980 | -37.227 | -62.190 | -112.917 | -112.917 | -112.917,"-1,76% | -4,01% | -6,53% | -11,25% | -11,25% | -11,25%",,5ddías,890.808,906.788 | 928.035 | 952.998 | 1.003.725 | 1.003.725 | 1.003.725,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 581.700,Mediocampista
Radu,Celta,-350.272 | -668.605 | -1.217.257 | -2.912.040 | -1.945.366 | +9.241.176,"-0,94% | -1,79% | -3,21% | -7,34% | -5,03% | +33,60%",,9ddías,36.743.791,37.094.063 | 37.412.396 | 37.961.048 | 39.655.831 | 38.689.157 | 27.502.615,Portero
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 803.099,Defensa
Nacho Pérez,Levante,+12.832 | +22.641 | +30.234 | +13.008 | +13.008 | +13.008,"+2,21% | +3,96% | +5,36% | +2,24% | +2,24% | +2,24%",,3ddías,594.700,581.868 | 572.059 | 564.466 | 581.692 | 581.692 | 581.692,Defensa
Mendoza,Atlético,+29.151 | +29.271 | +18.609 | -4.351 | -54.581 | -295.049,"+3,56% | +3,57% | +2,24% | -0,51% | -6,04% | -25,80%",,2ddías,848.688,819.537 | 819.417 | 830.079 | 853.039 | 903.269 | 1.143.737,Mediocampista
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 562.286,Mediocampista
Josan,Elche,-20.231 | -44.872 | -73.371 | -164.656 | -236.629 | -236.629,"-2,05% | -4,43% | -7,05% | -14,54% | -19,64% | -19,64%",,9ddías,968.021,988.252 | 1.012.893 | 1.041.392 | 1.132.677 | 1.204.650 | 1.204.650,Mediocampista
Davinchi,Getafe,-28.937 | -53.160 | -86.176 | +27.088 | -72.542 | -72.542,"-0,97% | -1,78% | -2,85% | +0,93% | -2,41% | -2,41%",,5ddías,2.939.061,2.967.998 | 2.992.221 | 3.025.237 | 2.911.973 | 3.011.603 | 3.011.603,Defensa
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082,Mediocampista
Veiga,Villarreal,-673.150 | -1.377.055 | -2.225.362 | -4.316.231 | -8.476.110 | +1.146.651,"-1,85% | -3,72% | -5,87% | -10,80% | -19,20% | +3,32%",,14ddías,35.661.844,36.334.994 | 37.038.899 | 37.887.206 | 39.978.075 | 44.137.954 | 34.515.193,Defensa
Corralejo,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,43ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 602.248,Mediocampista
Cubo,Atlético,-8.458 | -17.389 | -17.389 | -17.389 | -17.389 | -17.389,"-1,43% | -2,89% | -2,89% | -2,89% | -2,89% | -2,89%",,2ddías,584.927,593.385 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Delantero
Puerto,Deportivo,0 | 0 | 0 | 0 | +29 | -7.119,"0,00% | 0,00% | 0,00% | 0,00% | +0,01% | -1,90%",,9ddías,367.523,367.523 | 367.523 | 367.523 | 367.523 | 367.494 | 374.642,Portero
Bambo,Elche,-23.261 | -47.007 | -74.573 | -158.647 | -346.860 | +289.029,"-2,41% | -4,75% | -7,32% | -14,39% | -26,88% | 0%",,18ddías,943.494,966.755 | 990.501 | 1.018.067 | 1.102.141 | 1.290.354 | 0,Defensa
Marc Santos,Levante,-17.884 | -35.891 | -57.479 | 0 | 0 | 0,"-2,16% | -4,24% | -6,62% | 0% | 0% | 0%",,4ddías,811.150,829.034 | 847.041 | 868.629 | 0 | 0 | 0,Defensa
Drkusic,Espanyol,-88.371 | -183.893 | -296.349 | 0 | 0 | 0,"-2,48% | -5,03% | -7,87% | 0% | 0% | 0%",,4ddías,3.469.048,3.557.419 | 3.652.941 | 3.765.397 | 0 | 0 | 0,Defensa
Timera,Espanyol,-10.011 | -19.817 | -32.862 | 0 | 0 | 0,"-1,58% | -3,09% | -5,02% | 0% | 0% | 0%",,4ddías,622.199,632.210 | 642.016 | 655.061 | 0 | 0 | 0,Defensa
José Ángel,Espanyol,-10.011 | -19.817 | -32.862 | 0 | 0 | 0,"-1,58% | -3,09% | -5,02% | 0% | 0% | 0%",,4ddías,622.199,632.210 | 642.016 | 655.061 | 0 | 0 | 0,Defensa
Enzo BardelliBardeli,Levante,-96.885 | -200.829 | -319.503 | 0 | 0 | 0,"-2,58% | -5,20% | -8,03% | 0% | 0% | 0%",,4ddías,3.661.060,3.757.945 | 3.861.889 | 3.980.563 | 0 | 0 | 0,Mediocampista
Usedo,Levante,-13.947 | -27.854 | -45.171 | 0 | 0 | 0,"-1,91% | -3,74% | -5,93% | 0% | 0% | 0%",,4ddías,716.675,730.622 | 744.529 | 761.846 | 0 | 0 | 0,Mediocampista
Calatrava,Levante,-21.820 | -43.928 | -69.788 | 0 | 0 | 0,"-2,35% | -4,63% | -7,15% | 0% | 0% | 0%",,4ddías,905.626,927.446 | 949.554 | 975.414 | 0 | 0 | 0,Mediocampista
Galdin,Levante,-10.011 | -19.817 | -32.862 | 0 | 0 | 0,"-1,58% | -3,09% | -5,02% | 0% | 0% | 0%",,4ddías,622.199,632.210 | 642.016 | 655.061 | 0 | 0 | 0,Portero
Zabiri,Racing,-121.596 | -252.392 | -406.809 | -1.024.679 | 0 | 0,"-2,42% | -4,89% | -7,66% | -17,28% | 0% | 0%",,7ddías,4.905.223,5.026.819 | 5.157.615 | 5.312.032 | 5.929.902 | 0 | 0,Delantero
Iván Alonso,Rayo,-6.074 | -11.780 | -20.554 | 0 | 0 | 0,"-1,14% | -2,18% | -3,75% | 0% | 0% | 0%",,4ddías,527.722,533.796 | 539.502 | 548.276 | 0 | 0 | 0,Delantero
Román,Rayo,-13.947 | -27.854 | -45.171 | 0 | 0 | 0,"-1,91% | -3,74% | -5,93% | 0% | 0% | 0%",,4ddías,716.675,730.622 | 744.529 | 761.846 | 0 | 0 | 0,Mediocampista
Ibra,Sevilla,-13.947 | -27.854 | -45.171 | 0 | 0 | 0,"-1,91% | -3,74% | -5,93% | 0% | 0% | 0%",,4ddías,716.675,730.622 | 744.529 | 761.846 | 0 | 0 | 0,Delantero
Guillén,Sevilla,-115.863 | -238.090 | -382.796 | 0 | 0 | 0,"-2,53% | -5,07% | -7,91% | 0% | 0% | 0%",,4ddías,4.458.429,4.574.292 | 4.696.519 | 4.841.225 | 0 | 0 | 0,Mediocampista
Thiam,Villarreal,-21.820 | -43.928 | -69.788 | 0 | 0 | 0,"-2,35% | -4,63% | -7,15% | 0% | 0% | 0%",,4ddías,905.626,927.446 | 949.554 | 975.414 | 0 | 0 | 0,Mediocampista
Gerenabarrena,Athletic,-26.859 | -57.426 | -97.240 | 0 | 0 | 0,"-2,14% | -4,47% | -7,34% | 0% | 0% | 0%",,3ddías,1.227.028,1.253.887 | 1.284.454 | 1.324.268 | 0 | 0 | 0,Mediocampista
Kang-In Lee,Atlético,+1.063.182 | +800.112 | -581.799 | 0 | 0 | 0,"+2,68% | +2,00% | -1,41% | 0% | 0% | 0%",,1ddías,40.801.578,39.738.396 | 40.001.466 | 41.383.377 | 0 | 0 | 0,Mediocampista
Ure,Sevilla,+111.489 | +177.365 | +251.175 | -252.200 | 0 | 0,"+0,93% | +1,48% | +2,11% | -2,03% | 0% | 0%",,4ddías,12.146.686,12.035.197 | 11.969.321 | 11.895.511 | 12.398.886 | 0 | 0,Delantero
Fernando NiñoFer Niño,Elche,-252.768 | -523.031 | -844.281 | -2.089.561 | 0 | 0,"-1,83% | -3,72% | -5,87% | -13,37% | 0% | 0%",,7ddías,13.543.818,13.796.586 | 14.066.849 | 14.388.099 | 15.633.379 | 0 | 0,Delantero
Bayindir,Celta,-41.831 | -88.490 | -165.943 | 0 | 0 | 0,"-1,91% | -3,95% | -7,16% | 0% | 0% | 0%",,3ddías,2.151.526,2.193.357 | 2.240.016 | 2.317.469 | 0 | 0 | 0,Portero
Mangala,Getafe,+17.834 | +26.556 | +9.065 | -352.463 | 0 | 0,"+0,17% | +0,25% | +0,09% | -3,20% | 0% | 0%",,2ddías,10.656.112,10.638.278 | 10.629.556 | 10.647.047 | 11.008.575 | 0 | 0,Mediocampista
Dieng,Valencia,-104.342 | -213.790 | -339.669 | -789.472 | -1.484.260 | 0,"-2,54% | -5,06% | -7,81% | -16,45% | -27,01% | 0%",,15ddías,4.011.105,4.115.447 | 4.224.895 | 4.350.774 | 4.800.577 | 5.495.365 | 0,Mediocampista
Moscardo,Espanyol,-230.004 | -475.318 | -752.048 | -1.666.912 | -3.522.482 | 0,"-2,80% | -5,62% | -8,61% | -17,28% | -30,63% | 0%",,14ddías,7.977.518,8.207.522 | 8.452.836 | 8.729.566 | 9.644.430 | 11.500.000 | 0,Mediocampista
Gulacsi,Villarreal,-58.535 | -112.165 | -189.642 | -163.559 | 0 | 0,"-1,44% | -2,73% | -4,53% | -3,93% | 0% | 0%",,5ddías,3.993.309,4.051.844 | 4.105.474 | 4.182.951 | 4.156.868 | 0 | 0,Portero
Mikel Rodriguez,Alavés,+64.983 | +119.297 | +176.262 | +206.755 | 0 | 0,"+6,58% | +12,79% | +20,12% | +24,46% | 0% | 0%",,5ddías,1.052.159,987.176 | 932.862 | 875.897 | 845.404 | 0 | 0,Mediocampista
Angeliño,Deportivo,-211.094 | -422.852 | -618.533 | -311.116 | 0 | 0,"-1,40% | -2,76% | -3,99% | -2,05% | 0% | 0%",,3ddías,14.890.923,15.102.017 | 15.313.775 | 15.509.456 | 15.202.039 | 0 | 0,Defensa
Marcos,Espanyol,-27.259 | -58.416 | -95.052 | -223.788 | 0 | 0,"-2,16% | -4,52% | -7,15% | -15,35% | 0% | 0%",,9ddías,1.233.758,1.261.017 | 1.292.174 | 1.328.810 | 1.457.546 | 0 | 0,Delantero
Sazonov,Getafe,-28.198 | -57.314 | -90.474 | -194.743 | 0 | 0,"-2,57% | -5,10% | -7,81% | -15,43% | 0% | 0%",,8ddías,1.067.455,1.095.653 | 1.124.769 | 1.157.929 | 1.262.198 | 0 | 0,Defensa
Andrés García,Getafe,-108.430 | -229.401 | -399.867 | -652.714 | 0 | 0,"-1,30% | -2,70% | -4,62% | -7,32% | 0% | 0%",,5ddías,8.258.820,8.367.250 | 8.488.221 | 8.658.687 | 8.911.534 | 0 | 0,Mediocampista
Buonanotte,Elche,-141.063 | -294.600 | -471.869 | -1.110.384 | 0 | 0,"-2,22% | -4,52% | -7,05% | -15,15% | 0% | 0%",,7ddías,6.221.131,6.362.194 | 6.515.731 | 6.693.000 | 7.331.515 | 0 | 0,Mediocampista
Pedro Felipe,Racing,-67.395 | -139.635 | -218.342 | -382.239 | 0 | 0,"-2,92% | -5,87% | -8,89% | -14,58% | 0% | 0%",,8ddías,2.238.799,2.306.194 | 2.378.434 | 2.457.141 | 2.621.038 | 0 | 0,Defensa
Y. Diomande,Real Madrid,-971.220 | -1.985.226 | -2.855.474 | -7.004.631 | 0 | 0,"-1,17% | -2,36% | -3,36% | -7,86% | 0% | 0%",,8ddías,82.109.223,83.080.443 | 84.094.449 | 84.964.697 | 89.113.854 | 0 | 0,Delantero
Sangante,Sevilla,+89.088 | +204.587 | +303.718 | +275.618 | 0 | 0,"+0,99% | +2,30% | +3,46% | +3,13% | 0% | 0%",,4ddías,9.082.163,8.993.075 | 8.877.576 | 8.778.445 | 8.806.545 | 0 | 0,Defensa
Valentini,Alavés,-27.177 | -55.960 | -88.926 | -229.637 | 0 | 0,"-2,49% | -5,00% | -7,71% | -17,75% | 0% | 0%",,7ddías,1.064.159,1.091.336 | 1.120.119 | 1.153.085 | 1.293.796 | 0 | 0,Defensa
Grimaldo,Atlético,-435.004 | -471.482 | -535.580 | -3.237.502 | 0 | 0,"-0,94% | -1,02% | -1,16% | -6,60% | 0% | 0%",,7ddías,45.818.963,46.253.967 | 46.290.445 | 46.354.543 | 49.056.465 | 0 | 0,Defensa
Ede,Deportivo,+119.222 | +231.891 | +341.293 | +192.019 | 0 | 0,"+4,00% | +8,08% | +12,36% | +6,60% | 0% | 0%",,3ddías,3.103.062,2.983.840 | 2.871.171 | 2.761.769 | 2.911.043 | 0 | 0,Defensa
Asp Jensen,Deportivo,+54.194 | +88.252 | +89.038 | -487.245 | 0 | 0,"+0,88% | +1,44% | +1,46% | -7,29% | 0% | 0%",,3ddías,6.197.372,6.143.178 | 6.109.120 | 6.108.334 | 6.684.617 | 0 | 0,Mediocampista
Ortiz,Atlético,+31.480 | +46.096 | +10.697 | 0 | 0 | 0,"+2,64% | +3,91% | +0,88% | 0% | 0% | 0%",,2ddías,1.224.609,1.193.129 | 1.178.513 | 1.213.912 | 0 | 0 | 0,Delantero
Faye,Celta,-93.718 | -199.230 | -350.448 | 0 | 0 | 0,"-2,20% | -4,56% | -7,75% | 0% | 0% | 0%",,3ddías,4.174.134,4.267.852 | 4.373.364 | 4.524.582 | 0 | 0 | 0,Defensa
Amatucci,Deportivo,+246.956 | +502.712 | +643.620 | +1.294.936 | +1.654.787 | 0,"+1,82% | +3,78% | +4,89% | +10,35% | +13,62% | 0%",,11ddías,13.808.224,13.561.268 | 13.305.512 | 13.164.604 | 12.513.288 | 12.153.437 | 0,Mediocampista
Luis Castro,Levante,-29.871 | -60.365 | -94.960 | -242.893 | -573.898 | -544.889,"-2,65% | -5,21% | -7,95% | -18,10% | -34,31% | -33,15%",,26ddías,1.098.845,1.128.716 | 1.159.210 | 1.193.805 | 1.341.738 | 1.672.743 | 1.643.734,
Manuel Pellegrini,Betis,-126.704 | -255.117 | -397.514 | -981.664 | -2.151.739 | -4.030.363,"-3,36% | -6,55% | -9,84% | -21,24% | -37,15% | -52,54%",,28ddías,3.640.404,3.767.108 | 3.895.521 | 4.037.918 | 4.622.068 | 5.792.143 | 7.670.767,
Claudio Giráldez,Celta,-67.233 | -136.646 | -211.782 | -538.873 | -1.226.946 | -3.483.571,"-3,26% | -6,41% | -9,59% | -21,26% | -38,07% | -63,58%",,14ddías,1.995.548,2.062.781 | 2.132.194 | 2.207.330 | 2.534.421 | 3.222.494 | 5.479.119,
Antonio Hidalgo,Deportivo,-42.287 | -85.715 | -133.783 | -341.459 | -803.633 | -246.897,"-2,94% | -5,78% | -8,74% | -19,64% | -36,52% | -15,02%",,24ddías,1.396.837,1.439.124 | 1.482.552 | 1.530.620 | 1.738.296 | 2.200.470 | 1.643.734,
Martín Anselmi,Elche,-41.621 | -84.355 | -131.700 | -336.171 | -791.306 | +287.895,"-2,93% | -5,76% | -8,71% | -19,58% | -36,43% | +26,34%",,21ddías,1.380.849,1.422.470 | 1.465.204 | 1.512.549 | 1.717.020 | 2.172.155 | 1.092.954,
Manolo González,Espanyol,-24.920 | -50.257 | -79.481 | -203.595 | -482.304 | -663.699,"-2,48% | -4,88% | -7,50% | -17,20% | -32,98% | -40,38%",,27ddías,980.035,1.004.955 | 1.030.292 | 1.059.516 | 1.183.630 | 1.462.339 | 1.643.734,
Pepe Bordalás,Getafe,-1.428.262 | -2.915.414 | -4.467.361 | -11.343.826 | -26.447.566 | +29.834.343,"-3,96% | -7,76% | -11,42% | -24,66% | -43,28% | +618,21%",,16ddías,34.660.239,36.088.501 | 37.575.653 | 39.127.600 | 46.004.065 | 61.107.805 | 4.825.896,
Juan Funes,Málaga,-30.385 | -61.415 | -96.569 | -246.978 | -583.421 | +15.374,"-2,66% | -5,24% | -8,00% | -18,18% | -34,43% | +1,40%",,23ddías,1.111.197,1.141.582 | 1.172.612 | 1.207.766 | 1.358.175 | 1.694.618 | 1.095.823,
Diego Simeone,Atlético,-152.756 | -308.740 | -485.491 | -1.201.317 | -2.655.149 | -6.058.809,"-3,02% | -5,93% | -9,02% | -19,69% | -35,15% | -55,29%",,29ddías,4.899.431,5.052.187 | 5.208.171 | 5.384.922 | 6.100.748 | 7.554.580 | 10.958.240,
Luis Miguel Ramis,Osasuna,-35.636 | -72.136 | -112.987 | -288.661 | -680.573 | +144.261,"-2,80% | -5,51% | -8,37% | -18,92% | -35,49% | +13,20%",,22ddías,1.237.215,1.272.851 | 1.309.351 | 1.350.202 | 1.525.876 | 1.917.788 | 1.092.954,
José Alberto López,Racing,-19.410 | -39.008 | -62.253 | -159.855 | -380.356 | -28.862,"-2,24% | -4,40% | -6,84% | -15,86% | -30,97% | -3,29%",,24ddías,847.795,867.205 | 886.803 | 910.048 | 1.007.650 | 1.228.151 | 876.657,
Beñat San José,Rayo,-41.621 | -84.355 | -131.700 | -336.171 | -791.306 | +287.895,"-2,93% | -5,76% | -8,71% | -19,58% | -36,43% | +26,34%",,21ddías,1.380.849,1.422.470 | 1.465.204 | 1.512.549 | 1.717.020 | 2.172.155 | 1.092.954,
