Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Manu Fernández,Celta,-4.168 | -8.062 | -11.921 | -24.931 | -54.223 | -154.872,"-0,93% | -1,78% | -2,61% | -5,30% | -10,86% | -25,81%",,26ddías,445.128,449.296 | 453.190 | 457.049 | 470.059 | 499.351 | 600.000,Defensa
Bigas,Elche,-180.764 | -363.138 | -542.857 | -893.084 | -1.718.037 | -839.648,"-2,46% | -4,83% | -7,05% | -11,09% | -19,35% | -10,50%",,21ddías,7.160.352,7.341.116 | 7.523.490 | 7.703.209 | 8.053.436 | 8.878.389 | 8.000.000,Defensa
Redondo,Elche,-29.720 | -63.328 | -97.523 | -239.746 | -551.231 | -1.196.569,"-2,41% | -5,00% | -7,50% | -16,61% | -31,42% | -49,86%",,26ddías,1.203.431,1.233.151 | 1.266.759 | 1.300.954 | 1.443.177 | 1.754.662 | 2.400.000,Mediocampista
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | +1.929,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 500.000,Mediocampista
Rego,Athletic,0 | 0 | 0 | 0 | 0 | +18.825,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.000.000,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Portero
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Defensa
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Delantero
Gorrotxategi,Real Sociedad,-108.870 | -247.617 | -280.314 | -735.694 | -1.660.395 | +786.826,"-1,22% | -2,74% | -3,09% | -7,73% | -15,89% | +9,84%",,19ddías,8.786.826,8.895.696 | 9.034.443 | 9.067.140 | 9.522.520 | 10.447.221 | 8.000.000,Mediocampista
Víctor García,Levante,-78.858 | -158.892 | -238.596 | -591.173 | -1.326.668 | -2.731.453,"-2,77% | -5,43% | -7,93% | -17,60% | -32,40% | -49,66%",,26ddías,2.768.547,2.847.405 | 2.927.439 | 3.007.143 | 3.359.720 | 4.095.215 | 5.500.000,Defensa
Pablo CamposCuñat Campos,Levante,+35.373 | +57.124 | +83.518 | +74.176 | -95.034 | -509.281,"+2,82% | +4,63% | +6,92% | +6,10% | -6,86% | -28,29%",,5ddías,1.290.719,1.255.346 | 1.233.595 | 1.207.201 | 1.216.543 | 1.385.753 | 1.800.000,Portero
Toljan,Levante,-68.052 | -157.979 | -222.196 | -572.944 | -1.349.666 | -2.587.998,"-1,37% | -3,12% | -4,33% | -10,45% | -21,55% | -34,51%",,24ddías,4.912.002,4.980.054 | 5.069.981 | 5.134.198 | 5.484.946 | 6.261.668 | 7.500.000,Defensa
Cortés,Levante,0 | 0 | 0 | 0 | 0 | +3.000,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 800.000,Delantero
Primo,Levante,0 | 0 | 0 | 0 | 0 | +4.126,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.100.000,Portero
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | +3.725,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.000.000,Defensa
Ugrinic,Valencia,-108.331 | -239.541 | -365.078 | -888.367 | -1.934.720 | -3.074.355,"-2,15% | -4,64% | -6,90% | -15,28% | -28,20% | -38,43%",,24ddías,4.925.645,5.033.976 | 5.165.186 | 5.290.723 | 5.814.012 | 6.860.365 | 8.000.000,Mediocampista
Elgezabal,Levante,-39.563 | -83.979 | -129.137 | -319.969 | -697.296 | -1.462.200,"-2,51% | -5,18% | -7,75% | -17,22% | -31,20% | -48,74%",,26ddías,1.537.800,1.577.363 | 1.621.779 | 1.666.937 | 1.857.769 | 2.235.096 | 3.000.000,Defensa
Jonny,Alavés,-69.916 | -171.743 | -286.879 | -711.042 | -1.718.609 | -2.928.978,"-1,14% | -2,75% | -4,51% | -10,48% | -22,06% | -32,54%",,22ddías,6.071.022,6.140.938 | 6.242.765 | 6.357.901 | 6.782.064 | 7.789.631 | 9.000.000,Defensa
Valentín Gómez,Betis,-49.865 | -97.775 | -141.908 | -362.507 | -828.798 | -1.717.046,"-2,14% | -4,11% | -5,85% | -13,70% | -26,63% | -42,93%",,26ddías,2.282.954,2.332.819 | 2.380.729 | 2.424.862 | 2.645.461 | 3.111.752 | 4.000.000,Defensa
Almada,Atlético,-147.580 | -327.597 | -485.697 | -1.146.314 | -2.350.411 | -2.935.600,"-2,05% | -4,43% | -6,43% | -13,96% | -24,97% | -29,36%",,20ddías,7.064.400,7.211.980 | 7.391.997 | 7.550.097 | 8.210.714 | 9.414.811 | 10.000.000,Mediocampista
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | +15.277,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.100.000,Defensa
Hancko,Atlético,-131.551 | -416.239 | -591.466 | -1.721.182 | -4.967.846 | -9.345.070,"-0,43% | -1,34% | -1,89% | -5,32% | -13,95% | -23,36%",,24ddías,30.654.930,30.786.481 | 31.071.169 | 31.246.396 | 32.376.112 | 35.622.776 | 40.000.000,Defensa
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.099,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,26%",,23ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 800.000,Defensa
Jutglà,Celta,-83.639 | -198.687 | -338.039 | -876.069 | -2.158.671 | -1.542.477,"-0,88% | -2,06% | -3,45% | -8,48% | -18,58% | -14,02%",,22ddías,9.457.523,9.541.162 | 9.656.210 | 9.795.562 | 10.333.592 | 11.616.194 | 11.000.000,Delantero
Martim Neto,Elche,-39.299 | -66.303 | -76.894 | -151.762 | -411.962 | -963.848,"-1,89% | -3,15% | -3,64% | -6,94% | -16,83% | -32,13%",,26ddías,2.036.152,2.075.451 | 2.102.455 | 2.113.046 | 2.187.914 | 2.448.114 | 3.000.000,Mediocampista
Deossa,Betis,-39.531 | -85.238 | -138.207 | -370.766 | -862.827 | -1.876.855,"-1,92% | -4,04% | -6,39% | -15,49% | -29,90% | -48,12%",,26ddías,2.023.145,2.062.676 | 2.108.383 | 2.161.352 | 2.393.911 | 2.885.972 | 3.900.000,Mediocampista
Oriol Rey,Levante,-25.717 | -53.583 | -80.872 | -200.004 | -452.999 | -1.001.129,"-2,51% | -5,09% | -7,49% | -16,68% | -31,20% | -50,06%",,26ddías,998.871,1.024.588 | 1.052.454 | 1.079.743 | 1.198.875 | 1.451.870 | 2.000.000,Mediocampista
Junior,Betis,-111.722 | -219.593 | -338.620 | -812.384 | -1.772.191 | -3.347.038,"-2,34% | -4,51% | -6,78% | -14,86% | -27,58% | -41,84%",,26ddías,4.652.962,4.764.684 | 4.872.555 | 4.991.582 | 5.465.346 | 6.425.153 | 8.000.000,Defensa
Dituro,Elche,-52.275 | -152.575 | -230.382 | -305.020 | -822.652 | -1.314.749,"-0,78% | -2,23% | -3,33% | -4,36% | -10,96% | -16,43%",,26ddías,6.685.251,6.737.526 | 6.837.826 | 6.915.633 | 6.990.271 | 7.507.903 | 8.000.000,Portero
Dolan,Espanyol,-107.574 | -228.221 | -299.418 | -700.927 | -1.479.235 | -1.192.438,"-1,56% | -3,24% | -4,21% | -9,34% | -17,85% | -14,91%",,19ddías,6.807.562,6.915.136 | 7.035.783 | 7.106.980 | 7.508.489 | 8.286.797 | 8.000.000,Delantero
Roger BruguéBrugui,Levante,-93.417 | -192.535 | -289.409 | -704.142 | -1.623.488 | -3.652.664,"-2,72% | -5,44% | -7,96% | -17,38% | -32,66% | -52,18%",,27ddías,3.347.336,3.440.753 | 3.539.871 | 3.636.745 | 4.051.478 | 4.970.824 | 7.000.000,Delantero
Jorge Cabello,Levante,-35.638 | -72.529 | -110.759 | +628.697 | +628.697 | +628.697,"-2,87% | -5,67% | -8,41% | 0% | 0% | 0%",,3ddías,1.205.573,1.241.211 | 1.278.102 | 1.316.332 | 0 | 0 | 0,Defensa
C. Álvarez,Levante,+286.947 | +573.764 | +939.750 | +2.388.292 | +4.347.976 | +8.495.920,"+1,77% | +3,60% | +6,04% | +16,93% | +35,79% | +106,20%",,25ddías,16.495.920,16.208.973 | 15.922.156 | 15.556.170 | 14.107.628 | 12.147.944 | 8.000.000,Mediocampista
Oláiz,Alavés,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Defensa
Aitor Mañas,Alavés,0 | 0 | 0 | 0 | 0 | -37.836,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -6,31%",,23ddías,562.164,562.164 | 562.164 | 562.164 | 562.164 | 562.164 | 600.000,Delantero
Rubén Gómez,Villarreal,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Portero
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
Arana,Racing,-12.624 | -26.620 | -37.142 | -97.278 | -251.640 | -542.511,"-1,30% | -2,70% | -3,73% | -9,22% | -20,81% | -36,17%",,26ddías,957.489,970.113 | 984.109 | 994.631 | 1.054.767 | 1.209.129 | 1.500.000,Delantero
Iñigo Vicente,Racing,-293.769 | -731.140 | -1.060.423 | -1.845.164 | -3.699.243 | -5.876.922,"-1,47% | -3,59% | -5,13% | -8,59% | -15,86% | -23,05%",,22ddías,19.623.078,19.916.847 | 20.354.218 | 20.683.501 | 21.468.242 | 23.322.321 | 25.500.000,Delantero
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Mediocampista
Puerta,Racing,+186.055 | +332.022 | +531.027 | +643.823 | +53.876 | -114.270,"+1,92% | +3,48% | +5,68% | +6,97% | +0,55% | -1,14%",,5ddías,9.885.730,9.699.675 | 9.553.708 | 9.354.703 | 9.241.907 | 9.831.854 | 10.000.000,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Mediocampista
Gueye,Racing,-79.761 | -133.983 | -195.483 | -531.466 | -1.328.943 | -2.256.134,"-1,65% | -2,75% | -3,96% | -10,07% | -21,88% | -32,23%",,22ddías,4.743.866,4.823.627 | 4.877.849 | 4.939.349 | 5.275.332 | 6.072.809 | 7.000.000,Mediocampista
Crespo,Racing,0 | 0 | 0 | 0 | 0 | +2.979,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 800.000,Defensa
Facundo GonzálezFacu González,Racing,-231.579 | -231.579 | -231.579 | -231.579 | -231.579 | -218.539,"-6,59% | -6,59% | -6,59% | -6,59% | -6,59% | -6,24%",,1ddías,3.281.461,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.500.000,Defensa
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Defensa
Salinas,Racing,0 | 0 | 0 | 0 | 0 | +22.356,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.000.000,Defensa
Camara,Racing,-15.193 | -33.427 | -51.823 | -116.925 | -296.028 | -707.096,"-1,51% | -3,26% | -4,96% | -10,54% | -22,97% | -41,59%",,26ddías,992.904,1.008.097 | 1.026.331 | 1.044.727 | 1.109.829 | 1.288.932 | 1.700.000,Defensa
Hernando,Racing,-16.218 | -42.610 | -63.460 | -197.498 | -592.226 | -1.465.676,"-0,79% | -2,05% | -3,03% | -8,85% | -22,55% | -41,88%",,26ddías,2.034.324,2.050.542 | 2.076.934 | 2.097.784 | 2.231.822 | 2.626.550 | 3.500.000,Defensa
Sainz-Maza,Racing,-25.153 | -53.219 | -76.756 | -191.468 | -449.318 | -957.100,"-2,36% | -4,86% | -6,86% | -15,51% | -30,11% | -47,86%",,26ddías,1.042.900,1.068.053 | 1.096.119 | 1.119.656 | 1.234.368 | 1.492.218 | 2.000.000,Defensa
Mantilla,Racing,+16.658 | +29.084 | +35.988 | +17.030 | -145.571 | -830.021,"+0,77% | +1,36% | +1,69% | +0,79% | -6,29% | -27,67%",,3ddías,2.169.979,2.153.321 | 2.140.895 | 2.133.991 | 2.152.949 | 2.315.550 | 3.000.000,Defensa
Eriksson,Racing,+36.513 | +88.502 | +143.767 | +155.865 | -92.459 | -583.469,"+1,53% | +3,80% | +6,33% | +6,89% | -3,69% | -19,45%",,5ddías,2.416.531,2.380.018 | 2.328.029 | 2.272.764 | 2.260.666 | 2.508.990 | 3.000.000,Portero
Canales,Racing,0 | 0 | 0 | 0 | 0 | +37.262,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.000.000,Delantero
Rafa Rodríguez,Málaga,0 | 0 | 0 | 0 | 0 | -229.574,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,53%",,22ddías,6.270.426,6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.500.000,Mediocampista
Recio,Málaga,0 | 0 | 0 | 0 | 0 | +2.810,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,752.810,752.810 | 752.810 | 752.810 | 752.810 | 752.810 | 750.000,Defensa
Pastor,Málaga,0 | 0 | 0 | 0 | 0 | -10.884,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -2,72%",,22ddías,389.116,389.116 | 389.116 | 389.116 | 389.116 | 389.116 | 400.000,Defensa
Arriaza,Málaga,0 | 0 | 0 | 0 | 0 | +1.498,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 400.000,Defensa
Moussa,Málaga,0 | 0 | 0 | 0 | 0 | +1.498,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 400.000,Defensa
Merino,Málaga,-88.349 | -161.566 | -261.975 | -661.602 | -1.572.493 | -2.690.006,"-1,19% | -2,16% | -3,46% | -8,30% | -17,70% | -26,90%",,22ddías,7.309.994,7.398.343 | 7.471.560 | 7.571.969 | 7.971.596 | 8.882.487 | 10.000.000,Mediocampista
Lorenzo,Málaga,+10.571 | -8.567 | -62.374 | -191.557 | -965.110 | -2.649.099,"+0,13% | -0,10% | -0,74% | -2,24% | -10,36% | -24,08%",,1ddías,8.350.901,8.340.330 | 8.359.468 | 8.413.275 | 8.542.458 | 9.316.011 | 11.000.000,Mediocampista
Ochoa,Málaga,0 | 0 | 0 | 0 | 0 | +13.040,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.500.000,Mediocampista
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
Enríquez,Málaga,-24.660 | -51.617 | -78.873 | -175.993 | -405.146 | -918.707,"-2,23% | -4,56% | -6,80% | -14,00% | -27,26% | -45,94%",,26ddías,1.081.293,1.105.953 | 1.132.910 | 1.160.166 | 1.257.286 | 1.486.439 | 2.000.000,Mediocampista
Juanpe,Málaga,0 | 0 | 0 | 0 | 0 | -18.069,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,01%",,22ddías,581.931,581.931 | 581.931 | 581.931 | 581.931 | 581.931 | 600.000,Mediocampista
Joaquín,Málaga,-151.820 | -315.327 | -454.557 | -1.172.710 | -2.644.455 | -5.280.023,"-1,71% | -3,49% | -4,95% | -11,85% | -23,27% | -37,71%",,26ddías,8.719.977,8.871.797 | 9.035.304 | 9.174.534 | 9.892.687 | 11.364.432 | 14.000.000,Delantero
Lobete,Málaga,-28.348 | -57.253 | -80.628 | -199.433 | -441.486 | -901.523,"-2,52% | -4,95% | -6,84% | -15,37% | -28,67% | -45,08%",,26ddías,1.098.477,1.126.825 | 1.155.730 | 1.179.105 | 1.297.910 | 1.539.963 | 2.000.000,Delantero
Jauregi,Málaga,0 | 0 | 0 | 0 | 0 | +5.774,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,1.555.774,1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.550.000,Delantero
Haitam,Málaga,-5.680 | -11.149 | -16.649 | -36.935 | -82.202 | -218.579,"-1,17% | -2,26% | -3,34% | -7,13% | -14,58% | -31,23%",,26ddías,481.421,487.101 | 492.570 | 498.070 | 518.356 | 563.623 | 700.000,Delantero
Guliashvili,Racing,-102.854 | -204.305 | -310.147 | -766.537 | -1.695.942 | -3.275.640,"-3,09% | -5,96% | -8,77% | -19,21% | -34,47% | -50,39%",,26ddías,3.224.360,3.327.214 | 3.428.665 | 3.534.507 | 3.990.897 | 4.920.302 | 6.500.000,Delantero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Delantero
Galilea,Málaga,0 | 0 | 0 | 0 | 0 | +15.932,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,4.265.932,4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 4.265.932 | 4.250.000,Defensa
Manuel Pellegrini,Betis,-252.835 | -511.014 | -773.127 | -1.983.909 | -16.108 | +2.269,"-3,48% | -6,80% | -9,94% | -22,08% | 0% | +0,03%",,8ddías,7.002.269,7.255.104 | 7.513.283 | 7.775.396 | 8.986.178 | 0 | 7.000.000,
Carlos Corberán,Valencia,-26.049 | -52.737 | -80.338 | -198.634 | +67.919 | +70.280,"-2,61% | -5,16% | -7,65% | -16,99% | 0% | +7,81%",,8ddías,970.280,996.329 | 1.023.017 | 1.050.618 | 1.168.914 | 0 | 900.000,
Luis García,Sevilla,-39.133 | -79.449 | -121.247 | +93.008 | +482.193 | +484.292,"-2,96% | -5,83% | -8,63% | +7,81% | 0% | +60,54%",,5ddías,1.284.292,1.323.425 | 1.363.741 | 1.405.539 | 1.191.284 | 0 | 800.000,
Pellegrino Matarazzo,Real Sociedad,-256.039 | -512.656 | -782.116 | -791.698 | +1.640.733 | +1.653.859,"-3,71% | -7,15% | -10,52% | -10,63% | 0% | +33,08%",,6ddías,6.653.859,6.909.898 | 7.166.515 | 7.435.975 | 7.445.557 | 0 | 5.000.000,
José Mourinho,Real Madrid,-898.895 | -1.827.922 | -2.477.510 | +6.418.207 | 0 | 0,"-3,77% | -7,39% | -9,75% | +38,89% | 0% | 0%",,3ddías,22.920.569,23.819.464 | 24.748.491 | 25.398.079 | 16.502.362 | 0 | 0,
Beñat San José,Rayo,-103.900 | +154.399 | +392.667 | +1.193.278 | 0 | 0,"-3,73% | +6,12% | +17,18% | +80,34% | 0% | 0%",,1ddías,2.678.488,2.782.388 | 2.524.089 | 2.285.821 | 1.485.210 | 0 | 0,
José Alberto López,Racing,-46.973 | -95.458 | -145.765 | +281.207 | +670.392 | +672.491,"-3,09% | -6,09% | -9,01% | +23,61% | 0% | +84,06%",,4ddías,1.472.491,1.519.464 | 1.567.949 | 1.618.256 | 1.191.284 | 0 | 800.000,
Luis Miguel Ramis,Osasuna,-83.683 | -170.564 | +67.704 | +868.315 | 0 | 0,"-3,43% | -6,76% | +2,96% | +58,46% | 0% | 0%",,2ddías,2.353.525,2.437.208 | 2.524.089 | 2.285.821 | 1.485.210 | 0 | 0,
Juan Funes,Málaga,-71.804 | -146.154 | -223.404 | +579.309 | +1.065.793 | +1.068.418,"-3,35% | -6,60% | -9,75% | +38,90% | 0% | +106,84%",,3ddías,2.068.418,2.140.222 | 2.214.572 | 2.291.822 | 1.489.109 | 0 | 1.000.000,
Luis Castro,Levante,-70.639 | -143.776 | -219.762 | -193.191 | +536.535 | +540.472,"-3,35% | -6,58% | -9,72% | -8,65% | 0% | +36,03%",,6ddías,2.040.472,2.111.111 | 2.184.248 | 2.260.234 | 2.233.663 | 0 | 1.500.000,
Pepe Bordalás,Getafe,+5.025.739 | +20.647.285 | +24.226.119 | +50.422.439 | +53.546.390 | +53.559.516,"+9,39% | +54,46% | +70,56% | +619,66% | 0% | +1.071,19%",,8ddías,58.559.516,53.533.777 | 37.912.231 | 34.333.397 | 8.137.077 | 0 | 5.000.000,
Manolo González,Espanyol,-59.386 | -120.800 | -184.575 | -463.278 | +266.448 | +270.385,"-3,25% | -6,39% | -9,44% | -20,74% | 0% | +18,03%",,7ddías,1.770.385,1.829.771 | 1.891.185 | 1.954.960 | 2.233.663 | 0 | 1.500.000,
Martín Anselmi,Elche,-103.900 | +154.399 | +392.667 | +1.193.278 | 0 | 0,"-3,73% | +6,12% | +17,18% | +80,34% | 0% | 0%",,1ddías,2.678.488,2.782.388 | 2.524.089 | 2.285.821 | 1.485.210 | 0 | 0,
Antonio Hidalgo,Deportivo,-98.731 | -201.129 | -307.596 | +480.997 | +1.210.723 | +1.214.660,"-3,51% | -6,90% | -10,18% | +21,53% | 0% | +80,98%",,4ddías,2.714.660,2.813.391 | 2.915.789 | 3.022.256 | 2.233.663 | 0 | 1.500.000,
Claudio Giráldez,Celta,-134.794 | -277.725 | -420.746 | -1.088.781 | -1.209.285 | -1.196.159,"-3,42% | -6,80% | -9,96% | -22,25% | 0% | -23,92%",,10ddías,3.803.841,3.938.635 | 4.081.566 | 4.224.587 | 4.892.622 | 0 | 5.000.000,
Hansi Flick,Barcelona,-400.279 | -826.733 | -1.246.930 | -3.047.528 | -1.103.189 | -1.063.807,"-2,79% | -5,60% | -8,21% | -17,94% | 0% | -7,09%",,9ddías,13.936.193,14.336.472 | 14.762.926 | 15.183.123 | 16.983.721 | 0 | 15.000.000,
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Delantero
Hartman,Espanyol,-237.153 | -500.131 | -773.523 | -1.795.239 | 0 | 0,"-2,05% | -4,23% | -6,40% | -13,69% | 0% | 0%",,10ddías,11.319.735,11.556.888 | 11.819.866 | 12.093.258 | 13.114.974 | 0 | 0,Defensa
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | +1.498,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,18ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 400.000,Defensa
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | -22.060,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,15%",,18ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 700.000,Mediocampista
Chupete,Málaga,+1.264.736 | +2.478.142 | +4.147.696 | +9.255.655 | +16.983.698 | 0,"+3,08% | +6,22% | +10,87% | +28,02% | +67,11% | 0%",,17ddías,42.290.587,41.025.851 | 39.812.445 | 38.142.891 | 33.034.932 | 25.306.889 | 0,Delantero
Larrubia,Málaga,+1.565.285 | +2.754.888 | +4.484.186 | +9.692.460 | +16.449.841 | 0,"+3,64% | +6,59% | +11,18% | +27,79% | +58,49% | 0%",,16ddías,44.575.573,43.010.288 | 41.820.685 | 40.091.387 | 34.883.113 | 28.125.732 | 0,Mediocampista
Yeremay,Deportivo,+1.384.141 | +3.154.978 | +4.988.936 | +12.962.284 | +23.742.029 | 0,"+2,65% | +6,26% | +10,27% | +31,92% | +79,60% | 0%",,14ddías,53.570.569,52.186.428 | 50.415.591 | 48.581.633 | 40.608.285 | 29.828.540 | 0,Delantero
Dumfries,Real Madrid,+1.450.958 | +2.827.382 | +4.660.557 | +10.031.815 | +15.401.370 | 0,"+2,48% | +4,95% | +8,44% | +20,11% | +34,60% | 0%",,13ddías,59.912.983,58.462.025 | 57.085.601 | 55.252.426 | 49.881.168 | 44.511.613 | 0,Defensa
Cucurella,Real Madrid,+3.017.199 | +5.794.554 | +8.690.859 | 0 | 0 | 0,"+5,54% | +11,21% | +17,80% | 0% | 0% | 0%",,4ddías,57.504.918,54.487.719 | 51.710.364 | 48.814.059 | 0 | 0 | 0,Defensa
Diego Simeone,Atlético,-301.622 | -603.475 | -930.339 | -2.339.259 | -1.130.665 | -1.104.411,"-3,28% | -6,35% | -9,47% | -20,82% | 0% | -11,04%",,9ddías,8.895.589,9.197.211 | 9.499.064 | 9.825.928 | 11.234.848 | 0 | 10.000.000,
Konaté,Real Madrid,+1.533.998 | +2.601.309 | +3.358.957 | 0 | 0 | 0,"+5,06% | +8,89% | +11,78% | 0% | 0% | 0%",,3ddías,31.871.076,30.337.078 | 29.269.767 | 28.512.119 | 0 | 0 | 0,Defensa
Aubameyang,Deportivo,+1.165.009 | +2.073.856 | +1.660.238 | 0 | 0 | 0,"+8,89% | +17,00% | +13,16% | 0% | 0% | 0%",,2ddías,14.275.090,13.110.081 | 12.201.234 | 12.614.852 | 0 | 0 | 0,Delantero
Calatrava,Espanyol,+18.920 | +19.030 | +15.756 | 0 | 0 | 0,"+0,59% | +0,59% | +0,49% | 0% | 0% | 0%",,2ddías,3.223.055,3.204.135 | 3.204.025 | 3.207.299 | 0 | 0 | 0,Delantero
Hjulmand,Atlético,0 | 0 | 0 | 0 | 0 | 0,0% | 0% | 0% | 0% | 0% | 0%,,1ddías,35.093.399,0 | 0 | 0 | 0 | 0 | 0,Mediocampista
